Test_Time,2025-07-18 02:14:00
Well,B6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),35.0
Baseline_Force(N),1.836
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752819230.542,-9.501,1.839,0.002
1752819230.611,-9.529,1.836,0.000
1752819230.681,-9.585,1.841,0.004
1752819230.749,-9.613,1.839,0.002
1752819230.821,-9.640,1.834,-0.002
1752819230.888,-9.691,1.841,0.004
1752819230.957,-9.725,1.836,0.000
1752819231.025,-9.749,1.839,0.002
1752819231.095,-9.796,1.816,-0.021
1752819231.163,-9.836,1.805,-0.031
1752819231.232,-9.851,1.793,-0.044
1752819231.300,-9.886,1.726,-0.110
1752819231.370,-9.938,1.710,-0.127
1752819231.439,-9.968,1.687,-0.149
1752819231.507,-9.995,1.650,-0.187
1752819231.576,-10.041,1.592,-0.245
1752819231.644,-10.079,1.558,-0.278
1752819231.712,-10.101,1.529,-0.307
1752819231.782,-10.145,1.417,-0.419
1752819231.853,-10.188,1.397,-0.440
1752819231.922,-10.212,1.368,-0.469
1752819231.989,-10.251,1.266,-0.571
1752819232.058,-10.293,1.204,-0.633
1752819232.126,-10.326,1.143,-0.693
1752819232.194,-10.361,1.048,-0.788
1752819232.263,-10.404,0.944,-0.892
1752819232.361,-10.439,0.857,-0.979
1752819232.429,-10.489,0.787,-1.050
1752819232.498,-10.515,0.714,-1.122
1752819232.566,-10.551,0.554,-1.282
1752819232.634,-10.595,0.426,-1.411
1752819232.702,-10.623,0.357,-1.479
1752819232.770,-10.658,0.197,-1.639
1752819232.838,-10.700,0.038,-1.799
1752819232.905,-10.735,-0.087,-1.923
1752819232.972,-10.765,-0.207,-2.044
1752819233.040,-10.804,-0.375,-2.212
1752819233.108,-10.845,-0.523,-2.359
1752819233.175,-10.876,-0.655,-2.492
1752819233.243,-10.913,-0.871,-2.708
1752819233.311,-10.954,-1.066,-2.903
1752819233.380,-10.986,-1.247,-3.083
1752819233.450,-11.020,-1.463,-3.299
1752819233.519,-11.064,-1.745,-3.581
1752819233.589,-11.098,-1.917,-3.753
1752819233.657,-11.129,-2.108,-3.944
1752819233.726,-11.169,-2.423,-4.260
1752819233.795,-11.210,-2.664,-4.500
1752819233.864,-11.236,-2.813,-4.650
1752819233.935,-11.276,-3.181,-5.017
1752819234.003,-11.319,-3.448,-5.285
1752819234.071,-11.346,-3.658,-5.494
1752819234.140,-11.385,-4.058,-5.895
1752819234.208,-11.426,-4.392,-6.229
1752819234.278,-11.455,-4.604,-6.440
1752819234.346,-11.494,-4.973,-6.810
1752819234.413,-11.535,-5.297,-7.133
1752819234.481,-11.565,-5.554,-7.391
1752819234.549,-11.601,-5.950,-7.787
1752819234.617,-11.643,-6.355,-8.191
1752819234.684,-11.674,-6.643,-8.480
1752819234.751,-11.706,-7.007,-8.843
1752819234.819,-11.749,-7.475,-9.312
1752819234.887,-11.786,-7.857,-9.694
1752819234.955,-11.814,-8.133,-9.970
1752819235.023,-11.854,-8.648,-10.484
1752819235.091,-11.896,-9.102,-10.939
1752819235.160,-11.925,-9.411,-11.248
1752819235.230,-11.964,-9.936,-11.773
1752819235.300,-12.006,-10.403,-12.239
1752819235.368,-12.038,-10.793,-12.630
1752819235.438,-12.075,-11.353,-13.190
1752819235.508,-12.114,-11.853,-13.690
1752819235.578,-12.148,-12.308,-14.144
1752819235.645,-12.183,-12.799,-14.636
1752819235.713,-12.224,-13.353,-15.190
1752819235.781,-12.258,-13.822,-15.659
1752819235.850,-12.295,-14.407,-16.244
1752819235.918,-12.331,-14.889,-16.725
1752819235.988,-12.368,-15.426,-17.263
1752819236.056,-12.409,-15.970,-17.806
1752819236.125,-12.440,-16.358,-18.194
1752819236.192,-12.480,-16.978,-18.815
1752819236.259,-12.519,-17.501,-19.337
1752819236.327,-12.551,-17.930,-19.767
1752819236.395,-12.589,-18.470,-20.306
1752819236.463,-12.629,-18.999,-20.835
1752819236.532,-12.663,-19.478,-21.315
1752819236.601,-12.696,-19.978,-21.815
1752819236.669,-12.739,-20.227,-22.064
1752819236.738,-12.773,-20.234,-22.070
1752819236.806,-12.804,-20.290,-22.126
1752819236.874,-12.848,-20.636,-22.473
1752819236.942,-12.881,-21.165,-23.002
1752819237.010,-12.916,-21.756,-23.593
1752819237.078,-12.955,-22.364,-24.201
1752819237.147,-12.990,-22.877,-24.713
1752819237.216,-13.029,-23.522,-25.359
