Test_Time,2025-07-18 02:14:15
Well,C6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),35.0
Baseline_Force(N),1.831
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752819246.003,-9.501,1.834,0.003
1752819246.078,-9.531,1.834,0.003
1752819246.146,-9.590,1.834,0.003
1752819246.215,-9.613,1.832,0.001
1752819246.283,-9.639,1.832,0.001
1752819246.351,-9.688,1.836,0.005
1752819246.419,-9.728,1.834,0.003
1752819246.489,-9.748,1.836,0.005
1752819246.557,-9.791,1.832,0.001
1752819246.626,-9.836,1.830,-0.001
1752819246.694,-9.858,1.834,0.003
1752819246.763,-9.898,1.836,0.005
1752819246.831,-9.944,1.832,0.001
1752819246.900,-9.966,1.826,-0.005
1752819246.967,-10.008,1.803,-0.028
1752819247.035,-10.050,1.791,-0.040
1752819247.102,-10.074,1.768,-0.063
1752819247.170,-10.114,1.724,-0.107
1752819247.238,-10.159,1.702,-0.129
1752819247.306,-10.184,1.675,-0.156
1752819247.375,-10.223,1.621,-0.210
1752819247.446,-10.266,1.592,-0.239
1752819247.514,-10.294,1.565,-0.266
1752819247.582,-10.333,1.484,-0.347
1752819247.650,-10.375,1.440,-0.391
1752819247.718,-10.404,1.417,-0.414
1752819247.786,-10.441,1.345,-0.486
1752819247.854,-10.483,1.301,-0.530
1752819247.922,-10.513,1.245,-0.586
1752819247.990,-10.549,1.166,-0.665
1752819248.058,-10.590,1.094,-0.737
1752819248.126,-10.621,1.031,-0.800
1752819248.195,-10.655,0.934,-0.897
1752819248.282,-10.698,0.824,-1.007
1752819248.350,-10.741,0.772,-1.059
1752819248.418,-10.765,0.677,-1.154
1752819248.486,-10.808,0.484,-1.347
1752819248.555,-10.849,0.388,-1.443
1752819248.622,-10.874,0.320,-1.511
1752819248.690,-10.915,0.087,-1.744
1752819248.759,-10.955,0.000,-1.831
1752819248.827,-10.983,-0.112,-1.943
1752819248.895,-11.023,-0.361,-2.192
1752819248.962,-11.061,-0.496,-2.327
1752819249.030,-11.090,-0.618,-2.449
1752819249.097,-11.134,-0.888,-2.719
1752819249.166,-11.171,-1.025,-2.856
1752819249.234,-11.203,-1.193,-3.024
1752819249.303,-11.243,-1.425,-3.256
1752819249.371,-11.281,-1.577,-3.408
1752819249.439,-11.314,-1.805,-3.636
1752819249.509,-11.351,-2.070,-3.902
1752819249.578,-11.393,-2.338,-4.169
1752819249.646,-11.426,-2.560,-4.391
1752819249.714,-11.460,-2.817,-4.648
1752819249.782,-11.503,-3.154,-4.985
1752819249.850,-11.536,-3.378,-5.209
1752819249.918,-11.568,-3.610,-5.441
1752819249.986,-11.611,-3.983,-5.815
1752819250.054,-11.645,-4.247,-6.078
1752819250.123,-11.679,-4.620,-6.451
1752819250.191,-11.719,-5.019,-6.850
1752819250.259,-11.754,-5.349,-7.180
1752819250.327,-11.791,-5.772,-7.603
1752819250.397,-11.826,-6.127,-7.958
1752819250.467,-11.865,-6.575,-8.406
1752819250.534,-11.899,-6.899,-8.730
1752819250.602,-11.936,-7.394,-9.226
1752819250.670,-11.975,-7.888,-9.719
1752819250.738,-12.010,-8.285,-10.116
1752819250.806,-12.044,-8.702,-10.533
1752819250.874,-12.085,-9.235,-11.066
1752819250.942,-12.120,-9.681,-11.512
1752819251.010,-12.156,-10.187,-12.018
1752819251.078,-12.193,-10.658,-12.489
1752819251.147,-12.230,-11.133,-12.964
1752819251.215,-12.269,-11.660,-13.491
1752819251.282,-12.299,-12.082,-13.913
1752819251.350,-12.339,-12.696,-14.527
1752819251.417,-12.378,-13.216,-15.048
1752819251.485,-12.409,-13.685,-15.516
1752819251.555,-12.446,-14.289,-16.120
1752819251.623,-12.486,-14.835,-16.666
1752819251.691,-12.519,-15.331,-17.162
1752819251.759,-12.554,-15.866,-17.697
1752819251.827,-12.595,-16.495,-18.326
1752819251.896,-12.629,-16.959,-18.791
1752819251.963,-12.660,-17.435,-19.266
1752819252.031,-12.703,-18.067,-19.898
1752819252.099,-12.738,-18.462,-20.293
1752819252.167,-12.771,-18.974,-20.805
1752819252.235,-12.810,-19.497,-21.328
1752819252.303,-12.846,-20.028,-21.859
1752819252.371,-12.881,-20.551,-22.382
1752819252.440,-12.923,-21.151,-22.982
1752819252.508,-12.960,-21.570,-23.401
1752819252.577,-12.990,-21.680,-23.511
1752819252.650,-13.029,-21.794,-23.625
