Test_Time,2025-07-18 02:16:17
Well,E6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),35.0
Baseline_Force(N),1.811
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752819368.216,-9.501,1.809,-0.001
1752819368.282,-9.528,1.807,-0.003
1752819368.352,-9.584,1.816,0.005
1752819368.419,-9.610,1.807,-0.003
1752819368.488,-9.636,1.814,0.003
1752819368.557,-9.684,1.814,0.003
1752819368.628,-9.719,1.805,-0.005
1752819368.697,-9.750,1.805,-0.005
1752819368.766,-9.795,1.809,-0.001
1752819368.834,-9.830,1.809,-0.001
1752819368.902,-9.858,1.807,-0.003
1752819368.969,-9.899,1.809,-0.001
1752819369.038,-9.944,1.814,0.003
1752819369.104,-9.965,1.814,0.003
1752819369.173,-10.005,1.812,0.001
1752819369.241,-10.049,1.814,0.003
1752819369.307,-10.078,1.812,0.001
1752819369.375,-10.115,1.812,0.001
1752819369.442,-10.158,1.809,-0.001
1752819369.512,-10.188,1.814,0.003
1752819369.581,-10.224,1.809,-0.001
1752819369.649,-10.266,1.814,0.003
1752819369.717,-10.298,1.812,0.001
1752819369.786,-10.331,1.812,0.001
1752819369.854,-10.375,1.807,-0.003
1752819369.925,-10.406,1.816,0.005
1752819369.994,-10.440,1.812,0.001
1752819370.063,-10.480,1.809,-0.001
1752819370.131,-10.520,1.812,0.001
1752819370.202,-10.549,1.807,-0.003
1752819370.272,-10.589,1.812,0.001
1752819370.341,-10.630,1.809,-0.001
1752819370.410,-10.660,1.814,0.003
1752819370.479,-10.699,1.805,-0.005
1752819370.547,-10.740,1.812,0.001
1752819370.616,-10.771,1.814,0.003
1752819370.686,-10.809,1.809,-0.001
1752819370.754,-10.851,1.812,0.001
1752819370.823,-10.884,1.807,-0.003
1752819370.892,-10.919,1.809,-0.001
1752819370.960,-10.963,1.807,-0.003
1752819371.030,-10.996,1.720,-0.090
1752819371.099,-11.029,1.550,-0.261
1752819371.169,-11.069,1.316,-0.495
1752819371.238,-11.106,1.075,-0.736
1752819371.308,-11.141,0.784,-1.026
1752819371.377,-11.179,0.479,-1.331
1752819371.447,-11.219,0.181,-1.630
1752819371.515,-11.249,-0.095,-1.906
1752819371.583,-11.290,-0.508,-2.319
1752819371.651,-11.329,-0.940,-2.750
1752819371.720,-11.361,-1.543,-3.354
1752819371.786,-11.400,-2.349,-4.159
1752819371.853,-11.438,-3.104,-4.914
1752819371.921,-11.471,-3.834,-5.645
1752819371.989,-11.513,-4.670,-6.481
1752819372.057,-11.550,-5.407,-7.218
1752819372.125,-11.579,-6.031,-7.842
1752819372.193,-11.623,-6.953,-8.763
1752819372.261,-11.660,-7.673,-9.483
1752819372.330,-11.691,-8.395,-10.205
1752819372.399,-11.733,-9.233,-11.044
1752819372.467,-11.770,-9.938,-11.749
1752819372.535,-11.803,-10.617,-12.427
1752819372.605,-11.841,-11.399,-13.210
1752819372.677,-11.880,-12.196,-14.006
1752819372.747,-11.918,-12.972,-14.782
1752819372.814,-11.953,-13.754,-15.565
1752819372.882,-11.988,-14.511,-16.322
1752819372.950,-12.026,-15.339,-17.150
1752819373.020,-12.063,-16.047,-17.857
1752819373.088,-12.101,-16.814,-18.625
1752819373.158,-12.135,-17.530,-19.341
1752819373.227,-12.175,-18.321,-20.131
1752819373.297,-12.210,-19.009,-20.820
1752819373.366,-12.248,-19.727,-21.538
1752819373.434,-12.283,-20.377,-22.187
1752819373.503,-12.321,-21.061,-22.872
1752819373.572,-12.360,-21.680,-23.490
1752819373.642,-12.391,-21.721,-23.532
1752819373.710,-12.434,-21.848,-23.658
1752819373.779,-12.466,-22.022,-23.833
1752819373.848,-12.501,-22.744,-24.555
1752819373.918,-12.545,-23.595,-25.405
1752819373.987,-12.580,-24.242,-26.053
1752819374.058,-12.613,-25.006,-26.816
1752819374.125,-12.654,-25.807,-27.617
1752819374.194,-12.690,-26.549,-28.360
1752819374.262,-12.725,-27.365,-29.175
1752819374.329,-12.761,-28.205,-30.016
1752819374.398,-12.800,-29.000,-30.810
1752819374.465,-12.836,-29.823,-31.634
1752819374.532,-12.868,-30.568,-32.379
1752819374.601,-12.909,-31.494,-33.304
1752819374.669,-12.945,-32.311,-34.122
1752819374.736,-12.979,-33.114,-34.925
1752819374.806,-13.016,-34.033,-35.844
