Test_Time,2025-07-18 02:15:18
Well,D5
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),35.0
Baseline_Force(N),1.832
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752819309.079,-9.501,1.830,-0.002
1752819309.148,-9.529,1.828,-0.004
1752819309.219,-9.585,1.828,-0.004
1752819309.287,-9.614,1.830,-0.002
1752819309.356,-9.641,1.834,0.002
1752819309.424,-9.690,1.828,-0.004
1752819309.492,-9.726,1.836,0.004
1752819309.560,-9.749,1.826,-0.006
1752819309.629,-9.794,1.839,0.006
1752819309.699,-9.835,1.822,-0.010
1752819309.767,-9.860,1.826,-0.006
1752819309.835,-9.899,1.830,-0.002
1752819309.903,-9.944,1.830,-0.002
1752819309.972,-9.970,1.832,0.000
1752819310.041,-10.009,1.830,-0.002
1752819310.111,-10.053,1.830,-0.002
1752819310.184,-10.081,1.826,-0.006
1752819310.254,-10.123,1.832,0.000
1752819310.323,-10.161,1.828,-0.004
1752819310.393,-10.193,1.834,0.002
1752819310.462,-10.233,1.830,-0.002
1752819310.531,-10.273,1.834,0.002
1752819310.601,-10.306,1.826,-0.006
1752819310.670,-10.344,1.830,-0.002
1752819310.739,-10.380,1.832,0.000
1752819310.808,-10.416,1.830,-0.002
1752819310.876,-10.456,1.828,-0.004
1752819310.944,-10.488,1.826,-0.006
1752819311.013,-10.526,1.830,-0.002
1752819311.081,-10.568,1.824,-0.008
1752819311.149,-10.600,1.828,-0.004
1752819311.217,-10.635,1.826,-0.006
1752819311.285,-10.678,1.824,-0.008
1752819311.353,-10.710,1.834,0.002
1752819311.421,-10.743,1.828,-0.004
1752819311.489,-10.786,1.841,0.008
1752819311.557,-10.819,1.830,-0.002
1752819311.625,-10.849,1.830,-0.002
1752819311.693,-10.894,1.836,0.004
1752819311.763,-10.926,1.828,-0.004
1752819311.832,-10.961,1.828,-0.004
1752819311.902,-11.003,1.826,-0.006
1752819311.971,-11.036,1.832,0.000
1752819312.040,-11.070,1.820,-0.012
1752819312.109,-11.113,1.807,-0.025
1752819312.177,-11.148,1.807,-0.025
1752819312.245,-11.178,1.807,-0.025
1752819312.313,-11.221,1.822,-0.010
1752819312.382,-11.256,1.816,-0.017
1752819312.450,-11.290,1.816,-0.017
1752819312.518,-11.330,1.807,-0.025
1752819312.586,-11.366,1.799,-0.033
1752819312.654,-11.401,1.826,-0.006
1752819312.722,-11.438,1.830,-0.002
1752819312.790,-11.475,1.828,-0.004
1752819312.858,-11.513,1.826,-0.006
1752819312.926,-11.550,1.830,-0.002
1752819312.996,-11.583,1.834,0.002
1752819313.065,-11.625,1.830,-0.002
1752819313.134,-11.663,1.832,0.000
1752819313.204,-11.691,1.834,0.002
1752819313.272,-11.733,1.828,-0.004
1752819313.341,-11.770,1.830,-0.002
1752819313.409,-11.801,1.803,-0.029
1752819313.478,-11.839,1.702,-0.131
1752819313.547,-11.879,1.604,-0.228
1752819313.617,-11.913,1.546,-0.286
1752819313.687,-11.948,1.525,-0.307
1752819313.756,-11.990,1.531,-0.301
1752819313.828,-12.025,1.413,-0.419
1752819313.897,-12.059,1.328,-0.504
1752819313.967,-12.100,1.305,-0.527
1752819314.036,-12.136,1.312,-0.521
1752819314.105,-12.168,1.237,-0.595
1752819314.174,-12.211,1.148,-0.685
1752819314.243,-12.248,1.081,-0.751
1752819314.312,-12.275,0.984,-0.849
1752819314.382,-12.318,0.901,-0.932
1752819314.452,-12.360,0.824,-1.008
1752819314.520,-12.383,0.758,-1.075
1752819314.589,-12.425,0.662,-1.170
1752819314.658,-12.466,0.666,-1.166
1752819314.728,-12.490,0.592,-1.241
1752819314.798,-12.534,0.374,-1.459
1752819314.869,-12.575,0.282,-1.550
1752819314.938,-12.601,0.096,-1.737
1752819315.008,-12.640,-0.147,-1.979
1752819315.078,-12.681,-0.321,-2.154
1752819315.149,-12.710,-0.460,-2.293
1752819315.219,-12.750,-0.776,-2.608
1752819315.289,-12.793,-0.996,-2.828
1752819315.358,-12.824,-1.241,-3.073
1752819315.427,-12.861,-1.604,-3.436
1752819315.496,-12.900,-1.911,-3.743
1752819315.564,-12.934,-2.195,-4.027
1752819315.633,-12.974,-2.583,-4.415
1752819315.701,-13.008,-2.851,-4.683
