Test_Time,2025-07-17 19:10:53
Well,E6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.994
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752793846.287,-9.501,1.992,-0.002
1752793846.357,-9.530,1.994,0.000
1752793846.426,-9.609,1.994,0.000
1752793846.494,-9.686,1.990,-0.004
1752793846.564,-9.751,1.990,-0.004
1752793846.632,-9.810,1.743,-0.251
1752793846.702,-9.879,1.434,-0.560
1752793846.771,-9.950,1.266,-0.728
1752793846.840,-10.016,1.212,-0.782
1752793846.909,-10.087,1.152,-0.842
1752793846.978,-10.154,1.119,-0.875
1752793847.048,-10.225,1.114,-0.879
1752793847.116,-10.293,1.119,-0.875
1752793847.185,-10.363,1.158,-0.836
1752793847.253,-10.429,1.204,-0.790
1752793847.323,-10.499,1.231,-0.763
1752793847.391,-10.566,0.946,-1.047
1752793847.461,-10.636,0.915,-1.079
1752793847.529,-10.703,0.992,-1.002
1752793847.597,-10.773,1.092,-0.902
1752793847.665,-10.838,1.150,-0.844
1752793847.733,-10.906,1.216,-0.778
1752793847.800,-10.971,1.214,-0.780
1752793847.868,-11.039,0.118,-1.875
1752793847.937,-11.110,-1.257,-3.251
1752793848.007,-11.173,-2.454,-4.448
1752793848.076,-11.246,-3.782,-5.776
1752793848.144,-11.313,-4.971,-6.965
1752793848.213,-11.380,-6.222,-8.216
1752793848.281,-11.448,-7.482,-9.475
1752793848.350,-11.516,-8.766,-10.760
1752793848.419,-11.581,-9.957,-11.951
1752793848.488,-11.653,-11.245,-13.239
1752793848.556,-11.718,-12.376,-14.370
1752793848.625,-11.786,-13.524,-15.517
1752793848.694,-11.854,-14.488,-16.482
1752793848.763,-11.924,-15.488,-17.482
1752793848.833,-11.989,-16.499,-18.493
1752793848.901,-12.061,-17.617,-19.611
1752793848.970,-12.125,-18.609,-20.603
1752793849.038,-12.195,-19.742,-21.736
1752793849.106,-12.261,-20.796,-22.790
1752793849.175,-12.330,-21.478,-23.472
1752793849.250,-12.396,-21.532,-23.526
1752793849.320,-12.471,-22.557,-24.551
1752793849.424,-12.531,-23.954,-25.947
1752793849.494,-12.633,-24.900,-26.894
1752793849.562,-12.681,-25.585,-27.578
1752793849.631,-12.736,-26.460,-28.454
1752793849.699,-12.814,-27.610,-29.603
1752793849.767,-12.885,-28.616,-30.610
1752793849.835,-12.941,-29.539,-31.533
1752793849.902,-13.009,-30.716,-32.709
1752793849.970,-13.080,-31.838,-33.832
1752793850.039,-13.144,-32.896,-34.890
1752793850.107,-13.215,-34.093,-36.087
1752793850.176,-13.280,-35.212,-37.205
1752793850.245,-13.350,-36.401,-38.394
1752793850.314,-13.416,-37.571,-39.565
1752793850.383,-13.486,-38.785,-40.778
1752793850.452,-13.553,-39.893,-41.886
1752793850.520,-13.623,-41.117,-43.110
1752793850.589,-13.688,-42.268,-44.262
1752793850.658,-13.759,-43.534,-45.528
