Test_Time,2025-07-17 19:09:58
Well,D5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),0.382
Baseline_Std(N),0.005

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752793789.937,-9.501,0.262,-0.121
1752793790.006,-9.531,0.102,-0.281
1752793790.074,-9.609,-0.135,-0.517
1752793790.144,-9.686,-0.674,-1.057
1752793790.214,-9.755,-0.699,-1.081
1752793790.284,-9.814,-0.452,-0.834
1752793790.355,-9.885,-0.091,-0.473
1752793790.426,-9.959,0.484,0.101
1752793790.497,-10.026,0.413,0.031
1752793790.570,-10.089,0.367,-0.015
1752793790.639,-10.161,0.367,-0.015
1752793790.710,-10.233,0.370,-0.013
1752793790.780,-10.296,0.577,0.195
1752793790.847,-10.363,0.641,0.259
1752793790.916,-10.434,0.735,0.352
1752793790.985,-10.504,0.865,0.483
1752793791.052,-10.565,1.007,0.624
1752793791.122,-10.640,1.081,0.699
1752793791.192,-10.706,1.185,0.803
1752793791.260,-10.774,1.328,0.946
1752793791.328,-10.841,1.419,1.037
1752793791.399,-10.913,1.504,1.122
1752793791.469,-10.979,1.573,1.191
1752793791.539,-11.051,1.596,1.213
1752793791.608,-11.119,1.600,1.218
1752793791.678,-11.190,1.619,1.236
1752793791.747,-11.258,1.627,1.244
1752793791.817,-11.330,1.668,1.286
1752793791.888,-11.398,1.668,1.286
1752793791.957,-11.470,1.683,1.301
1752793792.028,-11.533,1.683,1.301
1752793792.098,-11.599,1.650,1.267
1752793792.168,-11.673,1.587,1.205
1752793792.239,-11.736,1.413,1.031
1752793792.309,-11.803,1.081,0.699
1752793792.380,-11.878,0.606,0.224
1752793792.450,-11.941,0.156,-0.227
1752793792.518,-12.011,-0.421,-0.803
1752793792.588,-12.081,-0.992,-1.374
1752793792.657,-12.150,-1.606,-1.988
1752793792.725,-12.215,-2.212,-2.594
1752793792.794,-12.289,-2.905,-3.287
1752793792.864,-12.354,-3.539,-3.922
1752793792.934,-12.426,-4.295,-4.677
1752793793.003,-12.494,-5.004,-5.387
1752793793.072,-12.564,-5.799,-6.181
1752793793.141,-12.631,-6.585,-6.968
1752793793.211,-12.703,-7.488,-7.870
1752793793.281,-12.769,-8.336,-8.719
1752793793.351,-12.843,-9.274,-9.657
1752793793.419,-12.909,-10.146,-10.528
1752793793.488,-12.973,-11.069,-11.451
1752793793.558,-13.048,-12.119,-12.501
1752793793.627,-13.113,-12.903,-13.286
1752793793.696,-13.181,-13.841,-14.223
1752793793.763,-13.249,-14.756,-15.138
1752793793.832,-13.318,-15.762,-16.145
1752793793.901,-13.389,-14.856,-15.238
1752793793.970,-13.454,-9.322,-9.704
1752793794.039,-13.525,-10.260,-10.642
1752793794.109,-13.593,-10.291,-10.673
1752793794.180,-13.665,-10.208,-10.590
1752793794.247,-13.730,-10.671,-11.053
1752793794.317,-13.796,-11.378,-11.761
1752793794.387,-13.870,-11.801,-12.184
1752793794.455,-13.933,-12.476,-12.858
1752793794.524,-14.004,-13.621,-14.003
1752793794.593,-14.071,-14.706,-15.089
1752793794.665,-14.140,-15.858,-16.240
1752793794.737,-14.210,-16.966,-17.348
1752793794.807,-14.285,-18.086,-18.468
1752793794.876,-14.344,-19.016,-19.398
1752793794.946,-14.410,-20.124,-20.506
1752793795.013,-14.484,-21.246,-21.628
1752793795.082,-14.544,-22.107,-22.490
1752793795.151,-14.614,-22.389,-22.772
1752793795.221,-14.688,-22.763,-23.145
1752793795.291,-14.749,-23.802,-24.185
1752793795.361,-14.815,-24.937,-25.320
1752793795.431,-14.890,-26.078,-26.461
1752793795.499,-14.951,-26.973,-27.355
1752793795.569,-15.015,-27.966,-28.349
