Test_Time,2025-07-17 19:10:13
Well,D6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),0.818
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752793804.731,-9.501,0.704,-0.115
1752793804.801,-9.529,0.805,-0.013
1752793804.871,-9.605,0.913,0.095
1752793804.939,-9.685,0.739,-0.079
1752793805.007,-9.749,0.374,-0.444
1752793805.077,-9.810,0.303,-0.515
1752793805.147,-9.889,0.363,-0.455
1752793805.216,-9.958,0.477,-0.341
1752793805.284,-10.019,0.660,-0.158
1752793805.354,-10.090,0.901,0.083
1752793805.424,-10.161,0.994,0.176
1752793805.492,-10.224,1.087,0.269
1752793805.561,-10.289,1.154,0.336
1752793805.629,-10.363,1.237,0.419
1752793805.698,-10.429,1.328,0.510
1752793805.768,-10.493,1.401,0.583
1752793805.836,-10.568,1.465,0.647
1752793805.906,-10.631,1.438,0.620
1752793805.974,-10.701,1.419,0.601
1752793806.044,-10.769,1.426,0.608
1752793806.115,-10.839,1.477,0.659
1752793806.184,-10.908,1.442,0.624
1752793806.253,-10.979,1.453,0.634
1752793806.324,-11.044,1.467,0.649
1752793806.394,-11.119,1.475,0.657
1752793806.465,-11.180,1.473,0.655
1752793806.534,-11.245,1.465,0.647
1752793806.604,-11.320,1.467,0.649
1752793806.672,-11.381,1.424,0.605
1752793806.742,-11.444,1.411,0.593
1752793806.811,-11.519,1.419,0.601
1752793806.880,-11.586,1.426,0.608
1752793806.950,-11.655,1.405,0.587
1752793807.018,-11.718,1.386,0.568
1752793807.088,-11.789,1.370,0.551
1752793807.158,-11.861,1.394,0.576
1752793807.228,-11.924,1.372,0.554
1752793807.297,-11.991,1.359,0.541
1752793807.366,-12.064,1.353,0.535
1752793807.434,-12.126,1.096,0.278
1752793807.502,-12.190,0.675,-0.144
1752793807.569,-12.261,0.164,-0.654
1752793807.637,-12.329,-0.313,-1.131
1752793807.705,-12.396,-0.880,-1.698
1752793807.774,-12.463,-1.450,-2.268
1752793807.842,-12.533,-2.077,-2.895
1752793807.910,-12.598,-2.651,-3.470
1752793807.979,-12.666,-3.361,-4.179
1752793808.047,-12.731,-3.996,-4.814
1752793808.115,-12.800,-4.726,-5.544
1752793808.183,-12.870,-5.494,-6.312
1752793808.251,-12.933,-6.152,-6.970
1752793808.320,-13.004,-6.940,-7.758
1752793808.391,-13.070,-7.660,-8.478
1752793808.461,-13.141,-8.457,-9.275
1752793808.531,-13.209,-9.247,-10.065
1752793808.598,-13.280,-10.096,-10.914
1752793808.668,-13.345,-10.889,-11.707
1752793808.736,-13.418,-11.696,-12.514
1752793808.806,-13.483,-10.897,-11.715
1752793808.873,-13.553,-9.372,-10.190
1752793808.942,-13.619,-9.870,-10.688
1752793809.009,-13.688,-9.413,-10.231
1752793809.077,-13.753,-9.372,-10.190
1752793809.145,-13.821,-9.928,-10.746
1752793809.215,-13.893,-10.129,-10.947
1752793809.284,-13.956,-10.173,-10.991
1752793809.352,-14.029,-10.579,-11.397
1752793809.422,-14.094,-11.152,-11.970
1752793809.490,-14.164,-11.951,-12.769
1752793809.558,-14.230,-12.594,-13.412
1752793809.628,-14.299,-13.426,-14.244
1752793809.696,-14.366,-14.353,-15.172
1752793809.764,-14.435,-15.372,-16.190
1752793809.833,-14.500,-16.302,-17.120
1752793809.901,-14.570,-17.300,-18.118
1752793809.971,-14.635,-18.235,-19.054
1752793810.040,-14.705,-19.240,-20.058
1752793810.110,-14.771,-20.198,-21.016
1752793810.178,-14.843,-21.198,-22.016
1752793810.246,-14.908,-21.725,-22.543
1752793810.317,-14.978,-22.032,-22.851
1752793810.386,-15.046,-22.483,-23.301
