Test_Time,2025-07-18 03:03:49
Well,F4
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.816
Baseline_Std(N),0.006
Contact_Detected,True
Contact_Z(mm),-11.483
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822218.271,-9.501,1.814,-0.002
1752822218.339,-9.529,1.816,-0.000
1752822218.408,-9.585,1.816,-0.000
1752822218.477,-9.611,1.820,0.004
1752822218.544,-9.639,1.814,-0.002
1752822218.611,-9.686,1.820,0.004
1752822218.680,-9.720,1.818,0.002
1752822218.748,-9.751,1.816,-0.000
1752822218.818,-9.795,1.820,0.004
1752822218.887,-9.830,1.814,-0.002
1752822218.957,-9.865,1.789,-0.027
1752822219.027,-9.905,1.731,-0.085
1752822219.098,-9.944,1.668,-0.148
1752822219.168,-9.976,1.641,-0.175
1752822219.238,-10.014,1.604,-0.212
1752822219.308,-10.055,1.571,-0.245
1752822219.379,-10.090,1.531,-0.285
1752822219.448,-10.126,1.451,-0.366
1752822219.517,-10.164,1.363,-0.453
1752822219.587,-10.201,1.285,-0.532
1752822219.656,-10.235,1.243,-0.573
1752822219.724,-10.275,1.175,-0.642
1752822219.793,-10.314,1.141,-0.675
1752822219.862,-10.343,1.096,-0.720
1752822219.930,-10.386,1.121,-0.695
1752822219.998,-10.424,1.166,-0.650
1752822220.066,-10.455,1.177,-0.639
1752822220.135,-10.495,1.204,-0.612
1752822220.203,-10.534,1.220,-0.596
1752822220.271,-10.568,1.247,-0.569
1752822220.339,-10.604,1.280,-0.536
1752822220.407,-10.644,1.293,-0.523
1752822220.474,-10.678,1.291,-0.525
1752822220.542,-10.710,1.239,-0.577
1752822220.610,-10.751,1.249,-0.567
1752822220.678,-10.786,1.253,-0.563
1752822220.747,-10.821,1.253,-0.563
1752822220.815,-10.859,1.258,-0.559
1752822220.883,-10.895,1.276,-0.540
1752822220.952,-10.933,1.297,-0.519
1752822221.020,-10.966,1.349,-0.467
1752822221.089,-11.005,1.384,-0.432
1752822221.159,-11.044,1.446,-0.370
1752822221.230,-11.074,1.480,-0.337
1752822221.301,-11.119,1.529,-0.287
1752822221.370,-11.153,1.579,-0.237
1752822221.440,-11.181,1.583,-0.233
1752822221.509,-11.224,1.579,-0.237
1752822221.577,-11.268,1.567,-0.249
1752822221.645,-11.290,1.434,-0.382
1752822221.713,-11.333,1.119,-0.698
1752822221.781,-11.374,0.855,-0.961
1752822221.848,-11.398,0.550,-1.266
1752822221.916,-11.439,0.038,-1.779
1752822221.984,-11.483,-0.224,-2.040
1752822222.052,-11.508,-0.226,-2.042
1752822222.121,-11.548,0.021,-1.795
1752822222.189,-11.590,0.216,-1.600
1752822222.257,-11.616,0.199,-1.617
1752822222.325,-11.656,0.069,-1.747
1752822222.393,-11.698,0.081,-1.735
1752822222.461,-11.725,0.077,-1.739
1752822222.530,-11.763,-0.081,-1.897
1752822222.600,-11.805,-0.247,-2.063
1752822222.669,-11.835,-0.450,-2.266
1752822222.739,-11.871,-0.792,-2.608
1752822222.809,-11.915,-1.077,-2.893
1752822222.880,-11.948,-1.351,-3.167
1752822222.949,-11.984,-1.763,-3.580
1752822223.018,-12.024,-2.174,-3.990
1752822223.088,-12.059,-2.562,-4.378
1752822223.157,-12.098,-3.060,-4.876
1752822223.225,-12.133,-3.371,-5.187
1752822223.293,-12.171,-3.894,-5.710
1752822223.371,-12.205,-4.315,-6.132
1752822223.439,-12.249,-4.892,-6.708
1752822223.507,-12.283,-5.349,-7.165
1752822223.574,-12.313,-5.764,-7.580
1752822223.642,-12.358,-6.407,-8.223
1752822223.711,-12.391,-6.878,-8.694
1752822223.779,-12.425,-7.455,-9.271
1752822223.848,-12.465,-8.046,-9.862
1752822223.916,-12.501,-8.538,-10.354
1752822223.985,-12.538,-9.139,-10.956
1752822224.054,-12.573,-9.606,-11.422
1752822224.123,-12.613,-10.241,-12.057
1752822224.192,-12.650,-10.706,-12.522
1752822224.261,-12.681,-11.162,-12.978
1752822224.331,-12.720,-11.750,-13.566
1752822224.400,-12.759,-12.339,-14.155
1752822224.469,-12.793,-12.843,-14.659
1752822224.538,-12.829,-13.405,-15.221
1752822224.607,-12.870,-14.036,-15.852
1752822224.676,-12.905,-14.507,-16.323
1752822224.746,-12.939,-15.067,-16.883
1752822224.814,-12.976,-15.667,-17.483
1752822224.882,-13.013,-16.188,-18.004
1752822224.950,-13.049,-16.719,-18.535
1752822225.018,-13.088,-17.329,-19.145
1752822225.086,-13.125,-17.912,-19.728
1752822225.154,-13.156,-18.420,-20.236
1752822225.223,-13.198,-19.070,-20.886
1752822225.292,-13.236,-19.624,-21.440
1752822225.361,-13.264,-20.039,-21.855
1752822225.431,-13.304,-20.406,-22.222
1752822225.500,-13.348,-20.159,-21.975
1752822225.567,-13.376,-20.692,-22.508
1752822225.636,-13.415,-20.993,-22.809
1752822225.703,-13.458,-20.912,-22.728
1752822225.771,-13.488,-20.962,-22.778
1752822225.839,-13.524,-21.680,-23.496
1752822225.907,-13.566,-22.414,-24.230
1752822225.975,-13.598,-22.929,-24.745
1752822226.043,-13.631,-23.557,-25.374
