Test_Time,2025-07-18 03:03:00
Well,E6
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.797
Baseline_Std(N),0.003
Contact_Detected,True
Contact_Z(mm),-11.298
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822171.333,-9.501,1.795,-0.002
1752822171.403,-9.530,1.799,0.002
1752822171.474,-9.586,1.801,0.004
1752822171.546,-9.611,1.799,0.002
1752822171.617,-9.645,1.793,-0.004
1752822171.688,-9.694,1.799,0.002
1752822171.758,-9.721,1.795,-0.002
1752822171.829,-9.758,1.803,0.006
1752822171.899,-9.801,1.803,0.006
1752822171.969,-9.831,1.797,0.000
1752822172.038,-9.868,1.801,0.004
1752822172.107,-9.911,1.795,-0.002
1752822172.175,-9.943,1.799,0.002
1752822172.243,-9.978,1.799,0.002
1752822172.313,-10.021,1.797,0.000
1752822172.381,-10.054,1.795,-0.002
1752822172.449,-10.086,1.797,0.000
1752822172.517,-10.126,1.803,0.006
1752822172.585,-10.165,1.803,0.006
1752822172.653,-10.199,1.799,0.002
1752822172.721,-10.235,1.795,-0.002
1752822172.789,-10.275,1.801,0.004
1752822172.857,-10.310,1.797,0.000
1752822172.926,-10.343,1.801,0.004
1752822172.995,-10.385,1.797,0.000
1752822173.064,-10.421,1.793,-0.004
1752822173.132,-10.450,1.799,0.002
1752822173.201,-10.495,1.803,0.006
1752822173.270,-10.531,1.803,0.006
1752822173.339,-10.564,1.799,0.002
1752822173.408,-10.605,1.799,0.002
1752822173.477,-10.643,1.797,0.000
1752822173.547,-10.671,1.795,-0.002
1752822173.617,-10.718,1.799,0.002
1752822173.687,-10.755,1.797,0.000
1752822173.756,-10.780,1.799,0.002
1752822173.825,-10.825,1.799,0.002
1752822173.894,-10.863,1.799,0.002
1752822173.962,-10.890,1.799,0.002
1752822174.030,-10.933,1.793,-0.004
1752822174.098,-10.970,1.797,0.000
1752822174.165,-10.999,1.799,0.002
1752822174.232,-11.038,1.801,0.004
1752822174.301,-11.080,1.791,-0.006
1752822174.371,-11.110,1.685,-0.112
1752822174.439,-11.149,1.465,-0.332
1752822174.507,-11.186,1.187,-0.610
1752822174.575,-11.219,0.737,-1.060
1752822174.643,-11.260,0.065,-1.732
1752822174.711,-11.298,-0.537,-2.334
1752822174.782,-11.325,-1.116,-2.913
1752822174.852,-11.371,-2.054,-3.851
1752822174.922,-11.409,-2.716,-4.513
1752822174.992,-11.433,-3.237,-5.034
1752822175.063,-11.479,-4.220,-6.017
1752822175.135,-11.518,-4.849,-6.646
1752822175.205,-11.545,-5.417,-7.214
1752822175.277,-11.586,-6.291,-8.088
1752822175.347,-11.628,-7.029,-8.826
1752822175.418,-11.658,-7.675,-9.472
1752822175.488,-11.700,-8.529,-10.326
1752822175.559,-11.736,-9.237,-11.034
1752822175.629,-11.770,-9.992,-11.789
1752822175.699,-11.811,-10.810,-12.607
1752822175.767,-11.849,-11.505,-13.302
1752822175.836,-11.879,-12.133,-13.930
1752822175.904,-11.918,-12.976,-14.773
1752822175.972,-11.955,-13.677,-15.474
1752822176.040,-11.988,-14.329,-16.126
1752822176.108,-12.023,-15.092,-16.889
1752822176.176,-12.063,-15.885,-17.682
1752822176.244,-12.096,-16.603,-18.400
1752822176.312,-12.134,-17.478,-19.275
1752822176.380,-12.169,-18.186,-19.983
1752822176.450,-12.205,-19.028,-20.825
1752822176.521,-12.245,-19.856,-21.653
1752822176.589,-12.283,-20.582,-22.379
1752822176.659,-12.315,-21.242,-23.039
1752822176.729,-12.353,-21.790,-23.587
1752822176.798,-12.394,-21.798,-23.595
1752822176.867,-12.421,-21.881,-23.678
1752822176.936,-12.458,-22.315,-24.112
1752822177.005,-12.500,-23.113,-24.910
1752822177.075,-12.530,-23.732,-25.529
