Test_Time,2025-07-18 03:02:45
Well,E7
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),0.899
Baseline_Std(N),0.025
Contact_Detected,True
Contact_Z(mm),-9.688
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822159.145,-9.501,0.851,-0.048
1752822159.214,-9.530,0.220,-0.678
1752822159.282,-9.585,-0.359,-1.257
1752822159.350,-9.613,-0.666,-1.564
1752822159.417,-9.640,-1.062,-1.961
1752822159.485,-9.688,-1.581,-2.479
1752822159.553,-9.723,-1.919,-2.818
1752822159.621,-9.752,-2.270,-3.168
1752822159.689,-9.796,-2.647,-3.546
1752822159.757,-9.831,-2.990,-3.888
1752822159.825,-9.864,-3.407,-4.305
1752822159.893,-9.904,-3.859,-4.758
1752822159.963,-9.940,-4.243,-5.141
1752822160.032,-9.975,-4.660,-5.558
1752822160.100,-10.013,-5.029,-5.928
1752822160.168,-10.050,-5.440,-6.339
1752822160.236,-10.086,-5.811,-6.710
1752822160.304,-10.120,-6.177,-7.075
1752822160.372,-10.160,-6.608,-7.507
1752822160.440,-10.196,-6.967,-7.866
1752822160.508,-10.233,-7.332,-8.231
1752822160.584,-10.268,-7.998,-8.897
1752822160.652,-10.311,-8.689,-9.588
1752822160.720,-10.343,-9.247,-10.146
1752822160.787,-10.375,-9.878,-10.777
1752822160.855,-10.419,-10.642,-11.540
1752822160.923,-10.450,-11.210,-12.109
1752822160.991,-10.486,-11.913,-12.812
1752822161.059,-10.525,-12.586,-13.484
1752822161.127,-10.559,-13.150,-14.049
1752822161.195,-10.598,-13.882,-14.781
1752822161.263,-10.636,-14.542,-15.441
1752822161.333,-10.673,-15.221,-16.119
1752822161.401,-10.708,-15.874,-16.773
1752822161.469,-10.743,-16.522,-17.420
1752822161.538,-10.780,-17.229,-18.128
1752822161.606,-10.818,-17.897,-18.796
1752822161.676,-10.855,-18.524,-19.423
1752822161.748,-10.889,-19.169,-20.068
1752822161.818,-10.931,-19.924,-20.823
1752822161.888,-10.964,-20.466,-21.365
1752822161.959,-10.998,-21.061,-21.960
1752822162.031,-11.043,-21.207,-22.105
1752822162.100,-11.078,-21.306,-22.205
1752822162.168,-11.109,-21.408,-22.307
1752822162.237,-11.151,-22.016,-22.914
1752822162.307,-11.188,-22.721,-23.620
1752822162.376,-11.223,-23.394,-24.292
1752822162.444,-11.261,-24.084,-24.983
1752822162.512,-11.299,-24.788,-25.686
