Test_Time,2025-07-18 03:01:15
Well,B5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.807
Baseline_Std(N),0.003
Contact_Detected,True
Contact_Z(mm),-14.011
Force_Limit_Exceeded,False
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822065.764,-11.548,1.137,-0.670
1752822065.832,-11.588,1.021,-0.786
1752822065.899,-11.624,0.990,-0.817
1752822065.968,-11.660,1.114,-0.693
1752822066.035,-11.696,1.175,-0.633
1752822066.104,-11.734,1.293,-0.515
1752822066.172,-11.771,1.401,-0.407
1752822066.240,-11.804,1.463,-0.344
1752822066.309,-11.844,1.500,-0.307
1752822066.378,-11.881,1.523,-0.284
1752822066.449,-11.916,1.585,-0.222
1752822066.522,-11.955,1.648,-0.160
1752822066.592,-11.991,1.635,-0.172
1752822066.663,-12.025,1.637,-0.170
1752822066.734,-12.068,1.660,-0.147
1752822066.805,-12.100,1.654,-0.154
1752822066.876,-12.134,1.654,-0.154
1752822066.946,-12.175,1.658,-0.149
1752822067.018,-12.210,1.660,-0.147
1752822067.089,-12.249,1.633,-0.174
1752822067.161,-12.288,1.465,-0.342
1752822067.232,-12.320,1.266,-0.542
1752822067.303,-12.359,1.009,-0.799
1752822067.374,-12.400,0.836,-0.971
1752822067.445,-12.429,0.762,-1.046
1752822067.516,-12.469,0.814,-0.994
1752822067.586,-12.511,0.843,-0.965
1752822067.655,-12.543,0.876,-0.932
1752822067.725,-12.581,0.917,-0.890
1752822067.795,-12.620,0.905,-0.903
1752822067.867,-12.654,0.901,-0.907
1752822067.938,-12.693,0.909,-0.898
1752822068.008,-12.729,0.919,-0.888
1752822068.078,-12.766,0.915,-0.892
1752822068.148,-12.803,0.969,-0.838
1752822068.216,-12.843,1.087,-0.720
1752822068.283,-12.874,1.112,-0.695
1752822068.351,-12.913,1.216,-0.591
1752822068.419,-12.953,1.368,-0.440
1752822068.488,-12.985,1.405,-0.403
1752822068.557,-13.021,1.370,-0.438
1752822068.630,-13.063,1.349,-0.459
1752822068.698,-13.100,1.320,-0.488
1752822068.767,-13.133,1.303,-0.504
1752822068.838,-13.171,1.274,-0.533
1752822068.907,-13.211,1.255,-0.552
1752822068.975,-13.240,1.197,-0.610
1752822069.044,-13.276,1.094,-0.714
1752822069.113,-13.318,1.021,-0.786
1752822069.183,-13.349,0.963,-0.844
1752822069.253,-13.384,0.863,-0.944
1752822069.323,-13.428,0.789,-1.019
1752822069.393,-13.460,0.747,-1.060
1752822069.464,-13.494,0.654,-1.154
1752822069.534,-13.536,0.583,-1.224
1752822069.603,-13.571,0.544,-1.264
1752822069.670,-13.603,0.475,-1.332
1752822069.742,-13.646,0.353,-1.454
1752822069.811,-13.683,0.332,-1.475
1752822069.878,-13.711,0.305,-1.502
1752822069.947,-13.751,0.183,-1.625
1752822070.016,-13.794,0.143,-1.664
1752822070.086,-13.824,0.110,-1.697
1752822070.154,-13.863,0.015,-1.793
1752822070.224,-13.900,-0.016,-1.824
1752822070.295,-13.934,-0.062,-1.869
1752822070.365,-13.971,-0.137,-1.944
1752822070.433,-14.011,-0.205,-2.013
1752822070.503,-14.046,-0.265,-2.073
1752822070.570,-14.081,-0.311,-2.118
1752822070.640,-14.123,-0.452,-2.259
1752822070.709,-14.159,-0.498,-2.305
1752822070.778,-14.191,-0.568,-2.376
1752822070.845,-14.230,-0.684,-2.492
1752822070.914,-14.268,-0.745,-2.552
1752822070.981,-14.301,-0.819,-2.627
1752822071.049,-14.343,-0.956,-2.764
1752822071.118,-14.380,-1.002,-2.809
1752822071.185,-14.409,-1.012,-2.820
1752822071.252,-14.453,-1.214,-3.021
1752822071.321,-14.489,-1.209,-3.017
1752822071.389,-14.520,-1.263,-3.071
1752822071.457,-14.560,-1.386,-3.193
1752822071.525,-14.598,-1.442,-3.249
1752822071.596,-14.630,-1.502,-3.309
1752822071.666,-14.669,-1.614,-3.421
1752822071.736,-14.709,-1.645,-3.453
1752822071.806,-14.745,-1.749,-3.556
1752822071.876,-14.781,-1.836,-3.643
1752822071.946,-14.819,-1.923,-3.731
1752822072.019,-14.858,-2.029,-3.836
1752822072.090,-14.893,-2.052,-3.859
1752822072.161,-14.929,-2.170,-3.977
