Test_Time,2025-07-17 20:37:16
Well,D5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.646
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752799027.599,-9.501,1.623,-0.023
1752799027.669,-9.530,1.334,-0.311
1752799027.740,-9.609,0.924,-0.722
1752799027.810,-9.689,0.660,-0.986
1752799027.879,-9.755,0.625,-1.021
1752799027.949,-9.814,0.621,-1.025
1752799028.019,-9.885,0.562,-1.083
1752799028.089,-9.958,0.504,-1.141
1752799028.164,-10.025,0.502,-1.143
1752799028.250,-10.100,0.758,-0.888
1752799028.319,-10.176,0.755,-0.890
1752799028.389,-10.235,0.577,-1.069
1752799028.457,-10.304,0.482,-1.164
1752799028.526,-10.379,0.558,-1.087
1752799028.594,-10.438,0.648,-0.998
1752799028.661,-10.500,0.753,-0.892
1752799028.731,-10.575,0.807,-0.838
1752799028.800,-10.641,0.820,-0.826
1752799028.869,-10.711,0.870,-0.776
1752799028.939,-10.780,0.975,-0.670
1752799029.009,-10.851,0.996,-0.649
1752799029.076,-10.915,0.961,-0.685
1752799029.145,-10.985,1.011,-0.635
1752799029.215,-11.055,1.110,-0.535
1752799029.282,-11.123,1.237,-0.409
1752799029.351,-11.189,1.353,-0.293
1752799029.420,-11.260,1.511,-0.135
1752799029.490,-11.326,1.621,-0.025
1752799029.561,-11.398,1.635,-0.010
1752799029.630,-11.466,1.637,-0.008
1752799029.699,-11.536,1.643,-0.002
1752799029.768,-11.603,1.660,0.015
1752799029.838,-11.676,1.697,0.052
1752799029.908,-11.743,1.716,0.071
1752799029.977,-11.815,1.712,0.066
1752799030.047,-11.876,1.704,0.058
1752799030.117,-11.941,1.693,0.048
1752799030.186,-12.015,1.693,0.048
1752799030.256,-12.083,1.689,0.044
1752799030.328,-12.148,1.681,0.035
1752799030.398,-12.225,1.704,0.058
1752799030.466,-12.289,1.685,0.039
1752799030.535,-12.360,1.635,-0.010
1752799030.603,-12.428,1.370,-0.276
1752799030.672,-12.498,0.965,-0.681
1752799030.740,-12.563,0.500,-1.145
1752799030.809,-12.634,-0.099,-1.745
1752799030.877,-12.699,-0.668,-2.313
1752799030.945,-12.766,-1.361,-3.006
1752799031.014,-12.835,-2.046,-3.691
1752799031.083,-12.904,-2.784,-4.430
1752799031.152,-12.969,-3.486,-5.131
1752799031.221,-13.040,-4.330,-5.976
1752799031.290,-13.106,-5.071,-6.716
1752799031.358,-13.174,-5.928,-7.573
1752799031.427,-13.241,-6.716,-8.362
1752799031.494,-13.310,-7.587,-9.233
1752799031.561,-13.378,-8.465,-10.111
1752799031.630,-13.443,-9.254,-10.899
1752799031.698,-13.513,-10.040,-11.685
1752799031.767,-13.578,-10.830,-12.476
1752799031.835,-13.646,-11.847,-13.493
1752799031.903,-13.718,-12.930,-14.576
1752799031.973,-13.781,-13.959,-15.605
1752799032.042,-13.854,-15.100,-16.746
1752799032.111,-13.920,-16.134,-17.779
1752799032.181,-13.990,-17.269,-18.914
1752799032.249,-14.058,-18.211,-19.856
1752799032.320,-14.128,-19.364,-21.010
1752799032.392,-14.196,-20.522,-22.168
1752799032.463,-14.271,-21.667,-23.313
1752799032.533,-14.333,-22.532,-24.178
1752799032.603,-14.399,-22.761,-24.406
1752799032.673,-14.475,-23.225,-24.871
1752799032.741,-14.535,-24.236,-25.881
1752799032.811,-14.599,-25.383,-27.029
1752799032.881,-14.675,-26.670,-28.315
1752799032.951,-14.743,-27.809,-29.454
1752799033.019,-14.805,-28.871,-30.517
1752799033.090,-14.881,-30.164,-31.809
1752799033.158,-14.946,-31.207,-32.853
1752799033.225,-15.013,-32.322,-33.967
