Test_Time,2025-07-18 03:10:48
Well,F3
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.824
Baseline_Std(N),0.005
Contact_Detected,True
Contact_Z(mm),-12.771
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822635.410,-9.501,1.834,0.010
1752822635.481,-9.530,1.832,0.008
1752822635.551,-9.586,1.830,0.006
1752822635.620,-9.610,1.822,-0.002
1752822635.689,-9.641,1.830,0.006
1752822635.758,-9.690,1.826,0.002
1752822635.828,-9.721,1.832,0.008
1752822635.896,-9.751,1.828,0.004
1752822635.965,-9.796,1.822,-0.002
1752822636.035,-9.834,1.820,-0.005
1752822636.105,-9.860,1.828,0.004
1752822636.175,-9.905,1.818,-0.007
1752822636.246,-9.943,1.799,-0.025
1752822636.316,-9.973,1.753,-0.071
1752822636.388,-10.018,1.704,-0.121
1752822636.458,-10.056,1.673,-0.152
1752822636.528,-10.083,1.646,-0.179
1752822636.599,-10.129,1.627,-0.198
1752822636.669,-10.167,1.598,-0.227
1752822636.739,-10.190,1.558,-0.266
1752822636.809,-10.236,1.519,-0.305
1752822636.878,-10.278,1.504,-0.320
1752822636.947,-10.293,1.461,-0.364
1752822637.016,-10.329,1.415,-0.409
1752822637.085,-10.379,1.390,-0.434
1752822637.154,-10.401,1.388,-0.436
1752822637.222,-10.440,1.368,-0.457
1752822637.290,-10.485,1.386,-0.438
1752822637.358,-10.509,1.403,-0.422
1752822637.426,-10.548,1.409,-0.415
1752822637.494,-10.591,1.453,-0.372
1752822637.562,-10.616,1.444,-0.380
1752822637.629,-10.654,1.461,-0.364
1752822637.697,-10.696,1.502,-0.322
1752822637.764,-10.728,1.488,-0.337
1752822637.832,-10.763,1.480,-0.345
1752822637.900,-10.805,1.511,-0.314
1752822637.968,-10.838,1.536,-0.289
1752822638.036,-10.870,1.550,-0.274
1752822638.104,-10.914,1.600,-0.224
1752822638.172,-10.946,1.639,-0.185
1752822638.241,-10.976,1.656,-0.168
1752822638.312,-11.021,1.687,-0.137
1752822638.380,-11.056,1.666,-0.158
1752822638.451,-11.084,1.529,-0.295
1752822638.521,-11.126,1.241,-0.583
1752822638.591,-11.169,0.990,-0.834
1752822638.661,-11.191,0.762,-1.063
1752822638.730,-11.235,0.720,-1.104
1752822638.798,-11.276,0.865,-0.959
1752822638.866,-11.300,0.838,-0.986
1752822638.934,-11.343,0.668,-1.156
1752822639.003,-11.383,0.679,-1.146
1752822639.071,-11.409,0.697,-1.127
1752822639.139,-11.449,0.826,-0.998
1752822639.206,-11.493,1.023,-0.801
1752822639.274,-11.519,1.131,-0.693
1752822639.342,-11.558,1.245,-0.579
1752822639.410,-11.600,1.378,-0.447
1752822639.478,-11.628,1.432,-0.393
1752822639.546,-11.665,1.504,-0.320
1752822639.616,-11.708,1.583,-0.241
1752822639.684,-11.738,1.598,-0.227
1752822639.753,-11.774,1.621,-0.204
1752822639.823,-11.816,1.643,-0.181
1752822639.893,-11.849,1.652,-0.173
1752822639.963,-11.884,1.656,-0.168
1752822640.033,-11.929,1.664,-0.160
1752822640.101,-11.963,1.670,-0.154
1752822640.172,-11.995,1.637,-0.187
1752822640.242,-12.038,1.461,-0.364
1752822640.312,-12.074,1.264,-0.561
1752822640.383,-12.104,1.027,-0.797
1752822640.453,-12.145,0.803,-1.021
1752822640.524,-12.184,0.641,-1.183
1752822640.594,-12.218,0.475,-1.349
1752822640.672,-12.256,0.488,-1.337
1752822640.741,-12.296,0.523,-1.301
1752822640.812,-12.328,0.498,-1.326
1752822640.881,-12.366,0.469,-1.355
1752822640.951,-12.406,0.442,-1.382
1752822641.022,-12.441,0.384,-1.440
1752822641.093,-12.479,0.349,-1.476
1752822641.162,-12.515,0.307,-1.517
1752822641.231,-12.554,0.291,-1.534
1752822641.302,-12.588,0.253,-1.571
1752822641.372,-12.623,0.204,-1.621
1752822641.441,-12.664,0.195,-1.629
1752822641.510,-12.700,0.166,-1.658
1752822641.580,-12.731,0.056,-1.768
1752822641.650,-12.771,-0.209,-2.034
1752822641.720,-12.810,-0.446,-2.270
1752822641.790,-12.844,-0.734,-2.559
1752822641.859,-12.883,-1.133,-2.957
1752822641.931,-12.923,-1.541,-3.366
1752822642.002,-12.953,-1.848,-3.673
1752822642.072,-12.993,-2.342,-4.167
1752822642.144,-13.035,-2.849,-4.673
1752822642.214,-13.068,-3.276,-5.100
1752822642.284,-13.108,-3.878,-5.702
1752822642.353,-13.145,-4.396,-6.221
1752822642.424,-13.180,-4.921,-6.746
1752822642.496,-13.219,-5.461,-7.285
1752822642.566,-13.255,-5.961,-7.785
1752822642.636,-13.288,-6.444,-8.269
1752822642.707,-13.330,-7.067,-8.891
1752822642.776,-13.368,-7.575,-9.399
1752822642.846,-13.398,-8.002,-9.827
1752822642.915,-13.439,-8.623,-10.447
1752822642.985,-13.478,-9.131,-10.956
1752822643.062,-13.510,-9.633,-11.458
1752822643.130,-13.554,-10.187,-12.012
1752822643.197,-13.586,-10.592,-12.416
1752822643.265,-13.616,-10.998,-12.823
1752822643.336,-13.661,-11.106,-12.931
1752822643.406,-13.696,-10.673,-12.497
1752822643.476,-13.724,-11.177,-13.001
1752822643.545,-13.768,-11.967,-13.792
1752822643.615,-13.808,-12.553,-14.377
1752822643.684,-13.831,-12.855,-14.680
1752822643.754,-13.874,-13.685,-15.510
1752822643.824,-13.915,-14.219,-16.043
1752822643.894,-13.941,-14.679,-16.504
1752822643.964,-13.985,-15.434,-17.259
1752822644.034,-14.025,-15.984,-17.809
1752822644.104,-14.054,-16.507,-18.332
1752822644.175,-14.093,-17.134,-18.958
1752822644.245,-14.134,-17.798,-19.622
1752822644.315,-14.165,-17.887,-19.711
1752822644.384,-14.204,-17.802,-19.626
1752822644.452,-14.240,-18.414,-20.238
1752822644.520,-14.274,-19.049,-20.873
1752822644.590,-14.315,-19.792,-21.616
1752822644.659,-14.353,-20.408,-22.232
1752822644.729,-14.383,-20.887,-22.712
1752822644.798,-14.423,-21.514,-23.338
1752822644.867,-14.461,-21.960,-23.784
1752822644.937,-14.494,-22.068,-23.892
1752822645.006,-14.533,-22.132,-23.956
1752822645.076,-14.573,-22.267,-24.091
1752822645.145,-14.608,-22.896,-24.720
1752822645.216,-14.644,-23.520,-25.344
