Test_Time,2025-07-18 03:07:55
Well,B5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.821
Baseline_Std(N),0.004
Contact_Detected,True
Contact_Z(mm),-14.099
Force_Limit_Exceeded,False
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822468.141,-12.751,1.189,-0.632
1752822468.209,-12.783,1.210,-0.612
1752822468.279,-12.825,1.274,-0.547
1752822468.348,-12.861,1.276,-0.545
1752822468.416,-12.896,1.278,-0.543
1752822468.486,-12.935,1.202,-0.620
1752822468.556,-12.974,1.177,-0.645
1752822468.624,-13.005,1.191,-0.630
1752822468.692,-13.041,1.202,-0.620
1752822468.761,-13.081,1.264,-0.558
1752822468.831,-13.114,1.285,-0.537
1752822468.899,-13.149,1.231,-0.591
1752822468.969,-13.190,1.268,-0.554
1752822469.038,-13.225,1.328,-0.493
1752822469.109,-13.258,1.338,-0.483
1752822469.177,-13.303,1.355,-0.466
1752822469.246,-13.336,1.355,-0.466
1752822469.314,-13.366,1.326,-0.495
1752822469.382,-13.408,1.282,-0.539
1752822469.451,-13.448,1.272,-0.549
1752822469.519,-13.479,1.183,-0.639
1752822469.587,-13.518,1.023,-0.798
1752822469.655,-13.558,0.903,-0.919
1752822469.722,-13.590,0.816,-1.006
1752822469.790,-13.625,0.679,-1.143
1752822469.858,-13.666,0.589,-1.232
1752822469.926,-13.700,0.548,-1.274
1752822469.994,-13.733,0.490,-1.332
1752822470.062,-13.774,0.370,-1.452
1752822470.130,-13.809,0.332,-1.489
1752822470.198,-13.844,0.274,-1.547
1752822470.266,-13.881,0.195,-1.626
1752822470.334,-13.918,0.125,-1.697
1752822470.401,-13.954,0.044,-1.778
1752822470.470,-13.993,-0.035,-1.857
1752822470.540,-14.030,-0.108,-1.929
1752822470.608,-14.063,-0.147,-1.969
1752822470.676,-14.099,-0.214,-2.035
1752822470.744,-14.138,-0.317,-2.139
1752822470.812,-14.173,-0.382,-2.203
1752822470.880,-14.211,-0.508,-2.330
1752822470.950,-14.250,-0.577,-2.398
1752822471.020,-14.281,-0.616,-2.438
1752822471.088,-14.319,-0.736,-2.558
1752822471.157,-14.359,-0.834,-2.655
1752822471.226,-14.391,-0.873,-2.695
1752822471.295,-14.426,-0.977,-2.799
1752822471.365,-14.469,-1.077,-2.898
1752822471.433,-14.504,-1.108,-2.929
1752822471.503,-14.535,-1.193,-3.014
1752822471.573,-14.575,-1.297,-3.118
1752822471.643,-14.613,-1.344,-3.166
1752822471.713,-14.648,-1.427,-3.249
1752822471.782,-14.685,-1.525,-3.346
1752822471.854,-14.725,-1.606,-3.427
1752822471.923,-14.758,-1.626,-3.448
1752822471.992,-14.794,-1.751,-3.572
1752822472.063,-14.835,-1.859,-3.680
1752822472.131,-14.870,-1.869,-3.691
1752822472.199,-14.904,-1.927,-3.749
