Test_Time,2025-07-18 03:09:13
Well,D7
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.818
Baseline_Std(N),0.003
Contact_Detected,True
Contact_Z(mm),-12.778
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822543.993,-11.240,1.822,0.004
1752822544.063,-11.280,1.820,0.002
1752822544.133,-11.314,1.816,-0.002
1752822544.201,-11.353,1.822,0.004
1752822544.271,-11.388,1.822,0.004
1752822544.341,-11.425,1.816,-0.002
1752822544.410,-11.460,1.826,0.008
1752822544.480,-11.499,1.824,0.006
1752822544.549,-11.533,1.826,0.008
1752822544.617,-11.571,1.818,0.000
1752822544.686,-11.605,1.822,0.004
1752822544.754,-11.643,1.820,0.002
1752822544.822,-11.681,1.826,0.008
1752822544.890,-11.716,1.824,0.006
1752822544.958,-11.750,1.816,-0.002
1752822545.026,-11.791,1.818,0.000
1752822545.094,-11.826,1.818,0.000
1752822545.163,-11.863,1.824,0.006
1752822545.231,-11.900,1.816,-0.002
1752822545.299,-11.936,1.820,0.002
1752822545.367,-11.975,1.814,-0.004
1752822545.435,-12.008,1.814,-0.004
1752822545.503,-12.046,1.818,0.000
1752822545.571,-12.085,1.818,0.000
1752822545.641,-12.119,1.818,0.000
1752822545.710,-12.156,1.820,0.002
1752822545.779,-12.196,1.812,-0.006
1752822545.847,-12.231,1.820,0.002
1752822545.918,-12.266,1.822,0.004
1752822545.988,-12.310,1.822,0.004
1752822546.057,-12.339,1.812,-0.006
1752822546.125,-12.374,1.789,-0.029
1752822546.195,-12.418,1.758,-0.060
1752822546.264,-12.448,1.722,-0.095
1752822546.334,-12.483,1.670,-0.147
1752822546.405,-12.528,1.600,-0.218
1752822546.474,-12.560,1.544,-0.274
1752822546.544,-12.593,1.424,-0.394
1752822546.613,-12.635,1.183,-0.635
1752822546.683,-12.670,0.832,-0.986
1752822546.754,-12.706,0.359,-1.459
1752822546.824,-12.746,-0.128,-1.946
1752822546.894,-12.778,-0.512,-2.330
1752822546.965,-12.820,-1.085,-2.903
1752822547.035,-12.855,-1.519,-3.336
1752822547.106,-12.891,-2.056,-3.874
1752822547.175,-12.931,-2.541,-4.359
1752822547.245,-12.963,-2.770,-4.587
1752822547.315,-13.003,-3.394,-5.212
1752822547.384,-13.044,-3.917,-5.735
1752822547.452,-13.070,-4.268,-6.085
1752822547.521,-13.109,-4.944,-6.762
1752822547.590,-13.151,-5.504,-7.322
1752822547.658,-13.179,-5.928,-7.745
1752822547.725,-13.215,-6.569,-8.386
1752822547.793,-13.258,-7.148,-8.965
1752822547.861,-13.286,-7.573,-9.391
1752822547.930,-13.326,-8.291,-10.109
1752822548.000,-13.369,-8.853,-10.671
1752822548.068,-13.399,-9.332,-11.150
1752822548.136,-13.438,-9.959,-11.777
1752822548.204,-13.475,-10.474,-12.291
1752822548.272,-13.506,-10.959,-12.777
1752822548.340,-13.548,-11.577,-13.395
1752822548.408,-13.585,-12.088,-13.906
1752822548.476,-13.619,-12.559,-14.377
1752822548.544,-13.656,-13.140,-14.957
1752822548.611,-13.695,-13.665,-15.482
1752822548.678,-13.729,-14.196,-16.014
1752822548.746,-13.769,-14.804,-16.621
1752822548.814,-13.808,-15.387,-17.205
1752822548.882,-13.836,-15.787,-17.605
1752822548.950,-13.879,-16.555,-18.373
1752822549.018,-13.916,-17.051,-18.869
1752822549.086,-13.948,-17.561,-19.379
1752822549.154,-13.988,-18.209,-20.026
1752822549.222,-14.025,-18.686,-20.503
1752822549.292,-14.058,-19.175,-20.993
1752822549.362,-14.096,-19.779,-21.597
1752822549.432,-14.136,-20.317,-22.134
1752822549.503,-14.171,-20.819,-22.636
1752822549.573,-14.209,-21.400,-23.217
1752822549.643,-14.246,-21.829,-23.647
1752822549.713,-14.284,-22.209,-24.027
1752822549.782,-14.319,-22.167,-23.985
1752822549.851,-14.354,-22.292,-24.110
1752822549.920,-14.394,-22.452,-24.269
1752822549.990,-14.430,-22.837,-24.655
1752822550.061,-14.461,-23.321,-25.139
