Test_Time,2025-07-18 03:10:12
Well,F5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.820
Baseline_Std(N),0.004
Contact_Detected,True
Contact_Z(mm),-12.308
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822600.901,-9.501,1.816,-0.004
1752822600.969,-9.530,1.818,-0.002
1752822601.037,-9.585,1.820,0.000
1752822601.106,-9.611,1.824,0.004
1752822601.175,-9.641,1.826,0.006
1752822601.245,-9.688,1.816,-0.004
1752822601.313,-9.724,1.822,0.002
1752822601.382,-9.750,1.816,-0.004
1752822601.454,-9.795,1.816,-0.004
1752822601.522,-9.833,1.818,-0.002
1752822601.591,-9.861,1.818,-0.002
1752822601.663,-9.905,1.822,0.002
1752822601.732,-9.944,1.820,0.000
1752822601.802,-9.969,1.820,0.000
1752822601.871,-10.013,1.824,0.004
1752822601.939,-10.054,1.820,0.000
1752822602.008,-10.081,1.824,0.004
1752822602.079,-10.125,1.822,0.002
1752822602.148,-10.165,1.816,-0.004
1752822602.217,-10.189,1.822,0.002
1752822602.288,-10.231,1.818,-0.002
1752822602.358,-10.276,1.820,0.000
1752822602.429,-10.291,1.822,0.002
1752822602.498,-10.328,1.824,0.004
1752822602.568,-10.379,1.818,-0.002
1752822602.638,-10.408,1.822,0.002
1752822602.708,-10.439,1.820,0.000
1752822602.777,-10.485,1.818,-0.002
1752822602.846,-10.516,1.826,0.006
1752822602.914,-10.546,1.824,0.004
1752822602.981,-10.591,1.824,0.004
1752822603.049,-10.624,1.822,0.002
1752822603.116,-10.656,1.820,0.000
1752822603.184,-10.696,1.820,0.000
1752822603.251,-10.736,1.820,0.000
1752822603.319,-10.763,1.826,0.006
1752822603.387,-10.801,1.826,0.006
1752822603.455,-10.845,1.826,0.006
1752822603.523,-10.873,1.822,0.002
1752822603.590,-10.909,1.826,0.006
1752822603.659,-10.953,1.824,0.004
1752822603.729,-10.981,1.818,-0.002
1752822603.797,-11.018,1.822,0.002
1752822603.867,-11.061,1.820,0.000
1752822603.937,-11.091,1.826,0.006
1752822604.008,-11.128,1.816,-0.004
1752822604.079,-11.173,1.824,0.004
1752822604.150,-11.205,1.822,0.002
1752822604.220,-11.241,1.820,0.000
1752822604.289,-11.283,1.822,0.002
1752822604.359,-11.318,1.818,-0.002
1752822604.433,-11.354,1.809,-0.010
1752822604.505,-11.393,1.803,-0.017
1752822604.577,-11.433,1.770,-0.050
1752822604.645,-11.466,1.718,-0.102
1752822604.713,-11.503,1.695,-0.124
1752822604.781,-11.544,1.685,-0.135
1752822604.849,-11.578,1.619,-0.201
1752822604.917,-11.611,1.509,-0.311
1752822604.985,-11.654,1.521,-0.299
1752822605.054,-11.688,1.521,-0.299
1752822605.123,-11.725,1.573,-0.247
1752822605.191,-11.763,1.637,-0.183
1752822605.259,-11.799,1.656,-0.164
1752822605.326,-11.831,1.656,-0.164
1752822605.394,-11.870,1.662,-0.158
1752822605.462,-11.908,1.675,-0.145
1752822605.530,-11.943,1.646,-0.174
1752822605.597,-11.976,1.556,-0.264
1752822605.664,-12.015,1.459,-0.361
1752822605.732,-12.051,1.394,-0.425
1752822605.802,-12.086,1.289,-0.531
1752822605.870,-12.129,1.121,-0.699
1752822605.938,-12.159,0.950,-0.869
1752822606.006,-12.198,0.710,-1.110
1752822606.074,-12.240,0.411,-1.409
1752822606.142,-12.271,0.048,-1.772
1752822606.211,-12.308,-0.462,-2.282
1752822606.282,-12.350,-0.979,-2.799
1752822606.350,-12.384,-1.423,-3.243
1752822606.422,-12.418,-1.923,-3.743
1752822606.491,-12.464,-2.529,-4.349
1752822606.561,-12.491,-2.867,-4.687
1752822606.631,-12.526,-3.413,-5.233
1752822606.699,-12.573,-3.990,-5.810
1752822606.769,-12.601,-4.398,-6.218
1752822606.838,-12.636,-4.984,-6.803
1752822606.908,-12.681,-5.652,-7.471
1752822606.977,-12.713,-6.121,-7.940
1752822607.046,-12.746,-6.716,-8.536
1752822607.116,-12.791,-7.411,-9.231
1752822607.186,-12.825,-7.841,-9.660
1752822607.255,-12.858,-8.378,-10.198
1752822607.326,-12.900,-8.955,-10.775
1752822607.395,-12.935,-9.449,-11.268
1752822607.466,-12.973,-10.017,-11.837
1752822607.536,-13.011,-10.584,-12.403
1752822607.606,-13.043,-11.028,-12.847
1752822607.677,-13.085,-11.735,-13.555
1752822607.746,-13.125,-12.291,-14.111
1752822607.817,-13.153,-12.694,-14.513
1752822607.888,-13.195,-13.424,-15.244
1752822607.958,-13.236,-13.968,-15.787
1752822608.028,-13.266,-14.478,-16.298
1752822608.097,-13.303,-15.036,-16.856
1752822608.166,-13.345,-15.706,-17.526
1752822608.236,-13.376,-16.167,-17.987
1752822608.306,-13.411,-16.767,-18.586
1752822608.376,-13.456,-17.460,-19.279
1752822608.447,-13.489,-17.999,-19.819
1752822608.516,-13.524,-18.582,-20.402
1752822608.589,-13.565,-18.244,-20.064
1752822608.659,-13.601,-18.306,-20.126
1752822608.728,-13.635,-18.928,-20.748
1752822608.797,-13.674,-19.605,-21.425
1752822608.866,-13.711,-20.258,-22.078
1752822608.936,-13.748,-20.841,-22.661
1752822609.006,-13.784,-20.895,-22.715
1752822609.077,-13.825,-20.900,-22.719
1752822609.146,-13.856,-21.055,-22.875
1752822609.217,-13.893,-21.742,-23.562
1752822609.288,-13.936,-22.520,-24.340
1752822609.358,-13.969,-23.130,-24.950
1752822609.427,-14.004,-23.794,-25.614
