Test_Time,2025-07-18 03:07:35
Well,C5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.821
Baseline_Std(N),0.002
Contact_Detected,True
Contact_Z(mm),-13.119
Force_Limit_Exceeded,False
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822442.622,-9.501,1.814,-0.007
1752822442.692,-9.531,1.818,-0.003
1752822442.762,-9.587,1.822,0.001
1752822442.833,-9.611,1.818,-0.003
1752822442.901,-9.645,1.824,0.003
1752822442.970,-9.693,1.822,0.001
1752822443.039,-9.724,1.822,0.001
1752822443.108,-9.756,1.822,0.001
1752822443.177,-9.800,1.816,-0.005
1752822443.247,-9.833,1.818,-0.003
1752822443.316,-9.864,1.822,0.001
1752822443.386,-9.909,1.816,-0.005
1752822443.455,-9.943,1.822,0.001
1752822443.524,-9.973,1.822,0.001
1752822443.594,-10.014,1.818,-0.003
1752822443.663,-10.055,1.824,0.003
1752822443.732,-10.080,1.822,0.001
1752822443.801,-10.121,1.820,-0.001
1752822443.870,-10.163,1.816,-0.005
1752822443.939,-10.189,1.820,-0.001
1752822444.028,-10.230,1.822,0.001
1752822444.100,-10.280,1.818,-0.003
1752822444.168,-10.295,1.816,-0.005
1752822444.237,-10.335,1.824,0.003
1752822444.305,-10.383,1.822,0.001
1752822444.373,-10.405,1.816,-0.005
1752822444.441,-10.441,1.818,-0.003
1752822444.509,-10.486,1.816,-0.005
1752822444.577,-10.516,1.824,0.003
1752822444.645,-10.550,1.816,-0.005
1752822444.712,-10.595,1.816,-0.005
1752822444.780,-10.625,1.822,0.001
1752822444.848,-10.658,1.818,-0.003
1752822444.916,-10.701,1.816,-0.005
1752822444.984,-10.733,1.818,-0.003
1752822445.052,-10.769,1.816,-0.005
1752822445.120,-10.808,1.814,-0.007
1752822445.188,-10.840,1.809,-0.011
1752822445.256,-10.880,1.809,-0.011
1752822445.324,-10.919,1.803,-0.017
1752822445.392,-10.953,1.799,-0.022
1752822445.464,-10.989,1.797,-0.024
1752822445.532,-11.031,1.793,-0.028
1752822445.603,-11.060,1.791,-0.030
1752822445.673,-11.103,1.782,-0.038
1752822445.743,-11.140,1.787,-0.034
1752822445.812,-11.173,1.778,-0.042
1752822445.880,-11.213,1.774,-0.046
1752822445.947,-11.250,1.776,-0.044
1752822446.015,-11.284,1.768,-0.053
1752822446.083,-11.320,1.762,-0.059
1752822446.151,-11.359,1.770,-0.051
1752822446.218,-11.394,1.718,-0.102
1752822446.286,-11.431,1.465,-0.356
1752822446.354,-11.465,1.276,-0.544
1752822446.422,-11.503,1.542,-0.279
1752822446.491,-11.541,1.567,-0.254
1752822446.559,-11.578,1.525,-0.295
1752822446.627,-11.611,1.453,-0.368
1752822446.695,-11.651,1.177,-0.644
1752822446.763,-11.689,1.168,-0.652
1752822446.833,-11.719,1.204,-0.617
1752822446.901,-11.763,1.334,-0.486
1752822446.971,-11.799,1.442,-0.378
1752822447.039,-11.833,1.486,-0.335
1752822447.109,-11.873,1.536,-0.285
1752822447.180,-11.911,1.560,-0.260
1752822447.249,-11.941,1.585,-0.235
1752822447.319,-11.981,1.592,-0.229
1752822447.389,-12.021,1.612,-0.208
1752822447.457,-12.054,1.604,-0.217
1752822447.526,-12.091,1.596,-0.225
1752822447.597,-12.133,1.594,-0.227
1752822447.665,-12.168,1.592,-0.229
1752822447.736,-12.201,1.571,-0.250
1752822447.806,-12.246,1.459,-0.362
1752822447.876,-12.276,1.274,-0.547
1752822447.944,-12.310,1.054,-0.766
1752822448.014,-12.355,0.899,-0.922
1752822448.084,-12.386,0.830,-0.991
1752822448.153,-12.420,0.708,-1.113
1752822448.222,-12.461,0.695,-1.125
1752822448.291,-12.500,0.737,-1.084
1752822448.361,-12.529,0.766,-1.055
1752822448.431,-12.570,0.863,-0.957
1752822448.500,-12.610,0.967,-0.854
1752822448.570,-12.641,0.901,-0.920
1752822448.639,-12.681,0.814,-1.007
1752822448.708,-12.721,0.701,-1.119
1752822448.778,-12.755,0.589,-1.231
1752822448.848,-12.793,0.550,-1.271
1752822448.918,-12.829,0.556,-1.264
1752822448.987,-12.866,0.538,-1.283
1752822449.057,-12.900,0.521,-1.300
1752822449.125,-12.940,0.386,-1.435
1752822449.194,-12.979,0.287,-1.534
1752822449.262,-13.009,0.087,-1.733
1752822449.331,-13.046,-0.091,-1.912
1752822449.400,-13.086,-0.155,-1.976
1752822449.470,-13.119,-0.180,-2.001
1752822449.540,-13.155,-0.199,-2.020
1752822449.610,-13.198,-0.236,-2.057
1752822449.680,-13.231,-0.301,-2.121
1752822449.750,-13.265,-0.452,-2.273
1752822449.821,-13.306,-0.641,-2.462
1752822449.889,-13.343,-0.792,-2.613
1752822449.959,-13.373,-0.909,-2.729
1752822450.028,-13.418,-1.155,-2.976
1752822450.098,-13.454,-1.222,-3.043
1752822450.168,-13.481,-1.272,-3.092
1752822450.238,-13.525,-1.546,-3.366
1752822450.308,-13.563,-1.645,-3.466
1752822450.378,-13.594,-1.770,-3.590
1752822450.447,-13.636,-1.994,-3.814
1752822450.517,-13.674,-2.102,-3.922
1752822450.587,-13.701,-2.180,-4.001
1752822450.655,-13.743,-2.454,-4.275
1752822450.725,-13.781,-2.560,-4.381
1752822450.794,-13.811,-2.670,-4.491
1752822450.862,-13.851,-2.940,-4.761
1752822450.931,-13.890,-3.100,-4.920
1752822451.000,-13.923,-3.210,-5.030
1752822451.068,-13.960,-3.427,-5.248
1752822451.138,-14.000,-3.625,-5.445
1752822451.206,-14.035,-3.780,-5.601
1752822451.274,-14.069,-3.948,-5.769
1752822451.343,-14.110,-4.208,-6.028
1752822451.412,-14.146,-4.342,-6.163
1752822451.481,-14.178,-4.467,-6.288
1752822451.549,-14.215,-4.732,-6.553
1752822451.617,-14.254,-4.907,-6.727
1752822451.685,-14.286,-5.096,-6.916
1752822451.754,-14.321,-5.268,-7.088
1752822451.822,-14.361,-5.548,-7.369
1752822451.892,-14.395,-5.716,-7.537
1752822451.960,-14.429,-5.865,-7.686
1752822452.029,-14.470,-6.143,-7.964
1752822452.097,-14.505,-6.314,-8.134
1752822452.165,-14.541,-6.556,-8.377
1752822452.233,-14.578,-6.733,-8.553
1752822452.300,-14.615,-6.959,-8.779
1752822452.367,-14.651,-7.204,-9.024
1752822452.435,-14.689,-7.424,-9.244
1752822452.505,-14.723,-7.569,-9.389
1752822452.573,-14.763,-7.892,-9.713
1752822452.641,-14.800,-8.133,-9.954
1752822452.708,-14.829,-8.295,-10.116
1752822452.777,-14.871,-8.743,-10.564
1752822452.844,-14.909,-8.978,-10.798
