Test_Time,2025-07-18 03:11:01
Well,G3
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.824
Baseline_Std(N),0.003
Contact_Detected,True
Contact_Z(mm),-10.271
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822654.446,-9.501,1.826,0.002
1752822654.515,-9.530,1.822,-0.002
1752822654.584,-9.586,1.826,0.002
1752822654.654,-9.614,1.828,0.004
1752822654.722,-9.643,1.820,-0.004
1752822654.791,-9.691,1.818,-0.006
1752822654.861,-9.726,1.830,0.006
1752822654.931,-9.752,1.830,0.006
1752822655.001,-9.799,1.828,0.004
1752822655.071,-9.835,1.826,0.002
1752822655.140,-9.865,1.822,-0.002
1752822655.209,-9.910,1.830,0.006
1752822655.278,-9.946,1.822,-0.002
1752822655.346,-9.973,1.830,0.006
1752822655.414,-10.015,1.828,0.004
1752822655.482,-10.059,1.760,-0.064
1752822655.549,-10.079,1.639,-0.185
1752822655.617,-10.121,1.264,-0.560
1752822655.685,-10.166,0.936,-0.888
1752822655.753,-10.186,0.664,-1.160
1752822655.821,-10.230,0.127,-1.697
1752822655.889,-10.271,-0.222,-2.046
1752822655.956,-10.293,-0.458,-2.282
1752822656.024,-10.335,-1.274,-3.098
1752822656.092,-10.379,-1.950,-3.774
1752822656.160,-10.401,-2.402,-4.226
1752822656.229,-10.444,-3.282,-5.106
1752822656.298,-10.485,-4.000,-5.824
1752822656.369,-10.510,-4.579,-6.403
1752822656.438,-10.554,-5.511,-7.335
1752822656.508,-10.594,-6.268,-8.092
1752822656.577,-10.621,-6.880,-8.704
1752822656.645,-10.665,-7.756,-9.580
1752822656.715,-10.704,-8.517,-10.341
1752822656.783,-10.734,-9.214,-11.038
1752822656.851,-10.775,-10.106,-11.930
1752822656.919,-10.814,-10.868,-12.692
1752822656.987,-10.845,-11.602,-13.426
1752822657.055,-10.884,-12.368,-14.192
1752822657.125,-10.923,-13.200,-15.024
1752822657.193,-10.956,-13.907,-15.731
1752822657.261,-10.993,-14.623,-16.447
1752822657.329,-11.033,-15.445,-17.269
1752822657.397,-11.068,-16.167,-17.991
1752822657.465,-11.100,-16.918,-18.742
1752822657.533,-11.141,-17.767,-19.591
1752822657.601,-11.176,-18.489,-20.313
1752822657.669,-11.213,-19.256,-21.080
1752822657.740,-11.249,-19.939,-21.763
1752822657.808,-11.288,-20.634,-22.458
1752822657.878,-11.320,-21.182,-23.006
1752822657.949,-11.360,-21.503,-23.327
1752822658.019,-11.401,-21.661,-23.485
1752822658.087,-11.429,-21.696,-23.520
1752822658.156,-11.468,-22.221,-24.045
1752822658.226,-11.510,-22.968,-24.792
1752822658.296,-11.540,-23.595,-25.419
