Test_Time,2025-07-18 03:08:35
Well,D5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.818
Baseline_Std(N),0.008
Contact_Detected,True
Contact_Z(mm),-12.910
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822502.175,-9.501,1.814,-0.004
1752822502.243,-9.530,1.826,0.008
1752822502.311,-9.585,1.816,-0.002
1752822502.379,-9.611,1.822,0.004
1752822502.447,-9.640,1.818,0.000
1752822502.514,-9.688,1.814,-0.004
1752822502.582,-9.721,1.822,0.004
1752822502.650,-9.752,1.814,-0.004
1752822502.720,-9.796,1.820,0.002
1752822502.789,-9.831,1.820,0.002
1752822502.857,-9.866,1.809,-0.008
1752822502.927,-9.905,1.816,-0.002
1752822502.995,-9.943,1.814,-0.004
1752822503.063,-9.974,1.818,0.000
1752822503.130,-10.015,1.816,-0.002
1752822503.199,-10.053,1.820,0.002
1752822503.267,-10.086,1.822,0.004
1752822503.335,-10.124,1.820,0.002
1752822503.404,-10.163,1.820,0.002
1752822503.472,-10.198,1.822,0.004
1752822503.542,-10.233,1.818,0.000
1752822503.610,-10.274,1.816,-0.002
1752822503.677,-10.309,1.814,-0.004
1752822503.745,-10.340,1.818,0.000
1752822503.813,-10.383,1.818,0.000
1752822503.881,-10.418,1.816,-0.002
1752822503.949,-10.451,1.820,0.002
1752822504.017,-10.490,1.812,-0.006
1752822504.085,-10.526,1.820,0.002
1752822504.153,-10.563,1.816,-0.002
1752822504.221,-10.603,1.822,0.004
1752822504.289,-10.639,1.816,-0.002
1752822504.357,-10.671,1.824,0.006
1752822504.426,-10.713,1.822,0.004
1752822504.495,-10.750,1.816,-0.002
1752822504.563,-10.779,1.822,0.004
1752822504.631,-10.823,1.822,0.004
1752822504.700,-10.860,1.822,0.004
1752822504.768,-10.891,1.816,-0.002
1752822504.837,-10.931,1.818,0.000
1752822504.907,-10.970,1.816,-0.002
1752822504.977,-11.005,1.816,-0.002
1752822505.045,-11.043,1.812,-0.006
1752822505.113,-11.078,1.818,0.000
1752822505.182,-11.115,1.820,0.002
1752822505.250,-11.154,1.816,-0.002
1752822505.319,-11.184,1.818,0.000
1752822505.388,-11.225,1.820,0.002
1752822505.456,-11.264,1.818,0.000
1752822505.524,-11.295,1.818,0.000
1752822505.593,-11.334,1.820,0.002
1752822505.663,-11.374,1.820,0.002
1752822505.733,-11.408,1.822,0.004
1752822505.804,-11.445,1.818,0.000
1752822505.872,-11.483,1.814,-0.004
1752822505.941,-11.519,1.814,-0.004
1752822506.010,-11.553,1.822,0.004
1752822506.079,-11.593,1.816,-0.002
1752822506.148,-11.630,1.820,0.002
1752822506.217,-11.660,1.816,-0.002
1752822506.287,-11.704,1.809,-0.008
1752822506.355,-11.741,1.816,-0.002
1752822506.424,-11.768,1.820,0.002
1752822506.492,-11.810,1.816,-0.002
1752822506.561,-11.851,1.820,0.002
1752822506.630,-11.880,1.820,0.002
1752822506.698,-11.921,1.814,-0.004
1752822506.767,-11.961,1.814,-0.004
1752822506.835,-11.993,1.820,0.002
1752822506.904,-12.031,1.818,0.000
1752822506.972,-12.073,1.809,-0.008
1752822507.042,-12.104,1.820,0.002
1752822507.110,-12.141,1.820,0.002
1752822507.179,-12.183,1.818,0.000
1752822507.249,-12.216,1.820,0.002
1752822507.316,-12.251,1.807,-0.010
1752822507.384,-12.288,1.795,-0.023
1752822507.453,-12.324,1.768,-0.050
1752822507.522,-12.361,1.737,-0.081
1752822507.591,-12.400,1.683,-0.135
1752822507.660,-12.433,1.639,-0.178
1752822507.728,-12.474,1.550,-0.268
1752822507.796,-12.511,1.488,-0.330
1752822507.864,-12.540,1.413,-0.405
1752822507.933,-12.579,1.314,-0.504
1752822508.001,-12.621,1.229,-0.589
1752822508.070,-12.651,1.143,-0.674
1752822508.138,-12.689,0.980,-0.838
1752822508.206,-12.731,0.828,-0.990
1752822508.276,-12.763,0.660,-1.158
1752822508.346,-12.799,0.403,-1.415
1752822508.415,-12.843,0.139,-1.679
1752822508.484,-12.875,-0.050,-1.867
1752822508.554,-12.910,-0.342,-2.160
1752822508.623,-12.950,-0.641,-2.459
1752822508.693,-12.985,-0.913,-2.730
1752822508.761,-13.024,-1.249,-3.067
1752822508.830,-13.059,-1.550,-3.367
1752822508.899,-13.096,-1.958,-3.776
1752822508.968,-13.131,-2.247,-4.065
1752822509.038,-13.170,-2.672,-4.490
1752822509.108,-13.210,-3.114,-4.932
1752822509.177,-13.240,-3.423,-5.241
1752822509.248,-13.278,-3.880,-5.697
1752822509.317,-13.320,-4.344,-6.162
1752822509.387,-13.351,-4.687,-6.505
1752822509.456,-13.389,-5.156,-6.974
1752822509.526,-13.428,-5.589,-7.407
1752822509.595,-13.461,-5.992,-7.810
1752822509.663,-13.496,-6.434,-8.252
1752822509.731,-13.536,-6.938,-8.756
1752822509.799,-13.570,-7.407,-9.225
1752822509.868,-13.609,-7.957,-9.775
1752822509.936,-13.644,-8.419,-10.237
1752822510.005,-13.680,-8.924,-10.741
1752822510.074,-13.721,-9.480,-11.297
1752822510.143,-13.758,-9.961,-11.779
1752822510.212,-13.790,-10.428,-12.246
1752822510.280,-13.829,-10.974,-12.791
1752822510.350,-13.866,-11.501,-13.318
1752822510.421,-13.901,-12.030,-13.847
1752822510.491,-13.939,-12.550,-14.368
1752822510.560,-13.980,-13.127,-14.945
1752822510.629,-14.010,-13.534,-15.352
1752822510.699,-14.046,-14.146,-15.964
1752822510.768,-14.089,-14.744,-16.561
1752822510.837,-14.121,-15.239,-17.057
1752822510.906,-14.155,-15.800,-17.617
1752822510.976,-14.199,-16.528,-18.346
1752822511.046,-14.233,-17.057,-18.875
1752822511.115,-14.265,-17.611,-19.429
1752822511.185,-14.306,-18.323,-20.140
1752822511.256,-14.343,-18.856,-20.674
1752822511.325,-14.379,-19.128,-20.945
1752822511.394,-14.416,-18.835,-20.653
1752822511.462,-14.455,-19.518,-21.336
1752822511.531,-14.486,-20.041,-21.858
1752822511.599,-14.528,-20.775,-22.593
1752822511.667,-14.566,-21.232,-23.049
1752822511.737,-14.593,-21.387,-23.205
1752822511.806,-14.633,-21.497,-23.315
1752822511.874,-14.676,-21.433,-23.251
1752822511.942,-14.704,-21.854,-23.672
1752822512.010,-14.743,-22.642,-24.460
1752822512.078,-14.785,-23.317,-25.135
