Test_Time,2025-07-18 03:09:40
Well,E6
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),25.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.809
Baseline_Std(N),0.002
Contact_Detected,True
Contact_Z(mm),-11.320
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752822571.335,-9.501,1.809,0.001
1752822571.406,-9.530,1.807,-0.001
1752822571.478,-9.587,1.809,0.001
1752822571.549,-9.613,1.814,0.005
1752822571.628,-9.639,1.814,0.005
1752822571.712,-9.694,1.812,0.003
1752822571.783,-9.728,1.812,0.003
1752822571.852,-9.749,1.807,-0.001
1752822571.920,-9.796,1.807,-0.001
1752822571.990,-9.835,1.812,0.003
1752822572.059,-9.859,1.807,-0.001
1752822572.130,-9.906,1.807,-0.001
1752822572.200,-9.945,1.814,0.005
1752822572.270,-9.961,1.807,-0.001
1752822572.339,-9.998,1.805,-0.003
1752822572.409,-10.047,1.799,-0.010
1752822572.479,-10.073,1.807,-0.001
1752822572.550,-10.106,1.809,0.001
1752822572.620,-10.155,1.816,0.007
1752822572.690,-10.181,1.805,-0.003
1752822572.762,-10.216,1.801,-0.007
1752822572.832,-10.261,1.812,0.003
1752822572.901,-10.291,1.809,0.001
1752822572.971,-10.326,1.807,-0.001
1752822573.041,-10.371,1.812,0.003
1752822573.109,-10.403,1.814,0.005
1752822573.183,-10.435,1.809,0.001
1752822573.254,-10.480,1.812,0.003
1752822573.325,-10.515,1.816,0.007
1752822573.396,-10.546,1.812,0.003
1752822573.463,-10.589,1.807,-0.001
1752822573.531,-10.625,1.809,0.001
1752822573.599,-10.659,1.814,0.005
1752822573.668,-10.696,1.814,0.005
1752822573.735,-10.735,1.812,0.003
1752822573.803,-10.770,1.812,0.003
1752822573.872,-10.804,1.812,0.003
1752822573.940,-10.844,1.814,0.005
1752822574.007,-10.880,1.809,0.001
1752822574.075,-10.915,1.812,0.003
1752822574.143,-10.951,1.812,0.003
1752822574.210,-10.989,1.814,0.005
1752822574.279,-11.025,1.805,-0.003
1752822574.347,-11.064,1.807,-0.001
1752822574.415,-11.096,1.741,-0.068
1752822574.483,-11.135,1.592,-0.217
1752822574.552,-11.174,1.376,-0.433
1752822574.619,-11.209,1.112,-0.696
1752822574.687,-11.244,0.747,-1.061
1752822574.756,-11.284,0.168,-1.640
1752822574.826,-11.320,-0.458,-2.267
1752822574.896,-11.353,-1.062,-2.871
1752822574.964,-11.391,-1.803,-3.611
1752822575.032,-11.429,-2.548,-4.356
1752822575.100,-11.463,-3.272,-5.080
1752822575.168,-11.504,-4.085,-5.894
1752822575.236,-11.541,-4.826,-6.634
1752822575.304,-11.570,-5.446,-7.255
1752822575.372,-11.614,-6.326,-8.135
1752822575.440,-11.651,-7.023,-8.832
1752822575.509,-11.681,-7.681,-9.489
1752822575.577,-11.723,-8.542,-10.351
1752822575.646,-11.760,-9.254,-11.062
1752822575.715,-11.793,-9.920,-11.728
1752822575.785,-11.833,-10.696,-12.504
1752822575.855,-11.871,-11.416,-13.224
1752822575.925,-11.900,-11.986,-13.795
1752822575.994,-11.940,-12.847,-14.656
1752822576.064,-11.980,-13.575,-15.384
1752822576.135,-12.011,-14.237,-16.046
1752822576.206,-12.051,-15.090,-16.899
1752822576.276,-12.093,-15.883,-17.691
1752822576.346,-12.120,-16.513,-18.322
1752822576.416,-12.160,-17.430,-19.239
1752822576.485,-12.201,-18.238,-20.046
1752822576.555,-12.231,-18.893,-20.702
1752822576.625,-12.271,-19.773,-21.582
1752822576.694,-12.314,-20.582,-22.391
1752822576.763,-12.339,-21.124,-22.932
1752822576.831,-12.378,-21.466,-23.275
1752822576.901,-12.420,-21.532,-23.341
1752822576.968,-12.448,-21.638,-23.447
1752822577.036,-12.485,-22.281,-24.090
1752822577.104,-12.526,-23.095,-24.903
1752822577.173,-12.555,-23.717,-25.526
