Test_Time,2025-07-17 02:18:21
Well,B6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.834
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752733094.021,-9.501,1.836,0.002
1752733094.089,-9.529,1.834,0.000
1752733094.157,-9.603,1.834,0.000
1752733094.225,-9.681,1.836,0.002
1752733094.293,-9.744,1.836,0.002
1752733094.361,-9.805,1.839,0.005
1752733094.430,-9.875,1.832,-0.002
1752733094.498,-9.943,1.836,0.002
1752733094.566,-10.009,1.828,-0.006
1752733094.634,-10.080,1.778,-0.056
1752733094.702,-10.144,1.683,-0.151
1752733094.770,-10.214,1.552,-0.282
1752733094.838,-10.279,1.382,-0.452
1752733094.906,-10.348,1.135,-0.699
1752733094.974,-10.419,0.865,-0.969
1752733095.042,-10.480,0.587,-1.247
1752733095.111,-10.551,0.085,-1.749
1752733095.181,-10.618,-0.460,-2.294
1752733095.249,-10.686,-1.070,-2.904
1752733095.317,-10.753,-1.670,-3.504
1752733095.385,-10.821,-2.346,-4.180
1752733095.453,-10.893,-2.996,-4.830
1752733095.521,-10.955,-3.571,-5.405
1752733095.589,-11.025,-4.303,-6.137
1752733095.657,-11.091,-4.950,-6.784
1752733095.725,-11.159,-5.693,-7.527
1752733095.794,-11.230,-6.482,-8.316
1752733095.862,-11.294,-7.164,-8.998
1752733095.930,-11.364,-8.002,-9.836
1752733095.997,-11.429,-8.768,-10.602
1752733096.065,-11.496,-9.608,-11.442
1752733096.133,-11.568,-10.139,-11.973
1752733096.201,-11.629,-10.596,-12.430
1752733096.269,-11.699,-11.349,-13.183
1752733096.337,-11.765,-11.996,-13.830
1752733096.405,-11.831,-12.804,-14.638
1752733096.473,-11.903,-13.743,-15.577
1752733096.541,-11.965,-14.586,-16.420
1752733096.609,-12.035,-15.576,-17.410
1752733096.677,-12.100,-16.466,-18.300
1752733096.745,-12.168,-17.420,-19.254
1752733096.813,-12.239,-18.416,-20.250
1752733096.881,-12.301,-19.300,-21.134
1752733096.949,-12.371,-20.362,-22.196
1752733097.017,-12.436,-21.306,-23.140
1752733097.085,-12.504,-22.020,-23.854
1752733097.154,-12.575,-22.024,-23.858
1752733097.224,-12.638,-22.661,-24.495
1752733097.292,-12.710,-23.798,-25.632
1752733097.360,-12.776,-24.721,-26.555
1752733097.428,-12.843,-25.690,-27.524
1752733097.496,-12.910,-26.647,-28.481
1752733097.564,-12.979,-27.693,-29.527
1752733097.632,-13.048,-28.749,-30.583
1752733097.700,-13.111,-29.757,-31.591
1752733097.768,-13.183,-30.915,-32.749
1752733097.836,-13.246,-31.998,-33.832
1752733097.904,-13.314,-33.239,-35.073
1752733097.972,-13.386,-34.490,-36.324
1752733098.040,-13.448,-35.579,-37.413
1752733098.108,-13.518,-36.853,-38.687
1752733098.176,-13.584,-38.017,-39.851
1752733098.244,-13.650,-39.245,-41.079
1752733098.312,-13.721,-40.552,-42.386
1752733098.380,-13.784,-41.656,-43.490
1752733098.447,-13.853,-42.924,-44.758
1752733098.516,-13.918,-44.086,-45.920
