Test_Time,2025-07-18 00:36:15
Well,F3
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.817
Baseline_Std(N),0.005

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813368.753,-9.501,1.822,0.005
1752813368.823,-9.531,1.818,0.001
1752813368.892,-9.609,1.820,0.003
1752813368.961,-9.686,1.812,-0.005
1752813369.030,-9.755,1.814,-0.003
1752813369.099,-9.811,1.818,0.001
1752813369.170,-9.881,1.818,0.001
1752813369.241,-9.955,1.816,-0.001
1752813369.312,-10.021,1.818,0.001
1752813369.381,-10.083,1.818,0.001
1752813369.451,-10.151,1.820,0.003
1752813369.520,-10.223,1.818,0.001
1752813369.590,-10.290,1.764,-0.053
1752813369.660,-10.356,1.685,-0.132
1752813369.730,-10.430,1.629,-0.188
1752813369.798,-10.496,1.619,-0.198
1752813369.866,-10.566,1.637,-0.179
1752813369.935,-10.633,1.610,-0.206
1752813370.003,-10.703,1.602,-0.215
1752813370.072,-10.769,1.577,-0.239
1752813370.140,-10.839,1.569,-0.248
1752813370.209,-10.904,1.563,-0.254
1752813370.278,-10.974,1.496,-0.320
1752813370.348,-11.041,1.127,-0.690
1752813370.417,-11.110,0.340,-1.476
1752813370.485,-11.178,-0.610,-2.426
1752813370.555,-11.248,-0.029,-1.845
1752813370.623,-11.314,0.691,-1.125
1752813370.691,-11.384,0.538,-1.279
1752813370.759,-11.449,0.430,-1.387
1752813370.827,-11.518,0.529,-1.287
1752813370.895,-11.589,0.760,-1.057
1752813370.963,-11.651,0.828,-0.988
1752813371.031,-11.721,0.926,-0.891
1752813371.099,-11.788,0.716,-1.100
1752813371.167,-11.854,0.085,-1.731
1752813371.235,-11.926,-0.734,-2.551
1752813371.305,-11.989,-1.597,-3.414
1752813371.373,-12.060,-2.629,-4.445
1752813371.442,-12.126,-3.676,-5.493
1752813371.510,-12.195,-4.867,-6.684
1752813371.580,-12.261,-6.106,-7.923
1752813371.648,-12.333,-7.394,-9.211
1752813371.716,-12.396,-7.905,-9.721
1752813371.786,-12.466,-9.239,-11.056
1752813371.855,-12.534,-10.374,-12.190
1752813371.926,-12.603,-11.546,-13.363
1752813371.994,-12.671,-12.297,-14.114
1752813372.063,-12.741,-12.882,-14.699
1752813372.131,-12.806,-13.963,-15.780
1752813372.202,-12.878,-15.084,-16.900
1752813372.271,-12.945,-15.887,-17.703
1752813372.341,-13.015,-16.331,-18.147
