Test_Time,2025-07-18 00:34:37
Well,D5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.914
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813270.474,-9.501,1.915,0.001
1752813270.544,-9.531,1.913,-0.001
1752813270.614,-9.611,1.911,-0.003
1752813270.684,-9.689,1.915,0.001
1752813270.754,-9.758,1.915,0.001
1752813270.824,-9.816,1.915,0.001
1752813270.893,-9.888,1.915,0.001
1752813270.961,-9.958,1.913,-0.001
1752813271.032,-10.025,1.911,-0.003
1752813271.102,-10.091,1.919,0.005
1752813271.170,-10.165,1.911,-0.003
1752813271.240,-10.230,1.909,-0.005
1752813271.309,-10.300,1.911,-0.003
1752813271.379,-10.369,1.913,-0.001
1752813271.448,-10.440,1.911,-0.003
1752813271.517,-10.505,1.913,-0.001
1752813271.587,-10.579,1.915,0.001
1752813271.658,-10.648,1.913,-0.001
1752813271.728,-10.720,1.909,-0.005
1752813271.798,-10.783,1.915,0.001
1752813271.869,-10.849,1.913,-0.001
1752813271.938,-10.923,1.913,-0.001
1752813272.008,-10.986,1.915,0.001
1752813272.078,-11.050,1.913,-0.001
1752813272.149,-11.126,1.919,0.005
1752813272.219,-11.189,1.911,-0.003
1752813272.291,-11.261,1.911,-0.003
1752813272.362,-11.334,1.915,0.001
1752813272.433,-11.396,1.915,0.001
1752813272.504,-11.468,1.915,0.001
1752813272.575,-11.543,1.911,-0.003
1752813272.644,-11.605,1.917,0.003
1752813272.715,-11.674,1.915,0.001
1752813272.786,-11.750,1.915,0.001
1752813272.858,-11.814,1.913,-0.001
1752813272.929,-11.883,1.868,-0.046
1752813272.999,-11.960,1.704,-0.210
1752813273.068,-12.021,1.621,-0.293
1752813273.140,-12.098,1.563,-0.351
1752813273.212,-12.163,1.538,-0.376
1752813273.283,-12.234,1.394,-0.520
1752813273.353,-12.299,1.156,-0.758
1752813273.423,-12.370,0.926,-0.988
1752813273.492,-12.438,0.722,-1.192
1752813273.563,-12.508,0.511,-1.403
1752813273.634,-12.578,0.293,-1.621
1752813273.703,-12.649,0.006,-1.908
1752813273.773,-12.710,-0.253,-2.167
1752813273.844,-12.776,-0.583,-2.497
1752813273.915,-12.851,-0.925,-2.839
1752813273.985,-12.921,-1.255,-3.169
1752813274.056,-12.986,-1.674,-3.588
1752813274.126,-13.064,-2.249,-4.163
