Test_Time,2025-07-18 00:36:02
Well,F4
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.826
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813356.360,-9.501,1.822,-0.005
1752813356.430,-9.530,1.824,-0.002
1752813356.498,-9.608,1.828,0.002
1752813356.568,-9.685,1.828,0.002
1752813356.636,-9.752,1.828,0.002
1752813356.705,-9.809,1.822,-0.005
1752813356.775,-9.884,1.824,-0.002
1752813356.843,-9.955,1.828,0.002
1752813356.911,-10.013,1.820,-0.007
1752813356.979,-10.080,1.814,-0.013
1752813357.046,-10.150,1.822,-0.005
1752813357.116,-10.214,1.826,-0.000
1752813357.186,-10.286,1.820,-0.007
1752813357.255,-10.354,1.826,-0.000
1752813357.325,-10.423,1.830,0.004
1752813357.396,-10.491,1.824,-0.002
1752813357.466,-10.565,1.824,-0.002
1752813357.536,-10.625,1.820,-0.007
1752813357.605,-10.690,1.818,-0.009
1752813357.674,-10.765,1.820,-0.007
1752813357.745,-10.825,1.820,-0.007
1752813357.815,-10.890,1.824,-0.002
1752813357.883,-10.965,1.822,-0.005
1752813357.953,-11.025,1.820,-0.007
1752813358.022,-11.089,1.812,-0.015
1752813358.091,-11.163,1.760,-0.067
1752813358.159,-11.229,1.594,-0.233
1752813358.227,-11.298,1.409,-0.417
1752813358.295,-11.365,1.359,-0.467
1752813358.365,-11.434,1.303,-0.523
1752813358.433,-11.500,1.262,-0.565
1752813358.502,-11.570,0.685,-1.142
1752813358.570,-11.636,-0.178,-2.005
1752813358.639,-11.705,-1.143,-2.969
1752813358.707,-11.771,-2.012,-3.839
1752813358.776,-11.840,-2.919,-4.746
1752813358.843,-11.911,-3.853,-5.679
1752813358.911,-11.974,-4.824,-6.650
1752813358.979,-12.044,-5.988,-7.814
1752813359.047,-12.110,-7.019,-8.845
1752813359.116,-12.178,-8.127,-9.953
1752813359.186,-12.249,-9.193,-11.020
1752813359.254,-12.314,-10.054,-11.881
1752813359.322,-12.385,-11.121,-12.947
1752813359.391,-12.450,-12.152,-13.979
1752813359.459,-12.520,-13.260,-15.087
1752813359.527,-12.585,-14.295,-16.122
1752813359.595,-12.654,-15.430,-17.257
1752813359.663,-12.719,-16.547,-18.373
1752813359.731,-12.788,-17.789,-19.616
1752813359.800,-12.859,-19.092,-20.919
1752813359.870,-12.921,-20.339,-22.166
1752813359.940,-12.995,-21.356,-23.183
1752813360.011,-13.063,-21.358,-23.185
