Test_Time,2025-07-18 00:35:38
Well,E5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.837
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813331.554,-9.501,1.830,-0.007
1752813331.624,-9.531,1.834,-0.002
1752813331.692,-9.609,1.834,-0.002
1752813331.763,-9.688,1.845,0.008
1752813331.831,-9.755,1.839,0.002
1752813331.901,-9.811,1.834,-0.002
1752813331.970,-9.884,1.836,-0.000
1752813332.039,-9.955,1.828,-0.009
1752813332.107,-10.019,1.836,-0.000
1752813332.175,-10.085,1.832,-0.005
1752813332.243,-10.158,1.832,-0.005
1752813332.311,-10.219,1.834,-0.002
1752813332.379,-10.288,1.834,-0.002
1752813332.447,-10.360,1.828,-0.009
1752813332.514,-10.419,1.834,-0.002
1752813332.583,-10.483,1.839,0.002
1752813332.650,-10.554,1.841,0.004
1752813332.718,-10.619,1.834,-0.002
1752813332.788,-10.688,1.839,0.002
1752813332.857,-10.755,1.841,0.004
1752813332.927,-10.825,1.839,0.002
1752813332.997,-10.891,1.836,-0.000
1752813333.068,-10.963,1.834,-0.002
1752813333.136,-11.030,1.834,-0.002
1752813333.207,-11.095,1.836,-0.000
1752813333.275,-11.169,1.843,0.006
1752813333.344,-11.234,1.836,-0.000
1752813333.414,-11.304,1.839,0.002
1752813333.482,-11.373,1.807,-0.029
1752813333.552,-11.441,0.990,-0.847
1752813333.619,-11.508,-0.141,-1.978
1752813333.688,-11.579,-1.380,-3.216
1752813333.756,-11.644,-2.556,-4.393
1752813333.824,-11.713,-3.890,-5.727
1752813333.891,-11.778,-5.108,-6.945
1752813333.959,-11.846,-6.384,-8.221
1752813334.027,-11.916,-7.689,-9.526
1752813334.095,-11.979,-8.924,-10.760
1752813334.162,-12.049,-10.353,-12.190
1752813334.230,-12.113,-11.920,-13.757
1752813334.297,-12.179,-13.638,-15.475
1752813334.365,-12.250,-15.368,-17.205
1752813334.433,-12.311,-16.862,-18.699
1752813334.501,-12.381,-18.416,-20.253
1752813334.569,-12.453,-19.910,-21.747
1752813334.637,-12.513,-21.163,-23.000
1752813334.706,-12.578,-21.935,-23.772
1752813334.778,-12.650,-22.369,-24.205
1752813334.851,-12.719,-23.750,-25.587
1752813334.918,-12.786,-25.153,-26.990
1752813334.988,-12.853,-26.587,-28.424
1752813335.056,-12.925,-28.116,-29.953
1752813335.125,-12.989,-29.614,-31.451
1752813335.194,-13.060,-31.259,-33.096
