Test_Time,2025-07-18 00:34:49
Well,D6
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.902
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813283.141,-9.501,1.901,-0.001
1752813283.208,-9.529,1.901,-0.001
1752813283.277,-9.603,1.903,0.001
1752813283.347,-9.684,1.899,-0.003
1752813283.416,-9.748,1.895,-0.007
1752813283.486,-9.810,1.905,0.003
1752813283.555,-9.883,1.901,-0.001
1752813283.623,-9.951,1.899,-0.003
1752813283.691,-10.013,1.901,-0.001
1752813283.759,-10.079,1.901,-0.001
1752813283.828,-10.150,1.901,-0.001
1752813283.896,-10.216,1.899,-0.003
1752813283.965,-10.286,1.899,-0.003
1752813284.033,-10.353,1.901,-0.001
1752813284.102,-10.423,1.903,0.001
1752813284.172,-10.488,1.899,-0.003
1752813284.242,-10.560,1.899,-0.003
1752813284.311,-10.626,1.901,-0.001
1752813284.380,-10.696,1.899,-0.003
1752813284.449,-10.764,1.901,-0.001
1752813284.520,-10.835,1.899,-0.003
1752813284.591,-10.904,1.903,0.001
1752813284.660,-10.970,1.899,-0.003
1752813284.729,-11.043,1.903,0.001
1752813284.799,-11.109,1.901,-0.001
1752813284.870,-11.180,1.905,0.003
1752813284.938,-11.250,1.901,-0.001
1752813285.007,-11.313,1.901,-0.001
1752813285.075,-11.385,1.901,-0.001
1752813285.144,-11.450,1.903,0.001
1752813285.213,-11.519,1.899,-0.003
1752813285.282,-11.586,1.899,-0.003
1752813285.351,-11.656,1.901,-0.001
1752813285.420,-11.721,1.899,-0.003
1752813285.488,-11.793,1.899,-0.003
1752813285.556,-11.858,1.901,-0.001
1752813285.626,-11.926,1.897,-0.005
1752813285.694,-11.994,1.899,-0.003
1752813285.762,-12.063,1.899,-0.003
1752813285.830,-12.126,1.903,0.001
1752813285.898,-12.196,1.903,0.001
1752813285.966,-12.261,1.903,0.001
1752813286.033,-12.328,1.870,-0.032
1752813286.101,-12.399,1.816,-0.086
1752813286.169,-12.461,1.762,-0.140
1752813286.238,-12.530,1.693,-0.209
1752813286.306,-12.596,1.608,-0.294
1752813286.375,-12.664,1.492,-0.410
1752813286.445,-12.736,1.411,-0.491
1752813286.514,-12.801,1.355,-0.547
1752813286.584,-12.873,1.274,-0.628
1752813286.653,-12.941,1.172,-0.730
1752813286.723,-13.011,1.094,-0.808
