Test_Time,2025-07-18 00:35:50
Well,F5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.824
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752813343.969,-9.501,1.820,-0.004
1752813344.038,-9.530,1.824,0.000
1752813344.109,-9.608,1.828,0.004
1752813344.179,-9.688,1.824,0.000
1752813344.248,-9.755,1.826,0.002
1752813344.317,-9.813,1.824,0.000
1752813344.386,-9.884,1.828,0.004
1752813344.455,-9.954,1.822,-0.002
1752813344.526,-10.020,1.826,0.002
1752813344.596,-10.095,1.828,0.004
1752813344.665,-10.155,1.826,0.002
1752813344.735,-10.219,1.826,0.002
1752813344.806,-10.295,1.828,0.004
1752813344.875,-10.356,1.826,0.002
1752813344.945,-10.419,1.822,-0.002
1752813345.014,-10.495,1.822,-0.002
1752813345.084,-10.563,1.818,-0.006
1752813345.155,-10.625,1.824,0.000
1752813345.226,-10.696,1.822,-0.002
1752813345.295,-10.769,1.828,0.004
1752813345.365,-10.833,1.824,0.000
1752813345.435,-10.900,1.824,0.000
1752813345.504,-10.973,1.822,-0.002
1752813345.575,-11.036,1.824,0.000
1752813345.642,-11.109,1.822,-0.002
1752813345.710,-11.175,1.828,0.004
1752813345.779,-11.244,1.820,-0.004
1752813345.848,-11.310,1.826,0.002
1752813345.916,-11.381,1.824,0.000
1752813345.984,-11.445,1.832,0.008
1752813346.052,-11.514,1.824,0.000
1752813346.120,-11.580,1.826,0.002
1752813346.189,-11.648,1.834,0.010
1752813346.256,-11.720,1.826,0.002
1752813346.324,-11.781,1.816,-0.008
1752813346.392,-11.851,1.637,-0.187
1752813346.460,-11.919,1.233,-0.591
1752813346.528,-11.984,0.633,-1.191
1752813346.596,-12.056,-0.097,-1.921
1752813346.664,-12.119,-0.761,-2.585
1752813346.732,-12.188,-1.558,-3.382
1752813346.800,-12.254,-2.278,-4.102
1752813346.875,-12.321,-3.160,-4.984
1752813346.944,-12.400,-4.085,-5.909
1752813347.014,-12.456,-4.911,-6.735
1752813347.085,-12.523,-6.004,-7.828
1752813347.153,-12.599,-7.177,-9.001
1752813347.222,-12.664,-8.187,-10.011
1752813347.291,-12.735,-9.312,-11.136
1752813347.360,-12.798,-10.283,-12.107
1752813347.431,-12.868,-11.430,-13.254
1752813347.501,-12.941,-12.553,-14.377
1752813347.570,-13.005,-13.551,-15.375
