Test_Time,2025-07-17 02:05:27
Well,B6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.809
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752732318.322,-9.501,1.818,0.008
1752732318.419,-9.544,1.816,0.006
1752732318.514,-9.646,1.812,0.002
1752732318.587,-9.726,1.818,0.008
1752732318.662,-9.755,1.807,-0.002
1752732318.734,-9.829,1.812,0.002
1752732318.803,-9.910,1.812,0.002
1752732318.872,-9.969,1.816,0.006
1752732318.943,-10.031,1.809,0.000
1752732319.013,-10.110,1.814,0.004
1752732319.082,-10.175,1.809,0.000
1752732319.152,-10.239,1.816,0.006
1752732319.222,-10.311,1.814,0.004
1752732319.292,-10.381,1.814,0.004
1752732319.362,-10.445,1.803,-0.006
1752732319.431,-10.519,1.816,0.006
1752732319.501,-10.586,1.816,0.006
1752732319.571,-10.656,1.822,0.012
1752732319.641,-10.726,1.809,0.000
1752732319.711,-10.791,1.822,0.012
1752732319.780,-10.864,1.814,0.004
1752732319.850,-10.931,1.809,0.000
1752732319.920,-11.003,1.803,-0.006
1752732319.990,-11.069,1.801,-0.008
1752732320.060,-11.144,1.805,-0.004
1752732320.131,-11.204,1.799,-0.010
1752732320.202,-11.270,1.797,-0.012
1752732320.274,-11.348,1.793,-0.017
1752732320.344,-11.410,1.801,-0.008
1752732320.413,-11.474,1.805,-0.004
1752732320.483,-11.551,1.809,0.000
1752732320.554,-11.620,1.801,-0.008
1752732320.623,-11.683,1.797,-0.012
1752732320.693,-11.755,1.795,-0.015
1752732320.763,-11.828,1.795,-0.015
1752732320.836,-11.890,1.793,-0.017
1752732320.905,-11.961,1.778,-0.031
1752732320.975,-12.030,1.780,-0.029
1752732321.045,-12.100,1.778,-0.031
1752732321.114,-12.166,1.778,-0.031
1752732321.184,-12.239,1.762,-0.048
1752732321.253,-12.306,1.760,-0.050
1752732321.322,-12.376,1.756,-0.054
1752732321.393,-12.445,1.753,-0.056
1752732321.462,-12.518,1.756,-0.054
1752732321.531,-12.584,1.747,-0.062
1752732321.600,-12.649,1.747,-0.062
1752732321.670,-12.723,1.745,-0.064
1752732321.738,-12.786,1.741,-0.068
1752732321.808,-12.858,1.741,-0.068
1752732321.878,-12.926,1.729,-0.081
1752732321.946,-12.995,1.718,-0.091
1752732322.016,-13.063,1.724,-0.085
1752732322.086,-13.135,1.716,-0.093
1752732322.154,-13.200,1.714,-0.095
1752732322.221,-13.269,1.714,-0.095
1752732322.288,-13.334,1.706,-0.104
1752732322.358,-13.404,1.695,-0.114
1752732322.427,-13.476,1.687,-0.122
1752732322.496,-13.540,1.677,-0.133
1752732322.566,-13.613,1.664,-0.145
1752732322.636,-13.681,1.650,-0.160
1752732322.707,-13.751,1.633,-0.176
1752732322.778,-13.821,1.623,-0.187
1752732322.847,-13.889,1.608,-0.201
1752732322.920,-13.961,1.604,-0.205
1752732322.990,-14.031,1.598,-0.212
1752732323.063,-14.100,1.602,-0.207
1752732323.134,-14.170,1.594,-0.216
1752732323.214,-14.239,1.600,-0.210
1752732323.282,-14.319,1.610,-0.199
1752732323.352,-14.379,1.602,-0.207
1752732323.421,-14.446,1.602,-0.207
1752732323.491,-14.519,1.600,-0.210
1752732323.562,-14.586,1.594,-0.216
1752732323.633,-14.660,1.596,-0.214
1752732323.704,-14.724,1.608,-0.201
1752732323.774,-14.788,1.608,-0.201
1752732323.843,-14.863,1.606,-0.203
1752732323.914,-14.928,1.608,-0.201
1752732323.984,-14.999,1.604,-0.205
1752732324.054,-15.069,1.604,-0.205
