Test_Time,2025-07-18 00:52:29
Well,C6
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.818
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814342.597,-9.501,1.816,-0.002
1752814342.667,-9.530,1.814,-0.005
1752814342.737,-9.609,1.818,-0.000
1752814342.807,-9.688,1.814,-0.005
1752814342.877,-9.755,1.816,-0.002
1752814342.946,-9.814,1.809,-0.009
1752814343.016,-9.884,1.809,-0.009
1752814343.087,-9.956,1.751,-0.067
1752814343.156,-10.025,1.681,-0.137
1752814343.225,-10.084,1.612,-0.206
1752814343.293,-10.151,1.511,-0.307
1752814343.365,-10.223,1.401,-0.417
1752814343.434,-10.290,1.282,-0.536
1752814343.503,-10.355,1.141,-0.677
1752814343.573,-10.429,0.963,-0.855
1752814343.640,-10.494,0.818,-1.000
1752814343.708,-10.563,0.614,-1.204
1752814343.776,-10.630,0.411,-1.407
1752814343.844,-10.699,0.166,-1.652
1752814343.912,-10.763,-0.072,-1.891
1752814343.981,-10.833,-0.379,-2.198
1752814344.048,-10.903,-0.680,-2.499
1752814344.119,-10.964,-0.917,-2.735
1752814344.186,-11.039,-1.290,-3.109
1752814344.254,-11.103,-1.641,-3.459
1752814344.322,-11.169,-2.110,-3.928
1752814344.393,-11.236,-2.614,-4.432
1752814344.461,-11.308,-3.166,-4.984
1752814344.530,-11.370,-3.728,-5.546
1752814344.599,-11.441,-4.469,-6.287
1752814344.667,-11.509,-5.141,-6.959
1752814344.737,-11.575,-5.921,-7.740
1752814344.806,-11.644,-6.710,-8.528
1752814344.876,-11.715,-7.610,-9.428
1752814344.946,-11.780,-8.432,-10.250
1752814345.015,-11.854,-9.382,-11.200
1752814345.084,-11.919,-10.256,-12.074
1752814345.156,-11.990,-11.237,-13.055
1752814345.226,-12.061,-12.169,-13.987
1752814345.293,-12.125,-13.069,-14.887
1752814345.361,-12.196,-14.181,-15.999
1752814345.428,-12.261,-15.156,-16.975
1752814345.496,-12.329,-16.202,-18.020
1752814345.564,-12.395,-17.204,-19.022
1752814345.632,-12.464,-18.294,-20.112
1752814345.699,-12.533,-19.368,-21.187
1752814345.769,-12.595,-20.319,-22.137
1752814345.836,-12.666,-21.366,-23.185
1752814345.904,-12.731,-21.653,-23.471
1752814345.972,-12.798,-21.817,-23.635
1752814346.041,-12.870,-22.802,-24.620
1752814346.109,-12.933,-23.821,-25.639
1752814346.179,-13.001,-25.018,-26.836
