Test_Time,2025-07-18 00:52:53
Well,B5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.819
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814367.328,-9.501,1.814,-0.005
1752814367.397,-9.530,1.814,-0.005
1752814367.465,-9.606,1.818,-0.001
1752814367.534,-9.685,1.814,-0.005
1752814367.603,-9.750,1.814,-0.005
1752814367.672,-9.806,1.822,0.003
1752814367.740,-9.881,1.818,-0.001
1752814367.808,-9.951,1.814,-0.005
1752814367.876,-10.014,1.818,-0.001
1752814367.945,-10.083,1.818,-0.001
1752814368.014,-10.154,1.818,-0.001
1752814368.082,-10.215,1.832,0.014
1752814368.152,-10.280,1.824,0.005
1752814368.222,-10.354,1.820,0.001
1752814368.290,-10.423,1.818,-0.001
1752814368.358,-10.484,1.820,0.001
1752814368.426,-10.558,1.820,0.001
1752814368.494,-10.621,1.814,-0.005
1752814368.562,-10.689,1.820,0.001
1752814368.630,-10.761,1.824,0.005
1752814368.700,-10.823,1.826,0.007
1752814368.767,-10.894,1.820,0.001
1752814368.834,-10.959,1.820,0.001
1752814368.901,-11.025,1.820,0.001
1752814368.969,-11.096,1.818,-0.001
1752814369.037,-11.159,1.816,-0.003
1752814369.105,-11.228,1.818,-0.001
1752814369.173,-11.299,1.814,-0.005
1752814369.241,-11.360,1.816,-0.003
1752814369.310,-11.424,1.812,-0.007
1752814369.378,-11.496,1.793,-0.026
1752814369.448,-11.563,1.704,-0.115
1752814369.516,-11.633,1.650,-0.169
1752814369.586,-11.700,1.641,-0.177
1752814369.656,-11.773,1.662,-0.156
1752814369.726,-11.839,1.683,-0.136
1752814369.796,-11.910,1.706,-0.113
1752814369.866,-11.979,1.722,-0.096
1752814369.935,-12.050,1.733,-0.086
1752814370.004,-12.111,1.729,-0.090
1752814370.074,-12.176,1.733,-0.086
1752814370.144,-12.250,1.691,-0.127
1752814370.212,-12.319,1.575,-0.244
1752814370.280,-12.380,1.343,-0.476
1752814370.348,-12.454,1.224,-0.594
1752814370.417,-12.518,1.260,-0.559
1752814370.485,-12.586,1.270,-0.549
1752814370.553,-12.653,1.044,-0.775
1752814370.622,-12.721,0.656,-1.163
1752814370.690,-12.791,0.199,-1.619
1752814370.761,-12.855,-0.307,-2.125
1752814370.828,-12.929,-1.099,-2.918
1752814370.896,-12.993,-1.765,-3.584
1752814370.964,-13.061,-2.133,-3.951
