Test_Time,2025-07-18 00:53:20
Well,D5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.819
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814393.512,-9.501,1.820,0.001
1752814393.580,-9.529,1.820,0.001
1752814393.648,-9.604,1.818,-0.001
1752814393.717,-9.681,1.824,0.005
1752814393.785,-9.746,1.824,0.005
1752814393.854,-9.808,1.820,0.001
1752814393.924,-9.884,1.820,0.001
1752814393.993,-9.954,1.816,-0.003
1752814394.063,-10.014,1.814,-0.005
1752814394.132,-10.085,1.820,0.001
1752814394.202,-10.158,1.822,0.003
1752814394.273,-10.219,1.820,0.001
1752814394.340,-10.286,1.822,0.003
1752814394.410,-10.359,1.828,0.010
1752814394.479,-10.421,1.818,-0.001
1752814394.547,-10.485,1.818,-0.001
1752814394.615,-10.558,1.820,0.001
1752814394.683,-10.624,1.826,0.007
1752814394.751,-10.693,1.822,0.003
1752814394.818,-10.758,1.820,0.001
1752814394.885,-10.826,1.816,-0.003
1752814394.953,-10.896,1.814,-0.005
1752814395.021,-10.958,1.820,0.001
1752814395.088,-11.028,1.820,0.001
1752814395.156,-11.093,1.818,-0.001
1752814395.224,-11.159,1.820,0.001
1752814395.292,-11.230,1.822,0.003
1752814395.360,-11.293,1.822,0.003
1752814395.429,-11.361,1.822,0.003
1752814395.500,-11.429,1.816,-0.003
1752814395.570,-11.500,1.812,-0.007
1752814395.642,-11.566,1.809,-0.009
1752814395.711,-11.640,1.756,-0.063
1752814395.780,-11.701,1.733,-0.086
1752814395.849,-11.764,1.706,-0.113
1752814395.919,-11.838,1.697,-0.121
1752814395.987,-11.905,1.720,-0.098
1752814396.057,-11.966,1.681,-0.138
1752814396.126,-12.036,1.664,-0.154
1752814396.195,-12.108,1.577,-0.242
1752814396.268,-12.175,1.403,-0.416
1752814396.338,-12.244,1.199,-0.619
1752814396.407,-12.314,1.021,-0.798
1752814396.476,-12.384,0.882,-0.937
1752814396.545,-12.450,0.608,-1.210
1752814396.615,-12.523,0.349,-1.470
1752814396.684,-12.589,0.073,-1.746
1752814396.754,-12.660,-0.394,-2.213
1752814396.824,-12.729,-0.894,-2.713
1752814396.895,-12.800,-1.527,-3.345
1752814396.966,-12.863,-2.110,-3.928
1752814397.036,-12.930,-2.813,-4.632
1752814397.108,-13.004,-3.645,-5.464
