Test_Time,2025-07-18 00:55:09
Well,G3
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.817
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814503.707,-9.501,1.820,0.003
1752814503.777,-9.530,1.816,-0.001
1752814503.846,-9.609,1.820,0.003
1752814503.915,-9.686,1.814,-0.003
1752814503.984,-9.754,1.816,-0.001
1752814504.055,-9.811,1.816,-0.001
1752814504.125,-9.881,1.818,0.001
1752814504.193,-9.954,1.816,-0.001
1752814504.262,-10.019,1.654,-0.163
1752814504.332,-10.085,1.052,-0.765
1752814504.401,-10.159,0.102,-1.715
1752814504.470,-10.223,-1.116,-2.933
1752814504.539,-10.294,-2.562,-4.379
1752814504.608,-10.361,-3.956,-5.773
1752814504.678,-10.430,-5.307,-7.124
1752814504.748,-10.499,-6.716,-8.533
1752814504.818,-10.571,-8.218,-10.035
1752814504.887,-10.638,-9.652,-11.469
1752814504.956,-10.709,-11.177,-12.994
1752814505.025,-10.770,-12.501,-14.318
1752814505.093,-10.840,-13.978,-15.795
1752814505.161,-10.911,-15.459,-17.276
1752814505.230,-10.971,-16.793,-18.610
1752814505.299,-11.038,-18.221,-20.038
1752814505.369,-11.110,-19.704,-21.521
1752814505.439,-11.179,-20.588,-22.405
1752814505.508,-11.243,-20.825,-22.642
1752814505.576,-11.318,-21.767,-23.584
1752814505.645,-11.381,-23.014,-24.831
1752814505.713,-11.450,-24.423,-26.240
1752814505.782,-11.518,-25.782,-27.599
1752814505.852,-11.588,-27.242,-29.059
1752814505.920,-11.654,-28.630,-30.447
1752814505.988,-11.724,-30.095,-31.912
1752814506.056,-11.788,-31.485,-33.302
1752814506.124,-11.858,-32.983,-34.800
1752814506.194,-11.929,-34.523,-36.340
1752814506.262,-11.993,-35.884,-37.701
1752814506.330,-12.064,-37.401,-39.218
1752814506.398,-12.129,-37.585,-39.402
1752814506.466,-12.198,-38.988,-40.805
