Test_Time,2025-07-18 00:54:57
Well,F3
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.817
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814491.392,-9.501,1.816,-0.002
1752814491.461,-9.528,1.824,0.007
1752814491.530,-9.603,1.809,-0.008
1752814491.600,-9.683,1.812,-0.006
1752814491.669,-9.746,1.822,0.005
1752814491.738,-9.810,1.814,-0.004
1752814491.807,-9.886,1.816,-0.002
1752814491.876,-9.955,1.807,-0.010
1752814491.946,-10.018,1.724,-0.093
1752814492.017,-10.094,1.614,-0.203
1752814492.086,-10.161,1.507,-0.311
1752814492.156,-10.231,1.411,-0.406
1752814492.225,-10.295,1.361,-0.456
1752814492.296,-10.366,1.351,-0.466
1752814492.366,-10.434,1.334,-0.483
1752814492.436,-10.505,1.368,-0.450
1752814492.506,-10.573,1.411,-0.406
1752814492.574,-10.645,1.413,-0.404
1752814492.642,-10.704,1.399,-0.419
1752814492.711,-10.774,1.419,-0.398
1752814492.780,-10.846,1.403,-0.415
1752814492.848,-10.905,1.405,-0.412
1752814492.917,-10.970,1.448,-0.369
1752814492.985,-11.044,1.262,-0.556
1752814493.053,-11.109,0.716,-1.101
1752814493.123,-11.178,0.243,-1.574
1752814493.192,-11.246,0.438,-1.379
1752814493.260,-11.316,0.469,-1.348
1752814493.329,-11.380,0.488,-1.330
1752814493.397,-11.453,0.556,-1.261
1752814493.465,-11.518,0.706,-1.112
1752814493.533,-11.585,0.892,-0.925
1752814493.601,-11.651,1.044,-0.774
1752814493.669,-11.720,1.177,-0.641
1752814493.737,-11.790,1.272,-0.545
1752814493.805,-11.853,1.253,-0.564
1752814493.873,-11.924,0.963,-0.854
1752814493.941,-11.989,0.577,-1.240
1752814494.009,-12.055,0.338,-1.479
1752814494.080,-12.128,0.102,-1.715
1752814494.148,-12.193,-0.108,-1.925
1752814494.217,-12.264,0.085,-1.732
1752814494.287,-12.330,-0.002,-1.819
1752814494.356,-12.401,-0.465,-2.282
1752814494.425,-12.468,-1.000,-2.817
1752814494.495,-12.539,-1.734,-3.552
1752814494.565,-12.606,-2.203,-4.021
1752814494.635,-12.678,-2.689,-4.506
1752814494.705,-12.745,-3.519,-5.336
1752814494.774,-12.811,-4.303,-6.120
1752814494.842,-12.884,-5.079,-6.896
1752814494.910,-12.948,-5.784,-7.602
1752814494.978,-13.016,-6.687,-8.504
