Test_Time,2025-07-18 00:54:20
Well,E5
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.817
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814454.289,-9.501,1.822,0.005
1752814454.358,-9.530,1.807,-0.010
1752814454.428,-9.608,1.816,-0.002
1752814454.498,-9.686,1.824,0.007
1752814454.568,-9.754,1.820,0.002
1752814454.636,-9.810,1.816,-0.002
1752814454.704,-9.880,1.818,0.000
1752814454.773,-9.950,1.820,0.002
1752814454.844,-10.015,1.818,0.000
1752814454.914,-10.090,1.822,0.005
1752814454.984,-10.158,1.820,0.002
1752814455.053,-10.221,1.822,0.005
1752814455.124,-10.296,1.818,0.000
1752814455.191,-10.361,1.816,-0.002
1752814455.259,-10.430,1.824,0.007
1752814455.327,-10.498,1.812,-0.006
1752814455.395,-10.566,1.820,0.002
1752814455.463,-10.630,1.820,0.002
1752814455.531,-10.700,1.824,0.007
1752814455.601,-10.770,1.814,-0.004
1752814455.668,-10.833,1.809,-0.008
1752814455.736,-10.904,1.820,0.002
1752814455.804,-10.969,1.816,-0.002
1752814455.872,-11.036,1.818,0.000
1752814455.941,-11.109,1.824,0.007
1752814456.009,-11.171,1.822,0.005
1752814456.077,-11.241,1.818,0.000
1752814456.145,-11.308,1.818,0.000
1752814456.214,-11.375,1.716,-0.101
1752814456.283,-11.448,0.811,-1.006
1752814456.352,-11.511,-0.288,-2.106
1752814456.421,-11.583,-1.535,-3.353
1752814456.490,-11.650,-2.755,-4.573
1752814456.559,-11.720,-3.905,-5.722
1752814456.628,-11.785,-5.286,-7.104
1752814456.698,-11.858,-6.959,-8.776
1752814456.768,-11.925,-8.639,-10.457
1752814456.836,-11.995,-10.308,-12.125
1752814456.904,-12.055,-11.774,-13.592
1752814456.974,-12.125,-13.511,-15.328
1752814457.042,-12.198,-15.148,-16.965
1752814457.109,-12.256,-16.526,-18.343
1752814457.177,-12.320,-18.034,-19.852
1752814457.245,-12.393,-19.590,-21.408
1752814457.313,-12.458,-20.881,-22.698
1752814457.381,-12.525,-21.325,-23.142
1752814457.449,-12.591,-21.987,-23.804
1752814457.517,-12.660,-23.391,-25.209
1752814457.586,-12.730,-24.914,-26.732
1752814457.655,-12.794,-26.325,-28.143
1752814457.724,-12.866,-27.900,-29.717
1752814457.792,-12.933,-29.384,-31.201
1752814457.860,-13.000,-30.975,-32.792
