Test_Time,2025-07-18 00:54:08
Well,E6
Target_Z(mm),-13.000
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.798
Baseline_Std(N),0.005

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752814441.888,-9.501,1.799,0.001
1752814441.957,-9.531,1.799,0.001
1752814442.028,-9.608,1.801,0.003
1752814442.100,-9.689,1.803,0.005
1752814442.170,-9.759,1.801,0.003
1752814442.240,-9.815,1.801,0.003
1752814442.309,-9.890,1.797,-0.001
1752814442.377,-9.961,1.801,0.003
1752814442.446,-10.018,1.801,0.003
1752814442.514,-10.086,1.797,-0.001
1752814442.582,-10.158,1.801,0.003
1752814442.650,-10.221,1.803,0.005
1752814442.718,-10.291,1.797,-0.001
1752814442.785,-10.356,1.799,0.001
1752814442.853,-10.424,1.805,0.007
1752814442.921,-10.496,1.799,0.001
1752814442.989,-10.558,1.801,0.003
1752814443.057,-10.626,1.801,0.003
1752814443.127,-10.694,1.807,0.009
1752814443.195,-10.763,1.799,0.001
1752814443.264,-10.834,1.809,0.011
1752814443.332,-10.898,1.795,-0.003
1752814443.402,-10.969,1.648,-0.151
1752814443.470,-11.036,1.150,-0.649
1752814443.538,-11.104,0.500,-1.298
1752814443.606,-11.170,-0.135,-1.933
1752814443.674,-11.240,-0.703,-2.501
1752814443.742,-11.304,-1.288,-3.087
1752814443.810,-11.373,-2.479,-4.277
1752814443.878,-11.444,-3.986,-5.784
1752814443.945,-11.504,-5.307,-7.105
1752814444.012,-11.574,-6.818,-8.616
1752814444.081,-11.639,-8.214,-10.012
1752814444.150,-11.711,-9.776,-11.575
1752814444.217,-11.778,-11.144,-12.942
1752814444.285,-11.846,-12.575,-14.374
1752814444.353,-11.913,-13.959,-15.758
1752814444.420,-11.981,-15.381,-17.179
1752814444.488,-12.045,-16.779,-18.577
1752814444.556,-12.114,-18.221,-20.019
1752814444.623,-12.184,-19.605,-21.403
1752814444.691,-12.245,-20.800,-22.598
1752814444.761,-12.316,-21.756,-23.555
1752814444.829,-12.383,-21.993,-23.791
1752814444.898,-12.449,-23.003,-24.802
1752814444.968,-12.523,-24.385,-26.184
1752814445.037,-12.588,-25.726,-27.524
1752814445.105,-12.658,-27.217,-29.016
1752814445.173,-12.724,-28.612,-30.410
1752814445.241,-12.794,-30.070,-31.869
1752814445.310,-12.859,-31.546,-33.344
1752814445.379,-12.929,-33.112,-34.910
1752814445.447,-12.995,-34.591,-36.390
1752814445.516,-13.064,-34.471,-36.269
