Test_Time,2025-07-17 23:15:07
Well,F3
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.932
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808500.015,-9.501,1.930,-0.002
1752808500.086,-9.530,1.938,0.006
1752808500.163,-9.610,1.936,0.004
1752808500.273,-9.695,1.934,0.002
1752808500.418,-9.790,1.934,0.002
1752808500.503,-9.886,1.944,0.012
1752808500.573,-9.917,1.938,0.006
1752808500.642,-9.984,1.934,0.002
1752808500.711,-10.066,1.942,0.010
1752808500.779,-10.125,1.938,0.006
1752808500.848,-10.189,1.942,0.010
1752808500.918,-10.268,1.940,0.008
1752808500.987,-10.331,1.936,0.004
1752808501.059,-10.396,1.936,0.004
1752808501.131,-10.476,1.934,0.002
1752808501.201,-10.548,1.938,0.006
1752808501.271,-10.605,1.936,0.004
1752808501.341,-10.679,1.940,0.008
1752808501.411,-10.751,1.936,0.004
1752808501.482,-10.811,1.940,0.008
1752808501.553,-10.881,1.942,0.010
1752808501.623,-10.958,1.936,0.004
1752808501.693,-11.019,1.942,0.010
1752808501.765,-11.086,1.936,0.004
1752808501.835,-11.163,1.934,0.002
1752808501.905,-11.226,1.936,0.004
1752808501.976,-11.291,1.940,0.008
1752808502.047,-11.369,1.938,0.006
1752808502.116,-11.433,1.938,0.006
1752808502.186,-11.504,1.942,0.010
1752808502.257,-11.569,1.940,0.008
1752808502.328,-11.640,1.938,0.006
1752808502.398,-11.709,1.934,0.002
1752808502.470,-11.781,1.932,0.000
1752808502.543,-11.850,1.926,-0.006
1752808502.614,-11.920,1.926,-0.006
1752808502.686,-11.990,1.926,-0.006
1752808502.755,-12.058,1.913,-0.019
1752808502.827,-12.131,1.901,-0.031
1752808502.899,-12.200,1.218,-0.714
1752808502.969,-12.269,0.338,-1.593
1752808503.039,-12.338,-0.375,-2.307
1752808503.108,-12.410,-0.830,-2.762
1752808503.179,-12.476,-1.151,-3.083
1752808503.248,-12.550,-1.477,-3.409
1752808503.317,-12.611,-1.620,-3.552
1752808503.386,-12.680,-1.948,-3.880
1752808503.457,-12.750,-2.292,-4.224
1752808503.526,-12.819,-2.730,-4.662
1752808503.596,-12.884,-3.253,-5.185
1752808503.665,-12.956,-4.056,-5.988
1752808503.733,-13.023,-4.813,-6.745
1752808503.804,-13.093,-5.735,-7.667
1752808503.873,-13.161,-6.608,-8.540
1752808503.943,-13.233,-7.550,-9.482
1752808504.014,-13.300,-8.438,-10.370
1752808504.081,-13.371,-9.393,-11.324
1752808504.150,-13.431,-10.177,-12.109
1752808504.220,-13.504,-11.266,-13.198
