Test_Time,2025-07-17 23:15:20
Well,F4
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.890
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808513.332,-9.501,1.886,-0.004
1752808513.402,-9.531,1.895,0.004
1752808513.470,-9.610,1.884,-0.006
1752808513.538,-9.688,1.895,0.004
1752808513.607,-9.752,1.890,0.000
1752808513.676,-9.811,1.892,0.002
1752808513.744,-9.880,1.888,-0.002
1752808513.811,-9.948,1.888,-0.002
1752808513.879,-10.013,1.892,0.002
1752808513.947,-10.084,1.892,0.002
1752808514.015,-10.146,1.890,0.000
1752808514.083,-10.215,1.888,-0.002
1752808514.151,-10.286,1.895,0.004
1752808514.219,-10.348,1.886,-0.004
1752808514.287,-10.411,1.895,0.004
1752808514.357,-10.484,1.895,0.004
1752808514.426,-10.551,1.863,-0.027
1752808514.494,-10.621,1.791,-0.100
1752808514.563,-10.688,1.797,-0.093
1752808514.631,-10.759,1.635,-0.255
1752808514.700,-10.824,1.428,-0.463
1752808514.769,-10.895,1.407,-0.483
1752808514.837,-10.961,1.521,-0.369
1752808514.906,-11.030,1.637,-0.253
1752808514.977,-11.096,1.677,-0.214
1752808515.045,-11.169,1.714,-0.176
1752808515.114,-11.234,1.776,-0.114
1752808515.182,-11.304,1.828,-0.062
1752808515.250,-11.370,1.803,-0.087
1752808515.318,-11.439,1.413,-0.477
1752808515.386,-11.504,0.820,-1.071
1752808515.454,-11.573,0.052,-1.838
1752808515.523,-11.643,-0.749,-2.639
1752808515.591,-11.708,-1.508,-3.399
1752808515.659,-11.778,-2.421,-4.312
1752808515.727,-11.843,-3.239,-5.129
1752808515.795,-11.911,-4.160,-6.050
1752808515.865,-11.983,-5.114,-7.005
1752808515.933,-12.046,-5.990,-7.880
1752808516.003,-12.118,-7.000,-8.891
1752808516.072,-12.185,-7.899,-9.789
1752808516.140,-12.254,-8.884,-10.775
1752808516.208,-12.320,-9.754,-11.644
1752808516.277,-12.390,-10.687,-12.578
1752808516.347,-12.455,-11.635,-13.526
1752808516.418,-12.526,-12.706,-14.596
1752808516.486,-12.594,-13.650,-15.540
1752808516.555,-12.664,-14.683,-16.574
1752808516.625,-12.730,-15.702,-17.593
1752808516.694,-12.803,-16.852,-18.742
1752808516.763,-12.869,-17.885,-19.775
1752808516.832,-12.940,-19.049,-20.939
1752808516.901,-13.008,-20.117,-22.008
1752808516.970,-13.078,-21.277,-23.168
1752808517.039,-13.144,-22.201,-24.091
1752808517.108,-13.215,-22.306,-24.197
1752808517.177,-13.281,-22.993,-24.883
1752808517.245,-13.353,-24.157,-26.047
1752808517.313,-13.418,-25.251,-27.141
1752808517.381,-13.486,-26.444,-28.334
1752808517.449,-13.553,-27.570,-29.461
