Test_Time,2025-07-17 02:04:18
Well,A6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),2.027
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752732250.354,-9.501,2.027,0.000
1752732250.423,-9.530,2.021,-0.006
1752732250.495,-9.608,2.029,0.002
1752732250.566,-9.688,2.025,-0.002
1752732250.636,-9.756,2.034,0.007
1752732250.706,-9.815,2.031,0.005
1752732250.776,-9.888,2.025,-0.002
1752732250.846,-9.960,2.023,-0.004
1752732250.916,-10.028,2.023,-0.004
1752732250.987,-10.089,2.031,0.005
1752732251.057,-10.159,2.019,-0.008
1752732251.128,-10.230,2.025,-0.002
1752732251.199,-10.300,2.027,0.000
1752732251.270,-10.369,2.031,0.005
1752732251.343,-10.438,2.034,0.007
1752732251.414,-10.514,2.025,-0.002
1752732251.484,-10.575,2.025,-0.002
1752732251.552,-10.640,2.025,-0.002
1752732251.622,-10.715,2.023,-0.004
1752732251.693,-10.778,2.029,0.002
1752732251.762,-10.841,2.027,0.000
1752732251.833,-10.918,1.953,-0.074
1752732251.903,-10.981,1.785,-0.242
1752732251.974,-11.045,1.538,-0.489
1752732252.045,-11.123,1.220,-0.807
1752732252.116,-11.186,0.932,-1.095
1752732252.185,-11.256,0.556,-1.471
1752732252.255,-11.323,0.183,-1.844
1752732252.325,-11.393,-0.290,-2.317
1752732252.396,-11.459,-0.780,-2.807
1752732252.466,-11.531,-1.382,-3.409
1752732252.538,-11.600,-1.985,-4.012
1752732252.609,-11.673,-2.685,-4.712
1752732252.679,-11.735,-3.286,-5.313
1752732252.748,-11.801,-4.046,-6.073
1752732252.820,-11.876,-4.898,-6.925
1752732252.890,-11.940,-5.621,-7.647
1752732252.961,-12.006,-6.469,-8.496
1752732253.030,-12.083,-7.390,-9.417
1752732253.101,-12.146,-8.160,-10.187
1752732253.172,-12.218,-9.106,-11.133
1752732253.242,-12.290,-9.963,-11.990
1752732253.312,-12.353,-10.766,-12.793
1752732253.384,-12.428,-11.712,-13.739
1752732253.456,-12.498,-12.569,-14.596
1752732253.526,-12.564,-13.372,-15.399
1752732253.595,-12.633,-14.266,-16.293
1752732253.666,-12.699,-15.152,-17.179
1752732253.735,-12.771,-16.146,-18.173
1752732253.805,-12.838,-17.026,-19.053
1752732253.874,-12.908,-17.980,-20.007
1752732253.945,-12.978,-18.920,-20.947
1752732254.015,-13.049,-19.852,-21.879
1752732254.085,-13.116,-20.675,-22.702
1752732254.157,-13.185,-21.427,-23.453
1752732254.229,-13.260,-21.696,-23.723
1752732254.298,-13.326,-22.084,-24.111
1752732254.369,-13.386,-22.962,-24.989
1752732254.439,-13.464,-23.987,-26.014
1752732254.508,-13.526,-24.761,-26.788
1752732254.578,-13.595,-25.701,-27.728
1752732254.648,-13.666,-26.686,-28.713
1752732254.718,-13.736,-27.699,-29.726
1752732254.790,-13.804,-28.701,-30.728
1752732254.859,-13.879,-29.757,-31.784
1752732254.930,-13.939,-30.684,-32.711
1752732254.999,-14.005,-31.811,-33.838
1752732255.071,-14.080,-33.027,-35.054
1752732255.139,-14.141,-34.035,-36.062
1752732255.209,-14.205,-35.206,-37.232
1752732255.277,-14.280,-36.465,-38.492
1752732255.347,-14.341,-37.536,-39.562
1752732255.418,-14.411,-38.758,-40.785
1752732255.488,-14.483,-39.922,-41.949
1752732255.559,-14.550,-41.036,-43.063
1752732255.629,-14.619,-42.140,-44.167
1752732255.700,-14.688,-43.285,-45.312
