Test_Time,2025-07-18 02:47:59
Well,C5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.823
Baseline_Std(N),0.005
Contact_Detected,True
Contact_Z(mm),-12.415
Force_Limit_Exceeded,False
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821273.065,-12.935,-2.004,-3.827
1752821273.135,-12.968,-2.118,-3.941
1752821273.206,-13.005,-2.355,-4.178
1752821273.276,-13.044,-2.411,-4.234
1752821273.346,-13.080,-2.604,-4.427
1752821273.414,-13.115,-2.919,-4.742
1752821273.483,-13.155,-3.299,-5.122
1752821273.552,-13.193,-3.521,-5.344
1752821273.622,-13.224,-3.664,-5.487
1752821273.690,-13.263,-3.884,-5.707
1752821273.758,-13.301,-3.921,-5.744
1752821273.827,-13.334,-3.903,-5.726
1752821273.899,-13.370,-3.834,-5.657
1752821273.969,-13.413,-3.749,-5.572
1752821274.037,-13.448,-3.660,-5.483
1752821274.105,-13.480,-3.687,-5.510
1752821274.173,-13.519,-3.805,-5.628
1752821274.242,-13.555,-3.874,-5.697
1752821274.312,-13.590,-3.979,-5.802
1752821274.381,-13.633,-4.195,-6.018
1752821274.449,-13.664,-4.239,-6.062
1752821274.518,-13.696,-4.388,-6.211
1752821274.586,-13.740,-4.616,-6.439
1752821274.655,-13.773,-4.631,-6.454
1752821274.724,-13.809,-4.720,-6.543
1752821274.792,-13.848,-4.818,-6.641
1752821274.861,-13.883,-4.942,-6.765
1752821274.930,-13.921,-5.123,-6.946
1752821274.998,-13.956,-5.206,-7.029
1752821275.066,-13.994,-5.384,-7.207
1752821275.136,-14.028,-5.459,-7.282
1752821275.204,-14.066,-5.664,-7.487
1752821275.273,-14.105,-5.803,-7.626
1752821275.341,-14.135,-5.847,-7.670
1752821275.409,-14.176,-6.168,-7.991
1752821275.478,-14.215,-6.272,-8.095
1752821275.545,-14.246,-6.403,-8.226
1752821275.614,-14.284,-6.681,-8.504
1752821275.682,-14.324,-6.884,-8.707
1752821275.750,-14.356,-7.058,-8.882
1752821275.818,-14.391,-7.251,-9.074
1752821275.886,-14.433,-7.523,-9.346
1752821275.954,-14.466,-7.689,-9.512
1752821276.024,-14.498,-7.897,-9.720
1752821276.093,-14.543,-8.237,-10.060
1752821276.161,-14.576,-8.370,-10.193
1752821276.230,-14.605,-8.494,-10.317
1752821276.299,-14.651,-8.897,-10.720
1752821276.367,-14.686,-9.050,-10.873
1752821276.435,-14.718,-9.278,-11.102
1752821276.504,-14.760,-9.594,-11.417
1752821276.573,-14.796,-9.789,-11.612
1752821276.644,-14.830,-10.036,-11.859
1752821276.712,-14.870,-10.341,-12.164
1752821276.782,-14.908,-10.602,-12.425
