Test_Time,2025-07-18 02:50:39
Well,F5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.807
Baseline_Std(N),0.002
Contact_Detected,True
Contact_Z(mm),-12.219
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821427.722,-9.501,1.814,0.006
1752821427.791,-9.531,1.807,0.000
1752821427.860,-9.586,1.803,-0.004
1752821427.928,-9.610,1.805,-0.002
1752821427.997,-9.643,1.809,0.002
1752821428.066,-9.689,1.805,-0.002
1752821428.135,-9.721,1.807,0.000
1752821428.203,-9.751,1.814,0.006
1752821428.271,-9.794,1.812,0.004
1752821428.340,-9.833,1.812,0.004
1752821428.408,-9.865,1.807,0.000
1752821428.476,-9.904,1.809,0.002
1752821428.545,-9.944,1.812,0.004
1752821428.614,-9.978,1.809,0.002
1752821428.682,-10.014,1.809,0.002
1752821428.750,-10.055,1.809,0.002
1752821428.818,-10.089,1.814,0.006
1752821428.886,-10.121,1.807,0.000
1752821428.954,-10.165,1.807,0.000
1752821429.022,-10.199,1.807,0.000
1752821429.092,-10.235,1.816,0.008
1752821429.162,-10.275,1.818,0.010
1752821429.230,-10.311,1.807,0.000
1752821429.298,-10.344,1.807,0.000
1752821429.366,-10.385,1.803,-0.004
1752821429.434,-10.421,1.807,0.000
1752821429.502,-10.456,1.809,0.002
1752821429.571,-10.494,1.812,0.004
1752821429.641,-10.533,1.809,0.002
1752821429.710,-10.570,1.812,0.004
1752821429.779,-10.604,1.807,0.000
1752821429.848,-10.640,1.809,0.002
1752821429.917,-10.679,1.799,-0.008
1752821429.985,-10.715,1.803,-0.004
1752821430.055,-10.748,1.814,0.006
1752821430.123,-10.790,1.814,0.006
1752821430.191,-10.826,1.812,0.004
1752821430.259,-10.855,1.816,0.008
1752821430.327,-10.899,1.814,0.006
1752821430.395,-10.935,1.807,0.000
1752821430.464,-10.966,1.809,0.002
1752821430.531,-11.006,1.814,0.006
1752821430.599,-11.043,1.805,-0.002
1752821430.668,-11.076,1.812,0.004
1752821430.736,-11.114,1.816,0.008
1752821430.804,-11.151,1.816,0.008
1752821430.871,-11.186,1.809,0.002
1752821430.939,-11.225,1.809,0.002
1752821431.008,-11.264,1.805,-0.002
1752821431.078,-11.295,1.816,0.008
1752821431.147,-11.338,1.812,0.004
1752821431.218,-11.376,1.814,0.006
1752821431.287,-11.404,1.812,0.004
1752821431.357,-11.446,1.818,0.010
1752821431.427,-11.486,1.803,-0.004
1752821431.497,-11.516,1.812,0.004
1752821431.567,-11.558,1.809,0.002
1752821431.635,-11.599,1.807,0.000
1752821431.706,-11.624,1.805,-0.002
1752821431.776,-11.665,1.816,0.008
1752821431.846,-11.708,1.812,0.004
1752821431.915,-11.734,1.814,0.006
1752821431.984,-11.775,1.795,-0.012
1752821432.053,-11.818,1.791,-0.017
1752821432.123,-11.845,1.774,-0.033
1752821432.191,-11.886,1.739,-0.068
1752821432.260,-11.928,1.714,-0.093
1752821432.329,-11.956,1.652,-0.156
1752821432.398,-11.998,1.511,-0.297
1752821432.467,-12.039,1.278,-0.529
1752821432.538,-12.069,0.948,-0.859
1752821432.607,-12.110,0.486,-1.322
1752821432.677,-12.151,0.104,-1.703
1752821432.747,-12.178,-0.166,-1.973
1752821432.817,-12.219,-0.786,-2.594
1752821432.886,-12.260,-1.214,-3.021
1752821432.956,-12.289,-1.597,-3.405
1752821433.025,-12.330,-2.172,-3.980
1752821433.096,-12.370,-2.683,-4.490
1752821433.164,-12.403,-3.122,-4.930
1752821433.235,-12.441,-3.743,-5.550
1752821433.306,-12.484,-4.286,-6.094
1752821433.375,-12.513,-4.674,-6.482
1752821433.444,-12.551,-5.293,-7.100
