Test_Time,2025-07-18 02:49:51
Well,E7
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),0.467
Baseline_Std(N),0.036
Contact_Detected,True
Contact_Z(mm),-9.643
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821384.477,-9.501,0.399,-0.068
1752821384.546,-9.531,-0.243,-0.709
1752821384.614,-9.586,-0.815,-1.282
1752821384.682,-9.613,-1.133,-1.599
1752821384.752,-9.643,-1.562,-2.029
1752821384.820,-9.691,-2.077,-2.543
1752821384.889,-9.725,-2.438,-2.904
1752821384.959,-9.752,-2.811,-3.278
1752821385.029,-9.799,-3.382,-3.848
1752821385.097,-9.834,-3.732,-4.199
1752821385.167,-9.864,-4.166,-4.633
1752821385.235,-9.908,-4.649,-5.116
1752821385.303,-9.944,-5.019,-5.485
1752821385.372,-9.976,-5.432,-5.898
1752821385.440,-10.016,-5.867,-6.334
1752821385.509,-10.054,-6.239,-6.705
1752821385.578,-10.089,-6.623,-7.089
1752821385.649,-10.125,-7.038,-7.504
1752821385.718,-10.166,-7.415,-7.882
1752821385.788,-10.204,-7.826,-8.293
1752821385.858,-10.236,-8.453,-8.919
1752821385.930,-10.276,-9.212,-9.679
1752821385.998,-10.316,-9.868,-10.334
1752821386.071,-10.344,-10.415,-10.882
1752821386.139,-10.385,-11.146,-11.612
1752821386.208,-10.426,-11.777,-12.243
1752821386.278,-10.455,-12.320,-12.787
1752821386.347,-10.495,-13.065,-13.532
1752821386.416,-10.536,-13.721,-14.187
1752821386.485,-10.568,-14.273,-14.739
1752821386.554,-10.606,-14.988,-15.455
1752821386.621,-10.648,-15.644,-16.111
1752821386.689,-10.679,-16.246,-16.712
1752821386.757,-10.715,-16.912,-17.378
1752821386.825,-10.758,-17.623,-18.090
1752821386.893,-10.789,-18.190,-18.656
1752821386.961,-10.823,-18.736,-19.202
1752821387.029,-10.865,-19.460,-19.926
1752821387.097,-10.898,-19.978,-20.445
1752821387.165,-10.929,-20.522,-20.989
1752821387.235,-10.973,-20.972,-21.439
1752821387.303,-11.006,-21.053,-21.520
1752821387.371,-11.035,-21.090,-21.557
1752821387.439,-11.080,-21.373,-21.839
1752821387.507,-11.114,-21.970,-22.437
1752821387.576,-11.145,-22.649,-23.115
1752821387.644,-11.186,-23.329,-23.796
1752821387.712,-11.221,-24.004,-24.470
1752821387.783,-11.256,-24.692,-25.159
1752821387.853,-11.295,-25.439,-25.906
1752821387.921,-11.333,-26.060,-26.526
1752821387.993,-11.364,-26.755,-27.221
1752821388.062,-11.409,-27.556,-28.022
1752821388.130,-11.440,-28.099,-28.566
1752821388.200,-11.475,-28.975,-29.441
1752821388.269,-11.516,-29.786,-30.253
