Test_Time,2025-07-18 02:50:57
Well,F4
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.811
Baseline_Std(N),0.004
Contact_Detected,True
Contact_Z(mm),-11.923
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821445.769,-9.501,1.822,0.011
1752821445.839,-9.531,1.818,0.007
1752821445.908,-9.587,1.816,0.005
1752821445.978,-9.610,1.814,0.003
1752821446.047,-9.644,1.807,-0.003
1752821446.116,-9.691,1.820,0.009
1752821446.184,-9.721,1.812,0.001
1752821446.254,-9.754,1.818,0.007
1752821446.323,-9.797,1.814,0.003
1752821446.393,-9.830,1.816,0.005
1752821446.461,-9.868,1.816,0.005
1752821446.529,-9.905,1.824,0.013
1752821446.597,-9.940,1.814,0.003
1752821446.664,-9.979,1.818,0.007
1752821446.732,-10.018,1.818,0.007
1752821446.800,-10.047,1.814,0.003
1752821446.868,-10.089,1.814,0.003
1752821446.936,-10.127,1.818,0.007
1752821447.004,-10.159,1.814,0.003
1752821447.072,-10.198,1.816,0.005
1752821447.142,-10.236,1.820,0.009
1752821447.210,-10.270,1.816,0.005
1752821447.278,-10.306,1.820,0.009
1752821447.347,-10.346,1.816,0.005
1752821447.417,-10.381,1.820,0.009
1752821447.487,-10.415,1.822,0.011
1752821447.557,-10.454,1.820,0.009
1752821447.626,-10.491,1.816,0.005
1752821447.694,-10.528,1.818,0.007
1752821447.763,-10.561,1.822,0.011
1752821447.831,-10.603,1.814,0.003
1752821447.899,-10.639,1.809,-0.001
1752821447.967,-10.669,1.818,0.007
1752821448.035,-10.711,1.816,0.005
1752821448.104,-10.748,1.820,0.009
1752821448.172,-10.781,1.818,0.007
1752821448.240,-10.820,1.820,0.009
1752821448.308,-10.858,1.818,0.007
1752821448.376,-10.893,1.816,0.005
1752821448.443,-10.928,1.822,0.011
1752821448.511,-10.966,1.814,0.003
1752821448.579,-11.003,1.818,0.007
1752821448.649,-11.039,1.822,0.011
1752821448.717,-11.074,1.816,0.005
1752821448.785,-11.113,1.822,0.011
1752821448.852,-11.150,1.814,0.003
1752821448.920,-11.180,1.824,0.013
1752821448.990,-11.221,1.822,0.011
1752821449.060,-11.260,1.820,0.009
1752821449.131,-11.294,1.782,-0.028
1752821449.203,-11.334,1.766,-0.045
1752821449.272,-11.370,1.712,-0.099
1752821449.341,-11.401,1.656,-0.155
1752821449.411,-11.444,1.587,-0.223
1752821449.481,-11.483,1.542,-0.269
1752821449.551,-11.510,1.392,-0.418
1752821449.619,-11.551,1.407,-0.404
1752821449.689,-11.590,1.401,-0.410
1752821449.758,-11.621,1.475,-0.335
1752821449.827,-11.660,1.542,-0.269
1752821449.895,-11.700,1.552,-0.259
1752821449.964,-11.733,1.473,-0.337
1752821450.038,-11.769,1.210,-0.601
1752821450.108,-11.814,0.843,-0.968
1752821450.177,-11.843,0.558,-1.252
1752821450.246,-11.878,0.031,-1.779
1752821450.315,-11.923,-0.477,-2.288
1752821450.384,-11.953,-0.834,-2.645
1752821450.453,-11.988,-1.324,-3.134
1752821450.523,-12.033,-1.911,-3.721
1752821450.593,-12.064,-2.290,-4.101
1752821450.663,-12.099,-2.793,-4.603
1752821450.731,-12.140,-3.342,-5.153
1752821450.799,-12.173,-3.745,-5.556
1752821450.869,-12.205,-4.220,-6.031
1752821450.937,-12.248,-4.867,-6.678
1752821451.005,-12.281,-5.316,-7.126
1752821451.075,-12.311,-5.749,-7.560
1752821451.145,-12.358,-6.426,-8.236
1752821451.215,-12.391,-6.886,-8.697
1752821451.287,-12.420,-7.276,-9.087
1752821451.357,-12.465,-7.965,-9.776
1752821451.427,-12.500,-8.324,-10.135
1752821451.496,-12.534,-8.764,-10.575
1752821451.565,-12.575,-9.349,-11.160
1752821451.635,-12.613,-9.839,-11.649
1752821451.705,-12.643,-10.291,-12.102
1752821451.776,-12.683,-10.905,-12.716
1752821451.846,-12.723,-11.459,-13.270
1752821451.917,-12.755,-11.988,-13.799
1752821451.987,-12.795,-12.575,-14.386
1752821452.056,-12.831,-13.075,-14.886
1752821452.126,-12.866,-13.667,-15.477
1752821452.197,-12.904,-14.264,-16.075
1752821452.268,-12.945,-14.833,-16.643
1752821452.338,-12.976,-15.266,-17.077
1752821452.408,-13.013,-15.856,-17.666
1752821452.478,-13.056,-16.497,-18.307
1752821452.548,-13.089,-17.003,-18.814
1752821452.618,-13.124,-17.574,-19.384
1752821452.686,-13.164,-18.159,-19.969
1752821452.755,-13.199,-18.680,-20.490
1752821452.827,-13.238,-19.393,-21.204
1752821452.896,-13.274,-19.966,-21.777
1752821452.966,-13.306,-20.462,-22.273
1752821453.035,-13.349,-21.176,-22.986
1752821453.105,-13.386,-21.765,-23.575
1752821453.174,-13.415,-21.771,-23.582
1752821453.246,-13.456,-21.711,-23.522
1752821453.317,-13.496,-21.864,-23.675
1752821453.388,-13.529,-22.456,-24.266
1752821453.457,-13.570,-23.165,-24.976
1752821453.526,-13.605,-23.719,-25.530
1752821453.596,-13.641,-22.920,-24.731
1752821453.666,-13.679,-23.379,-25.190
1752821453.735,-13.718,-24.093,-25.903
1752821453.806,-13.750,-24.690,-26.501
1752821453.876,-13.793,-25.460,-27.271
1752821453.946,-13.826,-26.002,-27.812
1752821454.016,-13.864,-26.726,-28.536
1752821454.086,-13.903,-27.381,-29.192
1752821454.159,-13.939,-28.085,-29.895
1752821454.228,-13.975,-28.701,-30.512
