Test_Time,2025-07-18 02:48:59
Well,D5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.817
Baseline_Std(N),0.005
Contact_Detected,True
Contact_Z(mm),-12.650
Force_Limit_Exceeded,False
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821326.315,-9.501,1.809,-0.007
1752821326.382,-9.530,1.809,-0.007
1752821326.450,-9.585,1.818,0.001
1752821326.517,-9.611,1.816,-0.001
1752821326.585,-9.640,1.809,-0.007
1752821326.653,-9.688,1.812,-0.005
1752821326.721,-9.721,1.805,-0.012
1752821326.790,-9.752,1.816,-0.001
1752821326.858,-9.796,1.812,-0.005
1752821326.926,-9.830,1.818,0.001
1752821326.994,-9.865,1.814,-0.003
1752821327.063,-9.904,1.818,0.001
1752821327.132,-9.940,1.814,-0.003
1752821327.201,-9.978,1.814,-0.003
1752821327.271,-10.013,1.820,0.003
1752821327.341,-10.053,1.818,0.001
1752821327.409,-10.086,1.809,-0.007
1752821327.479,-10.124,1.816,-0.001
1752821327.549,-10.160,1.809,-0.007
1752821327.618,-10.198,1.816,-0.001
1752821327.689,-10.231,1.809,-0.007
1752821327.759,-10.273,1.816,-0.001
1752821327.827,-10.305,1.809,-0.007
1752821327.898,-10.344,1.814,-0.003
1752821327.967,-10.381,1.814,-0.003
1752821328.038,-10.418,1.820,0.003
1752821328.107,-10.454,1.818,0.001
1752821328.177,-10.494,1.820,0.003
1752821328.247,-10.533,1.814,-0.003
1752821328.317,-10.565,1.820,0.003
1752821328.387,-10.604,1.818,0.001
1752821328.456,-10.644,1.814,-0.003
1752821328.526,-10.679,1.820,0.003
1752821328.595,-10.715,1.809,-0.007
1752821328.664,-10.751,1.814,-0.003
1752821328.734,-10.790,1.814,-0.003
1752821328.804,-10.829,1.818,0.001
1752821328.873,-10.861,1.814,-0.003
1752821328.941,-10.898,1.814,-0.003
1752821329.009,-10.938,1.814,-0.003
1752821329.078,-10.970,1.809,-0.007
1752821329.148,-11.010,1.820,0.003
1752821329.217,-11.046,1.816,-0.001
1752821329.285,-11.083,1.814,-0.003
1752821329.353,-11.118,1.816,-0.001
1752821329.421,-11.156,1.812,-0.005
1752821329.489,-11.194,1.807,-0.010
1752821329.557,-11.224,1.816,-0.001
1752821329.625,-11.265,1.812,-0.005
1752821329.693,-11.303,1.801,-0.016
1752821329.761,-11.335,1.733,-0.084
1752821329.829,-11.373,1.656,-0.161
1752821329.897,-11.411,1.567,-0.250
1752821329.965,-11.445,1.610,-0.207
1752821330.033,-11.485,1.652,-0.165
1752821330.102,-11.519,1.637,-0.180
1752821330.170,-11.556,1.563,-0.254
1752821330.240,-11.596,1.195,-0.622
1752821330.309,-11.633,1.166,-0.651
1752821330.378,-11.666,1.245,-0.572
1752821330.448,-11.704,1.334,-0.483
1752821330.516,-11.743,1.309,-0.508
1752821330.586,-11.779,1.272,-0.545
1752821330.655,-11.813,1.303,-0.514
1752821330.723,-11.849,1.353,-0.464
1752821330.791,-11.888,1.394,-0.422
1752821330.860,-11.923,1.446,-0.371
1752821330.930,-11.961,1.515,-0.302
1752821330.998,-11.996,1.540,-0.277
1752821331.067,-12.034,1.540,-0.277
1752821331.135,-12.069,1.590,-0.227
1752821331.205,-12.106,1.592,-0.225
1752821331.273,-12.146,1.596,-0.221
1752821331.340,-12.176,1.548,-0.269
1752821331.409,-12.216,1.386,-0.431
1752821331.477,-12.256,1.235,-0.582
1752821331.546,-12.288,1.058,-0.759
1752821331.614,-12.325,0.867,-0.949
1752821331.682,-12.366,0.762,-1.055
1752821331.750,-12.398,0.697,-1.120
1752821331.818,-12.433,0.587,-1.230
1752821331.886,-12.475,0.523,-1.294
1752821331.953,-12.506,0.428,-1.389
1752821332.021,-12.539,0.247,-1.570
1752821332.089,-12.581,0.096,-1.721
1752821332.157,-12.614,0.009,-1.808
1752821332.224,-12.650,-0.203,-2.020
1752821332.292,-12.686,-0.392,-2.209
1752821332.361,-12.721,-0.560,-2.377
1752821332.429,-12.760,-0.830,-2.647
1752821332.497,-12.798,-1.048,-2.865
1752821332.565,-12.829,-1.234,-3.051
1752821332.633,-12.870,-1.579,-3.396
1752821332.703,-12.908,-1.786,-3.603
1752821332.772,-12.941,-2.073,-3.889
1752821332.840,-12.980,-2.384,-4.201
1752821332.909,-13.019,-2.718,-4.535
1752821332.977,-13.049,-2.942,-4.759
1752821333.045,-13.090,-3.438,-5.255
1752821333.113,-13.129,-3.759,-5.576
1752821333.182,-13.159,-4.110,-5.927
1752821333.253,-13.199,-4.537,-6.354
1752821333.321,-13.240,-4.963,-6.780
1752821333.389,-13.271,-5.313,-7.130
1752821333.457,-13.309,-5.786,-7.603
1752821333.524,-13.350,-6.241,-8.058
1752821333.592,-13.381,-6.594,-8.411
1752821333.660,-13.416,-7.025,-8.842
1752821333.730,-13.459,-7.529,-9.346
1752821333.800,-13.491,-7.905,-9.722
1752821333.870,-13.525,-8.322,-10.139
1752821333.940,-13.565,-8.764,-10.581
1752821334.009,-13.600,-9.121,-10.938
1752821334.079,-13.638,-9.635,-11.452
1752821334.149,-13.675,-10.071,-11.888
1752821334.219,-13.713,-10.602,-12.419
1752821334.289,-13.746,-11.055,-12.871
1752821334.359,-13.783,-11.594,-13.411
1752821334.427,-13.824,-12.156,-13.973
1752821334.496,-13.858,-12.650,-14.467
1752821334.565,-13.891,-13.165,-14.982
1752821334.634,-13.930,-13.741,-15.558
1752821334.703,-13.966,-14.277,-16.094
1752821334.772,-14.003,-14.845,-16.662
1752821334.841,-14.038,-15.407,-17.224
1752821334.910,-14.076,-14.868,-16.685
1752821334.979,-14.114,-15.005,-16.822
1752821335.048,-14.145,-15.532,-17.349
1752821335.116,-14.188,-16.293,-18.110
1752821335.185,-14.225,-16.903,-18.720
1752821335.254,-14.253,-17.364,-19.181
1752821335.326,-14.294,-18.194,-20.011
1752821335.395,-14.338,-18.887,-20.704
1752821335.463,-14.360,-19.242,-21.059
1752821335.532,-14.401,-20.095,-21.911
1752821335.601,-14.444,-20.663,-22.480
1752821335.669,-14.468,-21.003,-22.820
1752821335.737,-14.509,-21.804,-23.621
1752821335.806,-14.550,-22.373,-24.190
1752821335.875,-14.576,-22.595,-24.412
1752821335.945,-14.616,-22.532,-24.349
1752821336.013,-14.658,-22.433,-24.250
1752821336.082,-14.686,-22.808,-24.625
1752821336.151,-14.725,-23.599,-25.416
1752821336.219,-14.766,-24.292,-26.109
1752821336.287,-14.796,-24.831,-26.648
1752821336.357,-14.833,-24.414,-26.231
1752821336.425,-14.875,-24.130,-25.947
1752821336.493,-14.906,-24.750,-26.567
