Test_Time,2025-07-18 02:50:21
Well,E5
Target_Z(mm),-15.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Contact_Force_Threshold(N),2.000
Baseline_Force(N),1.808
Baseline_Std(N),0.004
Contact_Detected,True
Contact_Z(mm),-11.498
Force_Limit_Exceeded,True
Target_Z_Reached,False

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752821412.311,-9.501,1.812,0.003
1752821412.379,-9.529,1.809,0.001
1752821412.447,-9.585,1.812,0.003
1752821412.515,-9.611,1.812,0.003
1752821412.584,-9.639,1.807,-0.001
1752821412.654,-9.686,1.809,0.001
1752821412.722,-9.721,1.807,-0.001
1752821412.793,-9.746,1.809,0.001
1752821412.861,-9.792,1.809,0.001
1752821412.930,-9.831,1.809,0.001
1752821412.998,-9.859,1.807,-0.001
1752821413.067,-9.904,1.814,0.005
1752821413.135,-9.941,1.818,0.010
1752821413.203,-9.971,1.807,-0.001
1752821413.271,-10.013,1.814,0.005
1752821413.339,-10.050,1.820,0.012
1752821413.406,-10.081,1.809,0.001
1752821413.473,-10.119,1.807,-0.001
1752821413.541,-10.158,1.807,-0.001
1752821413.609,-10.190,1.812,0.003
1752821413.677,-10.225,1.812,0.003
1752821413.745,-10.264,1.812,0.003
1752821413.813,-10.299,1.814,0.005
1752821413.880,-10.335,1.809,0.001
1752821413.949,-10.375,1.809,0.001
1752821414.017,-10.411,1.809,0.001
1752821414.085,-10.444,1.814,0.005
1752821414.153,-10.480,1.807,-0.001
1752821414.221,-10.518,1.809,0.001
1752821414.289,-10.553,1.812,0.003
1752821414.358,-10.590,1.814,0.005
1752821414.428,-10.630,1.809,0.001
1752821414.498,-10.661,1.816,0.007
1752821414.568,-10.698,1.807,-0.001
1752821414.638,-10.740,1.812,0.003
1752821414.708,-10.774,1.812,0.003
1752821414.778,-10.809,1.807,-0.001
1752821414.847,-10.848,1.807,-0.001
1752821414.916,-10.884,1.816,0.007
1752821414.985,-10.923,1.805,-0.003
1752821415.054,-10.956,1.814,0.005
1752821415.122,-10.996,1.812,0.003
1752821415.190,-11.035,1.816,0.007
1752821415.259,-11.064,1.814,0.005
1752821415.329,-11.108,1.812,0.003
1752821415.398,-11.146,1.812,0.003
1752821415.466,-11.171,1.812,0.003
1752821415.534,-11.213,1.805,-0.003
1752821415.601,-11.258,1.807,-0.001
1752821415.668,-11.278,1.807,-0.001
1752821415.736,-11.318,1.809,0.001
1752821415.804,-11.364,1.702,-0.107
1752821415.872,-11.385,1.469,-0.339
1752821415.940,-11.425,0.826,-0.982
1752821416.008,-11.469,0.226,-1.582
1752821416.076,-11.498,-0.406,-2.215
1752821416.144,-11.536,-1.276,-3.084
1752821416.212,-11.574,-2.068,-3.877
1752821416.282,-11.605,-2.780,-4.588
1752821416.351,-11.649,-3.776,-5.584
1752821416.419,-11.686,-4.571,-6.379
1752821416.487,-11.713,-5.264,-7.072
1752821416.555,-11.754,-6.218,-8.026
1752821416.622,-11.799,-6.973,-8.782
1752821416.690,-11.819,-7.448,-9.257
1752821416.760,-11.860,-8.498,-10.307
1752821416.828,-11.906,-9.361,-11.170
1752821416.896,-11.928,-9.864,-11.672
1752821416.964,-11.965,-10.770,-12.578
1752821417.033,-12.011,-11.631,-13.440
1752821417.102,-12.035,-12.156,-13.964
1752821417.170,-12.074,-13.123,-14.931
1752821417.239,-12.118,-13.970,-15.778
1752821417.308,-12.143,-14.569,-16.377
1752821417.378,-12.181,-15.528,-17.336
1752821417.446,-12.225,-16.422,-18.230
1752821417.516,-12.251,-17.065,-18.874
1752821417.586,-12.291,-18.024,-19.832
1752821417.654,-12.335,-18.893,-20.701
1752821417.723,-12.361,-19.590,-21.399
1752821417.791,-12.401,-20.493,-22.301
1752821417.859,-12.444,-20.885,-22.693
1752821417.927,-12.471,-20.954,-22.762
1752821417.995,-12.510,-21.103,-22.911
1752821418.065,-12.551,-21.837,-23.646
1752821418.133,-12.581,-22.512,-24.320
1752821418.203,-12.619,-23.308,-25.117
1752821418.272,-12.661,-24.109,-25.918
1752821418.342,-12.693,-24.854,-26.662
1752821418.410,-12.729,-25.645,-27.453
1752821418.480,-12.773,-26.551,-28.360
1752821418.548,-12.805,-27.321,-29.129
1752821418.616,-12.839,-28.147,-29.955
1752821418.684,-12.883,-29.066,-30.874
