Test_Time,2025-07-17 23:23:11
Well,G4
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.822
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808984.561,-9.501,1.820,-0.002
1752808984.628,-9.530,1.818,-0.005
1752808984.696,-9.605,1.828,0.006
1752808984.764,-9.684,1.824,0.002
1752808984.832,-9.748,1.826,0.004
1752808984.903,-9.809,1.824,0.002
1752808984.974,-9.888,1.822,-0.000
1752808985.045,-9.959,1.814,-0.009
1752808985.114,-10.014,1.822,-0.000
1752808985.184,-10.085,1.820,-0.002
1752808985.254,-10.159,1.828,0.006
1752808985.323,-10.224,1.826,0.004
1752808985.393,-10.290,1.826,0.004
1752808985.463,-10.366,1.824,0.002
1752808985.533,-10.430,1.822,-0.000
1752808985.604,-10.503,1.826,0.004
1752808985.676,-10.568,1.822,-0.000
1752808985.744,-10.639,1.818,-0.005
1752808985.815,-10.706,1.826,0.004
1752808985.885,-10.778,1.824,0.002
1752808985.955,-10.840,1.812,-0.011
1752808986.025,-10.905,1.824,0.002
1752808986.094,-10.978,1.818,-0.005
1752808986.163,-11.040,1.824,0.002
1752808986.231,-11.103,1.830,0.008
1752808986.302,-11.176,1.824,0.002
1752808986.372,-11.246,1.826,0.004
1752808986.442,-11.309,1.822,-0.000
1752808986.511,-11.376,1.820,-0.002
1752808986.582,-11.450,1.820,-0.002
1752808986.652,-11.514,1.824,0.002
1752808986.721,-11.580,1.826,0.004
1752808986.792,-11.654,1.824,0.002
1752808986.866,-11.718,1.826,0.004
1752808986.934,-11.794,1.820,-0.002
1752808987.003,-11.855,1.818,-0.005
1752808987.071,-11.916,1.826,0.004
1752808987.138,-11.990,1.820,-0.002
1752808987.206,-12.061,1.820,-0.002
1752808987.274,-12.121,1.818,-0.005
1752808987.342,-12.189,1.820,-0.002
1752808987.410,-12.260,1.822,-0.000
1752808987.478,-12.325,1.710,-0.112
1752808987.546,-12.396,1.664,-0.158
1752808987.615,-12.461,1.370,-0.453
1752808987.687,-12.531,0.295,-1.527
1752808987.760,-12.601,0.828,-0.994
1752808987.829,-12.675,0.710,-1.113
1752808987.897,-12.735,0.351,-1.471
1752808987.965,-12.799,0.255,-1.567
1752808988.033,-12.873,0.409,-1.413
1752808988.104,-12.938,0.210,-1.613
1752808988.172,-13.010,-0.131,-1.953
1752808988.240,-13.070,-0.338,-2.160
1752808988.308,-13.139,-0.106,-1.928
1752808988.377,-13.210,0.114,-1.708
1752808988.449,-13.271,0.249,-1.573
1752808988.519,-13.340,0.326,-1.496
1752808988.595,-13.416,0.401,-1.422
1752808988.665,-13.481,0.372,-1.451
1752808988.736,-13.543,0.197,-1.625
