Test_Time,2025-07-17 23:22:32
Well,F3
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.840
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808945.623,-9.500,1.836,-0.003
1752808945.694,-9.530,1.834,-0.005
1752808945.764,-9.609,1.832,-0.007
1752808945.834,-9.688,1.836,-0.003
1752808945.904,-9.740,1.834,-0.005
1752808945.975,-9.808,1.673,-0.167
1752808946.044,-9.884,1.498,-0.342
1752808946.115,-9.946,1.380,-0.460
1752808946.185,-10.021,1.289,-0.551
1752808946.256,-10.085,1.249,-0.590
1752808946.326,-10.156,1.172,-0.667
1752808946.396,-10.226,1.112,-0.727
1752808946.465,-10.296,1.058,-0.781
1752808946.535,-10.356,1.073,-0.767
1752808946.604,-10.421,1.100,-0.740
1752808946.674,-10.495,1.094,-0.746
1752808946.744,-10.563,1.114,-0.725
1752808946.813,-10.626,1.175,-0.665
1752808946.882,-10.701,1.206,-0.634
1752808946.951,-10.766,1.222,-0.617
1752808947.021,-10.835,1.266,-0.574
1752808947.091,-10.905,1.282,-0.557
1752808947.160,-10.976,1.287,-0.553
1752808947.228,-11.041,1.405,-0.435
1752808947.297,-11.113,1.600,-0.240
1752808947.367,-11.179,1.643,-0.196
1752808947.436,-11.250,1.629,-0.211
1752808947.506,-11.318,1.650,-0.190
1752808947.576,-11.389,1.660,-0.180
1752808947.645,-11.456,1.666,-0.173
1752808947.714,-11.520,1.691,-0.149
1752808947.786,-11.595,1.697,-0.142
1752808947.857,-11.663,1.714,-0.126
1752808947.927,-11.734,1.716,-0.124
1752808947.996,-11.798,1.704,-0.136
1752808948.065,-11.868,1.695,-0.144
1752808948.135,-11.935,1.511,-0.329
1752808948.205,-12.005,0.546,-1.294
1752808948.275,-12.073,-0.340,-2.180
1752808948.345,-12.145,-1.131,-2.970
1752808948.416,-12.211,-1.741,-3.580
1752808948.486,-12.279,-2.224,-4.064
1752808948.555,-12.354,-2.691,-4.531
1752808948.623,-12.416,-3.272,-5.112
1752808948.691,-12.488,-3.942,-5.782
1752808948.759,-12.555,-4.540,-6.379
1752808948.827,-12.623,-4.527,-6.367
1752808948.895,-12.688,-4.212,-6.051
1752808948.963,-12.758,-4.328,-6.168
1752808949.031,-12.828,-4.878,-6.717
1752808949.099,-12.890,-5.363,-7.203
1752808949.167,-12.961,-5.917,-7.757
1752808949.235,-13.025,-6.496,-8.336
1752808949.305,-13.094,-7.297,-9.137
1752808949.382,-13.168,-8.280,-10.120
1752808949.451,-13.238,-9.166,-11.006
1752808949.520,-13.296,-9.947,-11.786
1752808949.589,-13.365,-10.918,-12.757
1752808949.659,-13.438,-11.907,-13.747
1752808949.729,-13.505,-12.804,-14.643
