Test_Time,2025-07-17 23:22:58
Well,F5
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.816
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808971.740,-9.501,1.820,0.004
1752808971.810,-9.531,1.818,0.002
1752808971.880,-9.611,1.814,-0.002
1752808971.951,-9.688,1.822,0.006
1752808972.021,-9.748,1.812,-0.005
1752808972.090,-9.815,1.820,0.004
1752808972.160,-9.890,1.809,-0.007
1752808972.231,-9.951,1.820,0.004
1752808972.303,-10.018,1.809,-0.007
1752808972.373,-10.096,1.816,-0.000
1752808972.442,-10.158,1.812,-0.005
1752808972.512,-10.221,1.816,-0.000
1752808972.581,-10.299,1.822,0.006
1752808972.650,-10.366,1.818,0.002
1752808972.718,-10.429,1.814,-0.002
1752808972.786,-10.504,1.816,-0.000
1752808972.854,-10.573,1.820,0.004
1752808972.922,-10.634,1.818,0.002
1752808972.990,-10.701,1.818,0.002
1752808973.058,-10.773,1.818,0.002
1752808973.126,-10.839,1.816,-0.000
1752808973.194,-10.909,1.818,0.002
1752808973.262,-10.974,1.820,0.004
1752808973.330,-11.044,1.820,0.004
1752808973.398,-11.109,1.820,0.004
1752808973.466,-11.176,1.814,-0.002
1752808973.536,-11.249,1.814,-0.002
1752808973.606,-11.313,1.816,-0.000
1752808973.676,-11.385,1.820,0.004
1752808973.745,-11.453,1.822,0.006
1752808973.814,-11.523,1.818,0.002
1752808973.883,-11.584,1.820,0.004
1752808973.953,-11.655,1.820,0.004
1752808974.023,-11.728,1.818,0.002
1752808974.093,-11.790,1.822,0.006
1752808974.162,-11.858,1.816,-0.000
1752808974.231,-11.930,1.820,0.004
1752808974.301,-11.993,1.812,-0.005
1752808974.373,-12.059,1.818,0.002
1752808974.443,-12.135,1.816,-0.000
1752808974.513,-12.198,1.814,-0.002
1752808974.586,-12.263,1.820,0.004
1752808974.655,-12.343,1.824,0.008
1752808974.723,-12.404,1.826,0.010
1752808974.791,-12.465,1.411,-0.405
1752808974.859,-12.541,0.249,-1.567
1752808974.927,-12.608,-0.921,-2.737
1752808974.995,-12.674,-2.139,-3.955
1752808975.063,-12.743,-0.452,-2.268
1752808975.131,-12.813,-0.892,-2.708
1752808975.199,-12.875,-1.415,-3.231
1752808975.269,-12.946,-0.330,-2.146
1752808975.338,-13.013,0.596,-1.220
1752808975.406,-13.081,0.154,-1.662
1752808975.475,-13.146,0.272,-1.544
1752808975.543,-13.216,0.565,-1.252
1752808975.612,-13.281,0.857,-0.959
1752808975.681,-13.351,1.075,-0.741
1752808975.751,-13.418,1.204,-0.612
1752808975.821,-13.489,1.293,-0.523
1752808975.891,-13.555,1.320,-0.496
