Test_Time,2025-07-17 02:18:41
Well,C6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.668
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752733113.586,-9.501,1.629,-0.039
1752733113.655,-9.530,1.392,-0.276
1752733113.725,-9.606,1.015,-0.653
1752733113.796,-9.686,0.832,-0.836
1752733113.866,-9.754,0.621,-1.047
1752733113.936,-9.811,0.413,-1.255
1752733114.007,-9.884,0.085,-1.583
1752733114.076,-9.955,-0.301,-1.969
1752733114.149,-10.015,-0.765,-2.433
1752733114.219,-10.086,-1.334,-3.002
1752733114.289,-10.161,-1.898,-3.566
1752733114.359,-10.223,-2.409,-4.077
1752733114.429,-10.290,-3.079,-4.747
1752733114.498,-10.365,-3.755,-5.423
1752733114.567,-10.425,-4.243,-5.911
1752733114.635,-10.490,-4.809,-6.477
1752733114.703,-10.564,-5.579,-7.247
1752733114.771,-10.629,-6.268,-7.936
1752733114.839,-10.699,-7.002,-8.670
1752733114.909,-10.765,-7.534,-9.201
1752733114.977,-10.836,-8.272,-9.940
1752733115.045,-10.901,-8.810,-10.477
1752733115.113,-10.970,-8.208,-9.876
1752733115.181,-11.036,-7.899,-9.567
1752733115.248,-11.104,-8.492,-10.160
1752733115.316,-11.174,-8.397,-10.065
1752733115.384,-11.236,-8.112,-9.780
1752733115.452,-11.306,-8.251,-9.919
1752733115.521,-11.371,-8.681,-10.349
1752733115.590,-11.440,-8.671,-10.338
1752733115.659,-11.513,-8.114,-9.782
1752733115.727,-11.575,-8.355,-10.023
1752733115.795,-11.646,-8.957,-10.625
1752733115.863,-11.713,-8.419,-10.087
1752733115.930,-11.779,-8.314,-9.982
1752733115.998,-11.850,-8.959,-10.627
1752733116.066,-11.914,-9.222,-10.890
1752733116.134,-11.983,-9.515,-11.183
1752733116.202,-12.049,-10.052,-11.720
1752733116.270,-12.116,-10.862,-12.529
1752733116.338,-12.186,-11.814,-13.482
1752733116.406,-12.249,-12.781,-14.449
1752733116.474,-12.319,-13.899,-15.567
1752733116.542,-12.385,-14.880,-16.548
1752733116.610,-12.451,-15.908,-17.575
1752733116.678,-12.523,-16.968,-18.636
1752733116.746,-12.585,-17.924,-19.592
1752733116.814,-12.655,-19.011,-20.679
1752733116.883,-12.720,-20.055,-21.723
1752733116.952,-12.789,-21.130,-22.798
1752733117.020,-12.861,-21.472,-23.140
1752733117.088,-12.923,-21.696,-23.364
1752733117.156,-12.994,-22.715,-24.383
1752733117.224,-13.060,-23.734,-25.402
1752733117.292,-13.126,-24.719,-26.387
1752733117.360,-13.199,-25.719,-27.387
1752733117.428,-13.261,-26.651,-28.319
1752733117.496,-13.331,-27.805,-29.473
1752733117.564,-13.398,-28.865,-30.533
1752733117.632,-13.464,-29.987,-31.655
1752733117.700,-13.535,-31.182,-32.850
1752733117.768,-13.599,-32.228,-33.896
1752733117.836,-13.668,-33.436,-35.104
1752733117.904,-13.734,-34.593,-36.261
1752733117.972,-13.801,-35.840,-37.508
1752733118.040,-13.871,-37.106,-38.774
1752733118.108,-13.935,-38.222,-39.890
1752733118.175,-14.004,-39.467,-41.135
1752733118.244,-14.069,-40.644,-42.312
1752733118.312,-14.138,-41.884,-43.552
1752733118.380,-14.208,-43.158,-44.826
1752733118.447,-14.269,-44.312,-45.980
