Test_Time,2025-07-18 01:53:08
Well,A5
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.829
Baseline_Std(N),0.005

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817978.391,-9.501,1.832,0.003
1752817978.461,-9.531,1.836,0.007
1752817978.530,-9.586,1.826,-0.003
1752817978.600,-9.610,1.832,0.003
1752817978.668,-9.644,1.830,0.001
1752817978.737,-9.690,1.826,-0.003
1752817978.806,-9.721,1.832,0.003
1752817978.876,-9.754,1.830,0.001
1752817978.946,-9.797,1.830,0.001
1752817979.014,-9.830,1.832,0.003
1752817979.082,-9.860,1.828,-0.001
1752817979.151,-9.905,1.836,0.007
1752817979.219,-9.939,1.826,-0.003
1752817979.287,-9.971,1.826,-0.003
1752817979.355,-10.013,1.836,0.007
1752817979.423,-10.047,1.836,0.007
1752817979.491,-10.083,1.826,-0.003
1752817979.559,-10.119,1.830,0.001
1752817979.627,-10.155,1.828,-0.001
1752817979.695,-10.193,1.832,0.003
1752817979.764,-10.230,1.834,0.005
1752817979.834,-10.263,1.834,0.005
1752817979.902,-10.304,1.836,0.007
1752817979.970,-10.341,1.828,-0.001
1752817980.038,-10.370,1.826,-0.003
1752817980.111,-10.414,1.801,-0.028
1752817980.184,-10.454,1.770,-0.059
1752817980.252,-10.480,1.724,-0.105
1752817980.319,-10.524,1.693,-0.136
1752817980.387,-10.561,1.668,-0.161
1752817980.455,-10.590,1.639,-0.190
1752817980.523,-10.631,1.633,-0.196
1752817980.592,-10.669,1.629,-0.200
1752817980.660,-10.700,1.629,-0.200
1752817980.731,-10.739,1.625,-0.205
1752817980.801,-10.779,1.650,-0.180
1752817980.870,-10.813,1.639,-0.190
1752817980.939,-10.849,1.648,-0.182
1752817981.007,-10.891,1.666,-0.163
1752817981.076,-10.925,1.679,-0.151
1752817981.145,-10.959,1.668,-0.161
1752817981.215,-10.998,1.652,-0.178
1752817981.285,-11.034,1.650,-0.180
1752817981.354,-11.071,1.656,-0.173
1752817981.422,-11.106,1.648,-0.182
1752817981.490,-11.145,1.664,-0.165
1752817981.558,-11.184,1.702,-0.128
1752817981.626,-11.214,1.714,-0.115
1752817981.694,-11.255,1.720,-0.109
1752817981.762,-11.293,1.683,-0.146
1752817981.831,-11.325,1.457,-0.373
1752817981.901,-11.364,1.131,-0.698
1752817981.969,-11.404,0.863,-0.966
1752817982.036,-11.431,0.955,-0.875
1752817982.104,-11.468,1.102,-0.727
1752817982.171,-11.511,1.036,-0.794
1752817982.238,-11.540,0.996,-0.833
1752817982.306,-11.574,1.063,-0.767
1752817982.374,-11.618,1.131,-0.698
1752817982.443,-11.648,1.172,-0.657
1752817982.513,-11.686,1.216,-0.613
1752817982.583,-11.725,1.312,-0.518
1752817982.652,-11.759,1.326,-0.503
1752817982.722,-11.795,1.368,-0.462
1752817982.791,-11.836,1.444,-0.385
1752817982.861,-11.871,1.498,-0.331
1752817982.930,-11.906,1.525,-0.304
1752817983.000,-11.944,1.569,-0.261
1752817983.069,-11.983,1.596,-0.234
1752817983.139,-12.019,1.625,-0.205
1752817983.208,-12.054,1.623,-0.207
1752817983.278,-12.090,1.639,-0.190
1752817983.346,-12.129,1.646,-0.184
1752817983.415,-12.165,1.619,-0.211
1752817983.484,-12.198,1.525,-0.304
1752817983.552,-12.240,1.330,-0.499
1752817983.622,-12.276,1.121,-0.709
1752817983.691,-12.305,0.859,-0.970
1752817983.759,-12.351,0.602,-1.227
1752817983.827,-12.386,0.581,-1.248
1752817983.896,-12.418,0.531,-1.298
1752817983.966,-12.460,0.598,-1.232
1752817984.035,-12.498,0.679,-1.151
1752817984.103,-12.525,0.643,-1.186
1752817984.171,-12.565,0.589,-1.240
1752817984.238,-12.608,0.600,-1.230
1752817984.306,-12.635,0.542,-1.288
1752817984.374,-12.674,0.444,-1.385
1752817984.443,-12.716,0.409,-1.420
1752817984.512,-12.745,0.386,-1.443
1752817984.581,-12.783,0.301,-1.528
1752817984.650,-12.825,0.216,-1.613
1752817984.718,-12.856,0.091,-1.738
1752817984.787,-12.891,-0.176,-2.006
1752817984.855,-12.935,-0.502,-2.331
1752817984.923,-12.966,-0.711,-2.541
1752817984.992,-12.999,-0.863,-2.692
1752817985.060,-13.044,-1.006,-2.835
