Test_Time,2025-07-18 01:52:21
Well,C6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.829
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817932.141,-9.501,1.830,0.001
1752817932.212,-9.530,1.824,-0.005
1752817932.282,-9.587,1.826,-0.003
1752817932.351,-9.611,1.832,0.003
1752817932.420,-9.643,1.826,-0.003
1752817932.489,-9.691,1.830,0.001
1752817932.558,-9.724,1.826,-0.003
1752817932.627,-9.752,1.834,0.005
1752817932.696,-9.797,1.834,0.005
1752817932.765,-9.836,1.832,0.003
1752817932.833,-9.861,1.832,0.003
1752817932.901,-9.904,1.828,-0.001
1752817932.970,-9.946,1.830,0.001
1752817933.040,-9.973,1.830,0.001
1752817933.111,-10.016,1.830,0.001
1752817933.180,-10.059,1.830,0.001
1752817933.250,-10.080,1.828,-0.001
1752817933.319,-10.124,1.816,-0.014
1752817933.388,-10.165,1.801,-0.028
1752817933.456,-10.188,1.787,-0.043
1752817933.524,-10.231,1.745,-0.084
1752817933.593,-10.274,1.733,-0.097
1752817933.662,-10.298,1.689,-0.140
1752817933.730,-10.338,1.643,-0.186
1752817933.798,-10.379,1.612,-0.217
1752817933.866,-10.410,1.563,-0.267
1752817933.934,-10.448,1.496,-0.333
1752817934.002,-10.489,1.446,-0.383
1752817934.071,-10.521,1.407,-0.422
1752817934.140,-10.556,1.345,-0.485
1752817934.209,-10.599,1.255,-0.574
1752817934.277,-10.633,1.199,-0.630
1752817934.348,-10.665,1.116,-0.713
1752817934.416,-10.705,1.009,-0.821
1752817934.484,-10.741,0.919,-0.910
1752817934.553,-10.776,0.805,-1.024
1752817934.623,-10.813,0.679,-1.151
1752817934.692,-10.851,0.544,-1.286
1752817934.761,-10.889,0.409,-1.420
1752817934.831,-10.921,0.293,-1.537
1752817934.900,-10.959,0.131,-1.698
1752817934.970,-10.998,-0.039,-1.869
1752817935.039,-11.033,-0.184,-2.014
1752817935.108,-11.068,-0.348,-2.178
1752817935.177,-11.109,-0.554,-2.383
1752817935.245,-11.145,-0.747,-2.576
1752817935.313,-11.176,-0.950,-2.779
1752817935.381,-11.214,-1.261,-3.091
1752817935.449,-11.256,-1.589,-3.418
1752817935.517,-11.289,-1.832,-3.661
1752817935.585,-11.324,-2.172,-4.002
1752817935.653,-11.366,-2.556,-4.385
1752817935.721,-11.399,-2.838,-4.668
1752817935.788,-11.431,-3.131,-4.960
1752817935.856,-11.474,-3.606,-5.435
1752817935.925,-11.508,-3.867,-5.697
1752817935.993,-11.544,-4.266,-6.095
1752817936.063,-11.581,-4.681,-6.510
1752817936.132,-11.619,-5.058,-6.888
1752817936.202,-11.651,-5.405,-7.234
1752817936.271,-11.693,-5.899,-7.728
1752817936.343,-11.731,-6.309,-8.139
1752817936.416,-11.761,-6.631,-8.460
1752817936.487,-11.804,-7.168,-8.998
1752817936.557,-11.845,-7.579,-9.409
1752817936.627,-11.870,-7.849,-9.678
1752817936.699,-11.914,-8.451,-10.280
1752817936.770,-11.955,-8.868,-10.697
1752817936.839,-11.984,-9.185,-11.014
1752817936.907,-12.021,-9.706,-11.535
1752817936.975,-12.063,-10.214,-12.044
1752817937.044,-12.093,-10.571,-12.400
1752817937.114,-12.129,-11.090,-12.919
1752817937.183,-12.171,-11.671,-13.500
1752817937.252,-12.204,-12.104,-13.934
1752817937.321,-12.238,-12.633,-14.463
1752817937.390,-12.281,-13.277,-15.106
1752817937.459,-12.315,-13.719,-15.548
1752817937.530,-12.348,-14.227,-16.056
1752817937.599,-12.389,-14.868,-16.697
1752817937.667,-12.424,-15.366,-17.195
1752817937.736,-12.459,-15.959,-17.789
1752817937.807,-12.498,-16.503,-18.332
1752817937.877,-12.535,-17.049,-18.878
1752817937.947,-12.568,-17.499,-19.328
1752817938.017,-12.605,-18.105,-19.934
1752817938.087,-12.645,-18.682,-20.511
1752817938.156,-12.680,-19.207,-21.036
1752817938.224,-12.715,-19.734,-21.563
1752817938.292,-12.756,-20.391,-22.221
1752817938.360,-12.791,-20.893,-22.723
1752817938.428,-12.823,-21.317,-23.146
1752817938.498,-12.866,-21.582,-23.412
1752817938.566,-12.903,-21.431,-23.260
1752817938.634,-12.930,-21.439,-23.268
1752817938.702,-12.970,-21.922,-23.752
1752817938.770,-13.011,-22.512,-24.341
