Test_Time,2025-07-18 01:51:50
Well,A6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.839
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817901.164,-9.501,1.836,-0.002
1752817901.235,-9.531,1.832,-0.006
1752817901.306,-9.587,1.843,0.004
1752817901.377,-9.611,1.843,0.004
1752817901.448,-9.648,1.841,0.002
1752817901.518,-9.695,1.851,0.012
1752817901.588,-9.721,1.845,0.006
1752817901.656,-9.759,1.843,0.004
1752817901.725,-9.801,1.845,0.006
1752817901.793,-9.835,1.836,-0.002
1752817901.863,-9.870,1.841,0.002
1752817901.933,-9.914,1.845,0.006
1752817902.003,-9.949,1.845,0.006
1752817902.075,-9.983,1.839,0.000
1752817902.146,-10.024,1.843,0.004
1752817902.217,-10.063,1.845,0.006
1752817902.285,-10.094,1.845,0.006
1752817902.356,-10.134,1.839,0.000
1752817902.426,-10.174,1.847,0.008
1752817902.496,-10.209,1.839,0.000
1752817902.565,-10.245,1.836,-0.002
1752817902.636,-10.283,1.834,-0.004
1752817902.708,-10.321,1.845,0.006
1752817902.776,-10.354,1.843,0.004
1752817902.847,-10.390,1.841,0.002
1752817902.918,-10.433,1.841,0.002
1752817902.987,-10.468,1.841,0.002
1752817903.057,-10.501,1.828,-0.010
1752817903.126,-10.541,1.822,-0.017
1752817903.197,-10.579,1.805,-0.033
1752817903.267,-10.616,1.782,-0.056
1752817903.338,-10.653,1.758,-0.081
1752817903.408,-10.689,1.737,-0.102
1752817903.479,-10.730,1.716,-0.122
1752817903.549,-10.768,1.716,-0.122
1752817903.618,-10.801,1.702,-0.137
1752817903.687,-10.840,1.695,-0.143
1752817903.756,-10.879,1.656,-0.183
1752817903.826,-10.915,1.525,-0.313
1752817903.896,-10.950,1.401,-0.438
1752817903.965,-10.993,1.251,-0.587
1752817904.035,-11.024,1.139,-0.699
1752817904.106,-11.059,0.959,-0.880
1752817904.178,-11.103,0.762,-1.077
1752817904.250,-11.138,0.600,-1.239
1752817904.320,-11.171,0.382,-1.457
1752817904.389,-11.214,0.145,-1.693
1752817904.459,-11.250,-0.056,-1.894
1752817904.530,-11.281,-0.243,-2.081
1752817904.599,-11.323,-0.570,-2.409
1752817904.669,-11.359,-0.813,-2.652
1752817904.738,-11.395,-1.116,-2.955
1752817904.809,-11.434,-1.438,-3.276
1752817904.880,-11.473,-1.774,-3.612
1752817904.951,-11.506,-2.075,-3.913
1752817905.022,-11.544,-2.477,-4.316
1752817905.094,-11.586,-2.932,-4.770
1752817905.166,-11.616,-3.297,-5.135
1752817905.236,-11.656,-3.786,-5.625
1752817905.306,-11.694,-4.168,-6.007
1752817905.376,-11.728,-4.537,-6.376
1752817905.444,-11.765,-4.942,-6.781
1752817905.513,-11.805,-5.361,-7.200
1752817905.582,-11.839,-5.737,-7.575
1752817905.650,-11.874,-6.069,-7.907
1752817905.718,-11.915,-6.509,-8.347
1752817905.788,-11.950,-6.845,-8.683
1752817905.857,-11.983,-7.131,-8.970
1752817905.926,-12.028,-7.608,-9.447
1752817905.995,-12.063,-7.940,-9.779
1752817906.065,-12.093,-8.237,-10.075
1752817906.134,-12.135,-8.739,-10.577
1752817906.204,-12.171,-8.666,-10.505
1752817906.274,-12.205,-8.691,-10.530
1752817906.345,-12.245,-9.216,-11.055
1752817906.415,-12.285,-9.698,-11.536
1752817906.486,-12.315,-10.034,-11.872
1752817906.558,-12.355,-10.571,-12.410
1752817906.629,-12.398,-11.067,-12.905
1752817906.698,-12.430,-11.484,-13.322
1752817906.767,-12.469,-12.042,-13.881
1752817906.838,-12.506,-12.490,-14.329
1752817906.907,-12.541,-12.953,-14.791
1752817906.979,-12.579,-13.436,-15.275
1752817907.049,-12.620,-13.949,-15.787
1752817907.120,-12.651,-14.341,-16.180
1752817907.192,-12.689,-14.876,-16.715
1752817907.264,-12.734,-15.403,-17.242
1752817907.335,-12.760,-15.777,-17.615
1752817907.406,-12.801,-16.387,-18.225
1752817907.477,-12.845,-16.949,-18.788
1752817907.547,-12.874,-17.393,-19.232
1752817907.619,-12.911,-17.968,-19.806
1752817907.689,-12.956,-18.540,-20.379
1752817907.761,-12.988,-18.995,-20.833
1752817907.831,-13.025,-19.603,-21.441
