Test_Time,2025-07-18 01:48:52
Well,C6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.826
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817723.234,-9.501,1.826,-0.000
1752817723.302,-9.529,1.828,0.002
1752817723.373,-9.585,1.822,-0.005
1752817723.441,-9.613,1.832,0.006
1752817723.511,-9.640,1.830,0.004
1752817723.579,-9.690,1.828,0.002
1752817723.647,-9.724,1.822,-0.005
1752817723.715,-9.748,1.830,0.004
1752817723.784,-9.794,1.830,0.004
1752817723.852,-9.833,1.832,0.006
1752817723.919,-9.858,1.828,0.002
1752817723.989,-9.903,1.832,0.006
1752817724.057,-9.941,1.832,0.006
1752817724.124,-9.968,1.818,-0.009
1752817724.192,-10.010,1.785,-0.042
1752817724.261,-10.049,1.751,-0.075
1752817724.329,-10.076,1.726,-0.100
1752817724.398,-10.116,1.679,-0.148
1752817724.467,-10.156,1.656,-0.171
1752817724.538,-10.186,1.627,-0.200
1752817724.621,-10.226,1.563,-0.264
1752817724.708,-10.275,1.534,-0.293
1752817724.781,-10.294,1.511,-0.316
1752817724.851,-10.336,1.388,-0.438
1752817724.919,-10.380,1.361,-0.465
1752817724.986,-10.400,1.343,-0.484
1752817725.055,-10.444,1.179,-0.648
1752817725.122,-10.488,1.160,-0.666
1752817725.189,-10.509,1.123,-0.704
1752817725.257,-10.551,0.957,-0.870
1752817725.345,-10.593,0.924,-0.903
1752817725.424,-10.625,0.855,-0.971
1752817725.495,-10.666,0.737,-1.090
1752817725.564,-10.705,0.643,-1.183
1752817725.630,-10.734,0.575,-1.252
1752817725.698,-10.773,0.405,-1.422
1752817725.766,-10.811,0.324,-1.503
1752817725.834,-10.841,0.216,-1.610
1752817725.902,-10.883,0.031,-1.795
1752817725.970,-10.921,-0.085,-1.911
1752817726.039,-10.953,-0.214,-2.040
1752817726.109,-10.993,-0.411,-2.237
1752817726.177,-11.033,-0.545,-2.372
1752817726.245,-11.065,-0.697,-2.523
1752817726.314,-11.101,-0.890,-2.716
1752817726.382,-11.143,-1.081,-2.907
1752817726.449,-11.176,-1.263,-3.090
1752817726.520,-11.210,-1.490,-3.316
1752817726.587,-11.254,-1.821,-3.648
1752817726.655,-11.288,-2.046,-3.872
1752817726.723,-11.318,-2.297,-4.123
1752817726.792,-11.363,-2.705,-4.532
1752817726.859,-11.396,-2.921,-4.748
1752817726.929,-11.429,-3.278,-5.105
1752817726.997,-11.471,-3.664,-5.490
1752817727.066,-11.506,-3.921,-5.748
1752817727.134,-11.543,-4.297,-6.123
1752817727.200,-11.579,-4.712,-6.538
1752817727.268,-11.615,-5.094,-6.920
1752817727.337,-11.654,-5.519,-7.345
1752817727.405,-11.691,-5.942,-7.769
1752817727.474,-11.723,-6.303,-8.130
1752817727.545,-11.765,-6.853,-8.679
1752817727.613,-11.804,-7.245,-9.072
1752817727.683,-11.830,-7.519,-9.345
1752817727.750,-11.873,-8.110,-9.937
1752817727.819,-11.910,-8.502,-10.329
1752817727.895,-11.939,-8.851,-10.678
1752817727.966,-11.985,-9.424,-11.250
1752817728.033,-12.024,-9.832,-11.659
1752817728.101,-12.048,-10.115,-11.941
1752817728.169,-12.091,-10.812,-12.638
1752817728.238,-12.134,-11.291,-13.118
1752817728.305,-12.158,-11.611,-13.437
1752817728.374,-12.201,-12.322,-14.149
1752817728.443,-12.241,-12.793,-14.620
1752817728.510,-12.268,-13.133,-14.960
1752817728.579,-12.310,-13.820,-15.647
1752817728.646,-12.349,-14.318,-16.145
1752817728.714,-12.376,-14.746,-16.572
1752817728.785,-12.416,-15.368,-17.195
1752817728.855,-12.456,-15.932,-17.759
1752817728.923,-12.488,-16.387,-18.213
1752817728.991,-12.526,-17.042,-18.869
1752817729.059,-12.566,-17.617,-19.444
1752817729.128,-12.599,-18.094,-19.921
1752817729.195,-12.634,-18.663,-20.489
1752817729.263,-12.675,-19.279,-21.106
1752817729.330,-12.708,-19.804,-21.631
1752817729.398,-12.740,-20.273,-22.099
1752817729.466,-12.783,-20.877,-22.703
1752817729.534,-12.815,-21.039,-22.865
1752817729.605,-12.851,-21.026,-22.853
1752817729.674,-12.890,-21.093,-22.919
1752817729.745,-12.925,-21.383,-23.209
1752817729.813,-12.966,-21.991,-23.817
1752817729.881,-12.999,-22.530,-24.357
1752817729.950,-13.031,-23.037,-24.863
