Test_Time,2025-07-18 01:48:37
Well,B6
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.830
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817707.845,-9.501,1.826,-0.004
1752817707.912,-9.529,1.832,0.002
1752817707.980,-9.584,1.830,-0.000
1752817708.048,-9.610,1.832,0.002
1752817708.117,-9.638,1.832,0.002
1752817708.187,-9.686,1.830,-0.000
1752817708.257,-9.720,1.834,0.004
1752817708.328,-9.745,1.834,0.004
1752817708.398,-9.792,1.828,-0.002
1752817708.470,-9.833,1.832,0.002
1752817708.538,-9.854,1.836,0.006
1752817708.608,-9.896,1.836,0.006
1752817708.677,-9.943,1.807,-0.023
1752817708.745,-9.956,1.799,-0.031
1752817708.813,-9.993,1.735,-0.095
1752817708.882,-10.042,1.704,-0.127
1752817708.950,-10.070,1.662,-0.168
1752817709.018,-10.100,1.610,-0.220
1752817709.088,-10.148,1.515,-0.315
1752817709.158,-10.183,1.471,-0.359
1752817709.230,-10.210,1.397,-0.434
1752817709.299,-10.258,1.287,-0.544
1752817709.367,-10.293,1.241,-0.589
1752817709.437,-10.316,1.187,-0.643
1752817709.506,-10.361,1.027,-0.803
1752817709.574,-10.403,0.977,-0.853
1752817709.642,-10.428,0.890,-0.940
1752817709.710,-10.465,0.726,-1.104
1752817709.778,-10.510,0.631,-1.199
1752817709.847,-10.536,0.583,-1.247
1752817709.915,-10.574,0.407,-1.423
1752817709.983,-10.618,0.301,-1.529
1752817710.051,-10.645,0.224,-1.606
1752817710.119,-10.681,0.031,-1.799
1752817710.187,-10.724,-0.139,-1.969
1752817710.255,-10.753,-0.218,-2.048
1752817710.323,-10.794,-0.460,-2.291
1752817710.391,-10.835,-0.601,-2.432
1752817710.459,-10.865,-0.730,-2.560
1752817710.527,-10.904,-0.983,-2.813
1752817710.595,-10.944,-1.189,-3.019
1752817710.663,-10.975,-1.365,-3.195
1752817710.732,-11.011,-1.643,-3.473
1752817710.800,-11.053,-1.900,-3.731
1752817710.868,-11.085,-2.131,-3.961
1752817710.936,-11.119,-2.392,-4.222
1752817711.005,-11.161,-2.755,-4.585
1752817711.075,-11.195,-2.990,-4.820
1752817711.144,-11.226,-3.272,-5.102
1752817711.213,-11.271,-3.724,-5.554
1752817711.284,-11.306,-3.996,-5.826
1752817711.351,-11.336,-4.274,-6.104
1752817711.419,-11.378,-4.757,-6.588
1752817711.487,-11.418,-5.147,-6.978
1752817711.554,-11.449,-5.450,-7.281
1752817711.623,-11.486,-5.896,-7.727
1752817711.691,-11.528,-6.307,-8.137
1752817711.759,-11.560,-6.666,-8.496
1752817711.827,-11.594,-7.094,-8.924
1752817711.896,-11.636,-7.629,-9.459
1752817711.964,-11.670,-8.002,-9.833
1752817712.032,-11.701,-8.392,-10.223
1752817712.100,-11.745,-9.000,-10.831
1752817712.168,-11.779,-9.382,-11.212
1752817712.236,-11.813,-9.891,-11.721
1752817712.304,-11.853,-10.415,-12.246
1752817712.373,-11.888,-10.878,-12.708
1752817712.441,-11.924,-11.376,-13.206
1752817712.509,-11.960,-11.868,-13.698
1752817712.579,-11.996,-12.389,-14.219
1752817712.648,-12.036,-12.957,-14.787
1752817712.717,-12.068,-13.382,-15.213
1752817712.786,-12.109,-14.003,-15.833
1752817712.855,-12.149,-14.553,-16.383
1752817712.924,-12.175,-14.922,-16.752
1752817712.994,-12.215,-15.609,-17.439
1752817713.062,-12.256,-16.130,-17.960
1752817713.130,-12.284,-16.528,-18.358
1752817713.198,-12.323,-17.167,-18.997
1752817713.266,-12.364,-17.713,-19.543
1752817713.336,-12.393,-18.084,-19.914
1752817713.405,-12.430,-18.648,-20.479
1752817713.472,-12.471,-19.186,-21.016
1752817713.540,-12.501,-19.536,-21.367
1752817713.608,-12.538,-20.074,-21.904
1752817713.676,-12.579,-20.485,-22.315
1752817713.744,-12.610,-20.543,-22.373
1752817713.811,-12.649,-20.682,-22.512
1752817713.879,-12.689,-20.904,-22.734
1752817713.948,-12.721,-21.192,-23.022
1752817714.016,-12.758,-21.756,-23.587
1752817714.083,-12.799,-22.381,-24.211
1752817714.151,-12.831,-22.920,-24.751
1752817714.219,-12.865,-23.410,-25.240
1752817714.288,-12.908,-24.089,-25.919
1752817714.358,-12.941,-24.626,-26.456
1752817714.427,-12.974,-25.149,-26.979
1752817714.497,-13.018,-25.890,-27.720
