Test_Time,2025-07-18 01:49:08
Well,C5
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),40.0
Baseline_Force(N),1.825
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752817738.763,-9.501,1.824,-0.001
1752817738.833,-9.531,1.828,0.003
1752817738.903,-9.587,1.826,0.001
1752817738.974,-9.610,1.828,0.003
1752817739.042,-9.645,1.828,0.003
1752817739.113,-9.693,1.826,0.001
1752817739.181,-9.724,1.832,0.007
1752817739.252,-9.758,1.826,0.001
1752817739.321,-9.803,1.830,0.005
1752817739.391,-9.835,1.830,0.005
1752817739.458,-9.866,1.830,0.005
1752817739.526,-9.908,1.828,0.003
1752817739.594,-9.946,1.832,0.007
1752817739.662,-9.979,1.826,0.001
1752817739.731,-10.018,1.824,-0.001
1752817739.799,-10.058,1.826,0.001
1752817739.867,-10.091,1.828,0.003
1752817739.935,-10.126,1.826,0.001
1752817740.002,-10.166,1.826,0.001
1752817740.070,-10.201,1.828,0.003
1752817740.138,-10.239,1.828,0.003
1752817740.206,-10.274,1.834,0.009
1752817740.274,-10.311,1.824,-0.001
1752817740.343,-10.350,1.826,0.001
1752817740.411,-10.386,1.830,0.005
1752817740.479,-10.420,1.834,0.009
1752817740.546,-10.460,1.830,0.005
1752817740.614,-10.496,1.836,0.011
1752817740.682,-10.533,1.830,0.005
1752817740.751,-10.568,1.826,0.001
1752817740.818,-10.606,1.828,0.003
1752817740.888,-10.644,1.828,0.003
1752817740.957,-10.675,1.830,0.005
1752817741.027,-10.718,1.824,-0.001
1752817741.095,-10.755,1.822,-0.003
1752817741.162,-10.783,1.818,-0.007
1752817741.230,-10.823,1.824,-0.001
1752817741.298,-10.865,1.820,-0.005
1752817741.366,-10.893,1.820,-0.005
1752817741.434,-10.931,1.812,-0.014
1752817741.502,-10.974,1.807,-0.018
1752817741.569,-11.001,1.801,-0.024
1752817741.637,-11.039,1.805,-0.020
1752817741.706,-11.080,1.799,-0.026
1752817741.776,-11.110,1.795,-0.030
1752817741.844,-11.146,1.785,-0.041
1752817741.912,-11.189,1.793,-0.032
1752817741.980,-11.220,1.785,-0.041
1752817742.048,-11.254,1.789,-0.037
1752817742.117,-11.296,1.780,-0.045
1752817742.188,-11.329,1.778,-0.047
1752817742.257,-11.361,1.735,-0.090
1752817742.332,-11.406,1.594,-0.232
1752817742.406,-11.444,1.652,-0.173
1752817742.476,-11.476,1.617,-0.209
1752817742.547,-11.515,1.569,-0.256
1752817742.614,-11.555,1.498,-0.327
1752817742.684,-11.589,1.394,-0.431
1752817742.753,-11.625,1.309,-0.516
1752817742.823,-11.666,1.274,-0.551
1752817742.894,-11.703,1.251,-0.574
1752817742.962,-11.738,1.224,-0.601
1752817743.030,-11.775,1.164,-0.661
1752817743.099,-11.813,1.116,-0.709
1752817743.166,-11.850,1.075,-0.750
1752817743.234,-11.883,1.023,-0.802
1752817743.302,-11.923,0.932,-0.893
1752817743.370,-11.960,0.890,-0.935
1752817743.439,-11.994,0.838,-0.987
1752817743.509,-12.031,0.768,-1.057
1752817743.578,-12.071,0.706,-1.120
1752817743.649,-12.108,0.625,-1.200
1752817743.717,-12.143,0.562,-1.263
1752817743.787,-12.179,0.473,-1.352
1752817743.858,-12.218,0.390,-1.435
1752817743.929,-12.256,0.301,-1.524
1752817743.998,-12.290,0.189,-1.636
1752817744.069,-12.328,0.027,-1.798
1752817744.138,-12.369,-0.182,-2.008
1752817744.208,-12.404,-0.350,-2.176
1752817744.277,-12.439,-0.566,-2.391
1752817744.347,-12.478,-0.797,-2.622
1752817744.416,-12.515,-0.983,-2.808
1752817744.488,-12.553,-1.093,-2.918
1752817744.557,-12.589,-1.120,-2.945
1752817744.628,-12.624,-1.129,-2.954
1752817744.699,-12.665,-1.149,-2.974
1752817744.770,-12.698,-1.151,-2.977
1752817744.838,-12.733,-1.288,-3.113
1752817744.909,-12.775,-1.537,-3.362
1752817744.979,-12.810,-1.705,-3.531
1752817745.050,-12.843,-1.915,-3.740
1752817745.119,-12.884,-2.178,-4.004
1752817745.189,-12.921,-2.392,-4.217
1752817745.259,-12.956,-2.597,-4.423
1752817745.328,-12.995,-2.863,-4.688
1752817745.399,-13.030,-3.098,-4.923
