Test_Time,2025-07-17 23:21:47
Well,E5
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.824
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808900.279,-9.501,1.824,0.000
1752808900.348,-9.530,1.828,0.004
1752808900.418,-9.606,1.826,0.002
1752808900.488,-9.685,1.828,0.004
1752808900.557,-9.752,1.826,0.002
1752808900.625,-9.809,1.830,0.006
1752808900.693,-9.877,1.830,0.006
1752808900.761,-9.948,1.828,0.004
1752808900.829,-10.011,1.820,-0.004
1752808900.899,-10.081,1.824,0.000
1752808900.967,-10.149,1.828,0.004
1752808901.036,-10.218,1.824,0.000
1752808901.105,-10.283,1.834,0.010
1752808901.174,-10.354,1.828,0.004
1752808901.245,-10.419,1.820,-0.004
1752808901.314,-10.491,1.824,0.000
1752808901.384,-10.558,1.824,0.000
1752808901.454,-10.629,1.824,0.000
1752808901.523,-10.691,1.832,0.008
1752808901.592,-10.755,1.828,0.004
1752808901.664,-10.829,1.822,-0.002
1752808901.732,-10.899,1.822,-0.002
1752808901.801,-10.960,1.820,-0.004
1752808901.872,-11.035,1.830,0.006
1752808901.941,-11.103,1.830,0.006
1752808902.009,-11.171,1.822,-0.002
1752808902.078,-11.233,1.826,0.002
1752808902.149,-11.309,1.826,0.002
1752808902.216,-11.381,1.834,0.010
1752808902.284,-11.435,1.805,-0.019
1752808902.352,-11.509,0.959,-0.865
1752808902.421,-11.580,-0.195,-2.019
1752808902.504,-11.645,-1.473,-3.297
1752808902.577,-11.733,-3.193,-5.017
1752808902.645,-11.789,-4.481,-6.305
1752808902.714,-11.845,-5.867,-7.691
1752808902.787,-11.925,-7.743,-9.567
1752808902.857,-11.991,-9.312,-11.136
1752808902.926,-12.059,-10.897,-12.721
1752808902.995,-12.124,-12.488,-14.312
1752808903.065,-12.195,-14.146,-15.970
1752808903.133,-12.266,-15.717,-17.541
1752808903.202,-12.329,-17.204,-19.028
1752808903.272,-12.403,-18.877,-20.701
1752808903.343,-12.469,-20.331,-22.155
1752808903.412,-12.540,-21.005,-22.829
1752808903.483,-12.603,-21.427,-23.251
1752808903.553,-12.666,-22.709,-24.533
1752808903.624,-12.741,-24.207,-26.031
1752808903.694,-12.805,-25.533,-27.357
1752808903.763,-12.869,-26.888,-28.712
1752808903.831,-12.944,-28.487,-30.311
1752808903.901,-13.004,-29.882,-31.706
1752808903.969,-13.075,-31.456,-33.280
1752808904.036,-13.143,-32.969,-34.793
1752808904.104,-13.208,-34.508,-36.332
1752808904.172,-13.280,-36.118,-37.942
1752808904.240,-13.344,-37.631,-39.455
1752808904.308,-13.413,-39.247,-41.071
