Test_Time,2025-07-17 23:20:57
Well,D6
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.839
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808850.472,-9.501,1.839,-0.001
1752808850.547,-9.530,1.836,-0.003
1752808850.616,-9.616,1.841,0.001
1752808850.684,-9.689,1.836,-0.003
1752808850.752,-9.746,1.839,-0.001
1752808850.820,-9.815,1.839,-0.001
1752808850.890,-9.889,1.830,-0.009
1752808850.958,-9.954,1.832,-0.007
1752808851.028,-10.019,1.843,0.003
1752808851.099,-10.094,1.839,-0.001
1752808851.167,-10.159,1.839,-0.001
1752808851.238,-10.228,1.839,-0.001
1752808851.308,-10.299,1.841,0.001
1752808851.377,-10.363,1.841,0.001
1752808851.445,-10.435,1.841,0.001
1752808851.513,-10.500,1.843,0.003
1752808851.581,-10.569,1.845,0.005
1752808851.649,-10.635,1.839,-0.001
1752808851.717,-10.704,1.836,-0.003
1752808851.785,-10.775,1.843,0.003
1752808851.855,-10.836,1.836,-0.003
1752808851.924,-10.910,1.839,-0.001
1752808851.995,-10.978,1.832,-0.007
1752808852.064,-11.048,1.841,0.001
1752808852.132,-11.109,1.839,-0.001
1752808852.201,-11.173,1.841,0.001
1752808852.271,-11.250,1.828,-0.011
1752808852.341,-11.318,1.845,0.005
1752808852.411,-11.381,1.841,0.001
1752808852.481,-11.453,1.839,-0.001
1752808852.549,-11.525,1.839,-0.001
1752808852.619,-11.586,1.841,0.001
1752808852.688,-11.660,1.843,0.003
1752808852.757,-11.728,1.830,-0.009
1752808852.826,-11.796,1.836,-0.003
1752808852.894,-11.864,1.836,-0.003
1752808852.962,-11.934,1.841,0.001
1752808853.032,-11.999,1.836,-0.003
1752808853.100,-12.069,1.841,0.001
1752808853.168,-12.135,1.830,-0.009
1752808853.236,-12.204,1.841,0.001
1752808853.304,-12.269,1.834,-0.005
1752808853.373,-12.338,1.845,0.005
1752808853.441,-12.409,1.836,-0.003
1752808853.509,-12.471,1.832,-0.007
1752808853.578,-12.543,1.832,-0.007
1752808853.647,-12.609,1.839,-0.001
1752808853.715,-12.678,1.826,-0.013
1752808853.785,-12.744,1.697,-0.142
1752808853.856,-12.815,1.550,-0.289
1752808853.926,-12.883,1.428,-0.412
1752808853.994,-12.954,1.243,-0.596
1752808854.062,-13.020,0.859,-0.980
1752808854.130,-13.090,0.351,-1.488
1752808854.199,-13.155,-0.236,-2.076
1752808854.268,-13.226,-0.956,-2.796
1752808854.337,-13.291,-1.629,-3.468
1752808854.405,-13.361,-2.415,-4.254
1752808854.474,-13.428,-3.222,-5.061
1752808854.542,-13.498,-4.129,-5.968
1752808854.612,-13.563,-4.986,-6.825
