Test_Time,2025-07-17 23:20:44
Well,D5
Target_Z(mm),-13.500
Step_Size(mm),0.200
Force_Limit(N),40.0
Baseline_Force(N),1.836
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752808837.170,-9.501,1.834,-0.002
1752808837.240,-9.530,1.839,0.002
1752808837.311,-9.609,1.843,0.007
1752808837.381,-9.689,1.841,0.005
1752808837.449,-9.754,1.834,-0.002
1752808837.519,-9.813,1.832,-0.004
1752808837.589,-9.885,1.843,0.007
1752808837.660,-9.956,1.843,0.007
1752808837.731,-10.024,1.839,0.002
1752808837.803,-10.094,1.841,0.005
1752808837.874,-10.161,1.834,-0.002
1752808837.946,-10.238,1.809,-0.027
1752808838.017,-10.300,1.801,-0.035
1752808838.087,-10.366,1.768,-0.068
1752808838.157,-10.443,1.751,-0.085
1752808838.228,-10.505,1.741,-0.095
1752808838.298,-10.571,1.673,-0.163
1752808838.367,-10.646,1.523,-0.313
1752808838.438,-10.710,1.129,-0.707
1752808838.508,-10.776,1.067,-0.769
1752808838.579,-10.851,1.739,-0.097
1752808838.649,-10.916,1.776,-0.060
1752808838.720,-10.989,1.782,-0.054
1752808838.791,-11.059,1.760,-0.076
1752808838.862,-11.125,1.766,-0.070
1752808838.932,-11.201,1.745,-0.091
1752808839.004,-11.261,1.747,-0.089
1752808839.073,-11.326,1.749,-0.087
1752808839.144,-11.401,1.764,-0.072
1752808839.215,-11.473,1.768,-0.068
1752808839.286,-11.538,1.758,-0.078
1752808839.355,-11.608,1.758,-0.078
1752808839.426,-11.675,1.803,-0.033
1752808839.498,-11.748,1.805,-0.031
1752808839.568,-11.816,1.809,-0.027
1752808839.639,-11.883,1.814,-0.022
1752808839.709,-11.959,1.803,-0.033
1752808839.779,-12.024,1.807,-0.029
1752808839.850,-12.098,1.809,-0.027
1752808839.922,-12.163,1.797,-0.039
1752808839.995,-12.235,1.778,-0.058
1752808840.066,-12.308,1.646,-0.190
1752808840.136,-12.373,1.046,-0.790
1752808840.206,-12.441,0.716,-1.120
1752808840.275,-12.509,0.345,-1.491
1752808840.345,-12.580,-0.471,-2.307
1752808840.416,-12.646,-0.890,-2.726
1752808840.487,-12.720,-0.763,-2.599
1752808840.558,-12.789,-1.099,-2.935
1752808840.629,-12.855,-1.624,-3.460
1752808840.699,-12.931,-2.241,-4.077
1752808840.771,-12.991,-2.710,-4.546
1752808840.841,-13.059,-3.386,-5.222
1752808840.911,-13.134,-4.154,-5.990
1752808840.981,-13.203,-4.857,-6.693
1752808841.052,-13.269,-5.627,-7.463
1752808841.122,-13.340,-6.484,-8.320
1752808841.192,-13.406,-7.316,-9.152
1752808841.261,-13.475,-8.262,-10.098
1752808841.329,-13.543,-9.168,-11.004
