Test_Time,2025-07-17 17:15:03
Well,C5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.452
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752786894.771,-9.501,1.370,-0.082
1752786894.841,-9.530,1.453,0.001
1752786894.912,-9.608,1.550,0.098
1752786894.982,-9.688,1.600,0.148
1752786895.049,-9.754,1.623,0.171
1752786895.118,-9.811,1.635,0.183
1752786895.186,-9.881,1.675,0.223
1752786895.254,-9.951,1.702,0.250
1752786895.325,-10.015,1.722,0.271
1752786895.394,-10.090,1.683,0.231
1752786895.465,-10.156,1.677,0.225
1752786895.535,-10.226,1.617,0.165
1752786895.605,-10.290,1.550,0.098
1752786895.674,-10.361,1.444,-0.007
1752786895.745,-10.429,1.353,-0.099
1752786895.814,-10.499,1.235,-0.217
1752786895.883,-10.566,1.127,-0.325
1752786895.953,-10.639,0.992,-0.460
1752786896.023,-10.704,0.861,-0.590
1752786896.097,-10.776,0.699,-0.752
1752786896.167,-10.849,0.577,-0.875
1752786896.235,-10.906,0.450,-1.001
1752786896.304,-10.973,0.257,-1.194
1752786896.374,-11.046,0.077,-1.375
1752786896.444,-11.113,-0.058,-1.510
1752786896.515,-11.185,-0.245,-1.696
1752786896.585,-11.248,-0.375,-1.827
1752786896.654,-11.313,-0.541,-1.993
1752786896.725,-11.386,-0.759,-2.211
1752786896.795,-11.450,-0.888,-2.340
1752786896.864,-11.514,-1.064,-2.516
1752786896.933,-11.588,-1.305,-2.757
1752786897.001,-11.650,-1.436,-2.887
1752786897.070,-11.719,-1.660,-3.111
1752786897.141,-11.786,-1.811,-3.263
1752786897.210,-11.858,-2.017,-3.468
1752786897.281,-11.924,-2.187,-3.638
1752786897.351,-11.996,-2.429,-3.881
1752786897.419,-12.063,-2.604,-4.055
1752786897.489,-12.134,-2.846,-4.298
1752786897.559,-12.201,-3.048,-4.499
1752786897.627,-12.273,-3.280,-4.732
1752786897.697,-12.333,-3.400,-4.852
1752786897.767,-12.405,-3.701,-5.153
1752786897.834,-12.473,-3.919,-5.371
1752786897.905,-12.538,-4.172,-5.624
1752786897.974,-12.613,-4.471,-5.923
1752786898.044,-12.678,-4.703,-6.155
1752786898.116,-12.749,-5.013,-6.464
1752786898.188,-12.814,-5.233,-6.684
1752786898.259,-12.888,-5.579,-7.031
1752786898.328,-12.956,-5.855,-7.307
1752786898.396,-13.020,-6.154,-7.606
1752786898.464,-13.094,-6.527,-7.979
1752786898.534,-13.158,-6.745,-8.197
1752786898.602,-13.228,-7.102,-8.554
1752786898.670,-13.295,-7.374,-8.826
1752786898.739,-13.363,-7.621,-9.072
1752786898.809,-13.429,-7.834,-9.286
1752786898.879,-13.503,-8.158,-9.610
1752786898.949,-13.568,-8.374,-9.826
1752786899.018,-13.639,-8.500,-9.952
1752786899.086,-13.706,-8.264,-9.716
1752786899.156,-13.776,-8.262,-9.714
1752786899.225,-13.843,-8.455,-9.906
1752786899.293,-13.914,-8.681,-10.133
1752786899.363,-13.980,-8.637,-10.089
1752786899.433,-14.051,-8.368,-9.819
1752786899.504,-14.119,-8.436,-9.888
1752786899.574,-14.191,-8.542,-9.994
1752786899.643,-14.253,-8.372,-9.824
1752786899.714,-14.318,-8.262,-9.714
1752786899.783,-14.393,-8.135,-9.587
1752786899.852,-14.453,-8.235,-9.687
1752786899.922,-14.516,-8.463,-9.915
1752786899.992,-14.591,-8.397,-9.848
1752786900.063,-14.653,-8.467,-9.919
1752786900.131,-14.718,-8.658,-10.110
1752786900.200,-14.791,-8.444,-9.896
1752786900.272,-14.853,-8.444,-9.896
1752786900.339,-14.918,-8.654,-10.106
1752786900.408,-14.990,-8.706,-10.158
1752786900.476,-15.051,-8.662,-10.114
