Test_Time,2025-07-18 02:28:56
Well,G4
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Baseline_Force(N),1.806
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752820128.840,-9.501,1.799,-0.007
1752820128.910,-9.529,1.789,-0.017
1752820128.978,-9.585,1.795,-0.011
1752820129.048,-9.611,1.789,-0.017
1752820129.117,-9.640,1.793,-0.013
1752820129.187,-9.690,1.756,-0.050
1752820129.257,-9.724,1.668,-0.137
1752820129.326,-9.750,1.565,-0.241
1752820129.397,-9.797,1.374,-0.432
1752820129.467,-9.833,1.253,-0.552
1752820129.537,-9.864,1.085,-0.720
1752820129.607,-9.909,0.857,-0.949
1752820129.676,-9.945,0.691,-1.115
1752820129.745,-9.973,0.544,-1.262
1752820129.814,-10.016,0.332,-1.474
1752820129.884,-10.053,0.170,-1.635
1752820129.953,-10.084,-0.010,-1.816
1752820130.023,-10.125,-0.276,-2.081
1752820130.093,-10.164,-0.510,-2.316
1752820130.162,-10.191,-0.705,-2.511
1752820130.233,-10.231,-0.996,-2.801
1752820130.303,-10.273,-1.197,-3.003
1752820130.373,-10.303,-1.400,-3.206
1752820130.442,-10.343,-1.680,-3.486
1752820130.511,-10.384,-2.268,-4.073
1752820130.580,-10.416,-2.915,-4.721
1752820130.649,-10.454,-3.724,-5.530
1752820130.720,-10.495,-4.542,-6.347
1752820130.789,-10.531,-5.266,-7.071
1752820130.858,-10.566,-6.023,-7.829
1752820130.927,-10.604,-6.816,-8.621
1752820130.996,-10.641,-7.650,-9.455
1752820131.065,-10.679,-8.469,-10.275
1752820131.135,-10.713,-9.245,-11.051
1752820131.222,-10.749,-10.019,-11.825
1752820131.291,-10.799,-11.057,-12.862
1752820131.359,-10.821,-11.588,-13.393
1752820131.428,-10.860,-12.580,-14.385
1752820131.498,-10.905,-13.441,-15.246
1752820131.566,-10.930,-14.032,-15.838
1752820131.633,-10.969,-14.939,-16.744
1752820131.700,-11.011,-15.673,-17.479
1752820131.769,-11.038,-16.225,-18.031
1752820131.837,-11.076,-16.993,-18.798
1752820131.905,-11.118,-17.769,-19.574
1752820131.973,-11.145,-18.279,-20.085
1752820132.041,-11.183,-19.088,-20.894
1752820132.110,-11.224,-19.835,-21.641
1752820132.178,-11.253,-20.370,-22.176
1752820132.247,-11.295,-21.209,-23.014
1752820132.316,-11.335,-21.624,-23.429
1752820132.386,-11.366,-21.750,-23.556
1752820132.456,-11.408,-21.956,-23.761
1752820132.525,-11.449,-22.178,-23.983
1752820132.593,-11.475,-22.725,-24.531
1752820132.663,-11.515,-23.566,-25.371
1752820132.733,-11.556,-24.259,-26.064
1752820132.802,-11.585,-24.875,-26.681
1752820132.872,-11.625,-25.707,-27.513
1752820132.941,-11.666,-26.450,-28.255
1752820133.010,-11.698,-27.074,-28.880
1752820133.079,-11.736,-27.892,-29.697
1752820133.148,-11.778,-28.653,-30.459
