Test_Time,2025-07-18 02:25:39
Well,C5
Target_Z(mm),-13.000
Step_Size(mm),0.100
Force_Limit(N),30.0
Baseline_Force(N),1.818
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752819929.777,-9.501,1.818,0.000
1752819929.845,-9.530,1.816,-0.002
1752819929.913,-9.585,1.812,-0.006
1752819929.984,-9.613,1.816,-0.002
1752819930.054,-9.643,1.816,-0.002
1752819930.123,-9.691,1.816,-0.002
1752819930.194,-9.721,1.820,0.002
1752819930.263,-9.751,1.820,0.002
1752819930.331,-9.796,1.818,0.000
1752819930.399,-9.833,1.814,-0.004
1752819930.467,-9.859,1.816,-0.002
1752819930.535,-9.900,1.816,-0.002
1752819930.602,-9.944,1.814,-0.004
1752819930.670,-9.965,1.824,0.006
1752819930.738,-10.006,1.820,0.002
1752819930.806,-10.051,1.814,-0.004
1752819930.873,-10.073,1.814,-0.004
1752819930.941,-10.114,1.818,0.000
1752819931.009,-10.156,1.820,0.002
1752819931.078,-10.179,1.818,0.000
1752819931.145,-10.220,1.818,0.000
1752819931.214,-10.261,1.814,-0.004
1752819931.284,-10.293,1.818,0.000
1752819931.355,-10.333,1.816,-0.002
1752819931.423,-10.375,1.818,0.000
1752819931.491,-10.400,1.816,-0.002
1752819931.560,-10.440,1.816,-0.002
1752819931.629,-10.483,1.814,-0.004
1752819931.699,-10.509,1.816,-0.002
1752819931.768,-10.549,1.812,-0.006
1752819931.836,-10.591,1.799,-0.019
1752819931.906,-10.619,1.795,-0.023
1752819931.975,-10.659,1.760,-0.058
1752819932.046,-10.700,1.735,-0.083
1752819932.116,-10.731,1.726,-0.091
1752819932.184,-10.771,1.710,-0.108
1752819932.252,-10.811,1.702,-0.116
1752819932.320,-10.844,1.718,-0.100
1752819932.388,-10.881,1.718,-0.100
1752819932.456,-10.921,1.726,-0.091
1752819932.524,-10.955,1.737,-0.081
1752819932.592,-10.989,1.729,-0.089
1752819932.660,-11.031,1.735,-0.083
1752819932.729,-11.065,1.735,-0.083
1752819932.798,-11.103,1.739,-0.079
1752819932.866,-11.140,1.739,-0.079
1752819932.935,-11.176,1.733,-0.085
1752819933.004,-11.210,1.745,-0.073
1752819933.073,-11.251,1.749,-0.068
1752819933.142,-11.289,1.751,-0.066
1752819933.212,-11.318,1.733,-0.085
1752819933.282,-11.364,1.677,-0.141
1752819933.351,-11.401,1.521,-0.297
1752819933.420,-11.426,1.253,-0.564
1752819933.489,-11.470,0.847,-0.971
1752819933.557,-11.513,1.065,-0.753
1752819933.625,-11.538,1.285,-0.533
1752819933.694,-11.581,1.229,-0.589
1752819933.762,-11.623,1.168,-0.649
1752819933.831,-11.648,1.056,-0.761
1752819933.901,-11.691,1.098,-0.720
1752819933.971,-11.733,1.156,-0.662
1752819934.041,-11.760,1.208,-0.610
1752819934.111,-11.804,1.361,-0.456
1752819934.182,-11.845,1.457,-0.361
1752819934.250,-11.869,1.448,-0.369
1752819934.319,-11.911,1.480,-0.338
1752819934.389,-11.953,1.527,-0.290
1752819934.457,-11.979,1.507,-0.311
1752819934.527,-12.020,1.504,-0.313
1752819934.595,-12.061,1.496,-0.322
1752819934.664,-12.089,1.467,-0.351
1752819934.733,-12.129,1.392,-0.425
1752819934.801,-12.170,1.305,-0.512
1752819934.870,-12.199,1.127,-0.691
1752819934.938,-12.238,0.894,-0.923
1752819935.006,-12.279,0.716,-1.102
1752819935.074,-12.309,0.469,-1.349
1752819935.142,-12.345,0.100,-1.718
1752819935.211,-12.386,-0.193,-2.011
1752819935.281,-12.419,-0.386,-2.203
1752819935.351,-12.454,-0.601,-2.419
1752819935.421,-12.498,-0.788,-2.606
1752819935.492,-12.531,-0.873,-2.691
1752819935.562,-12.565,-0.948,-2.766
1752819935.632,-12.606,-1.019,-2.836
1752819935.701,-12.643,-1.025,-2.843
1752819935.770,-12.674,-1.033,-2.851
1752819935.839,-12.713,-1.170,-2.988
1752819935.908,-12.750,-1.263,-3.081
1752819935.977,-12.784,-1.321,-3.139
1752819936.046,-12.820,-1.460,-3.278
1752819936.115,-12.860,-1.626,-3.444
1752819936.184,-12.895,-1.709,-3.527
1752819936.254,-12.929,-1.718,-3.536
1752819936.322,-12.966,-1.894,-3.712
1752819936.390,-13.004,-2.102,-3.919
