Test_Time,2025-07-17 02:04:35
Well,A6
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.944
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752732266.509,-9.501,1.948,0.005
1752732266.578,-9.531,1.946,0.002
1752732266.650,-9.609,1.944,0.000
1752732266.723,-9.689,1.946,0.002
1752732266.795,-9.760,1.942,-0.002
1752732266.865,-9.821,1.944,0.000
1752732266.934,-9.888,1.946,0.002
1752732267.003,-9.960,1.948,0.005
1752732267.071,-10.026,1.946,0.002
1752732267.144,-10.091,1.942,-0.002
1752732267.218,-10.166,1.948,0.005
1752732267.302,-10.244,1.948,0.005
1752732267.378,-10.311,1.951,0.007
1752732267.446,-10.380,1.944,0.000
1752732267.516,-10.444,1.948,0.005
1752732267.586,-10.516,1.951,0.007
1752732267.656,-10.583,1.944,0.000
1752732267.728,-10.653,1.946,0.002
1752732267.797,-10.723,1.946,0.002
1752732267.867,-10.794,1.946,0.002
1752732267.936,-10.854,1.948,0.005
1752732268.006,-10.920,1.953,0.009
1752732268.077,-10.994,1.951,0.007
1752732268.148,-11.063,1.953,0.009
1752732268.217,-11.129,1.953,0.009
1752732268.287,-11.204,1.942,-0.002
1752732268.356,-11.270,1.946,0.002
1752732268.427,-11.340,1.944,0.000
1752732268.496,-11.405,1.946,0.002
1752732268.567,-11.476,1.951,0.007
1752732268.634,-11.541,1.946,0.002
1752732268.703,-11.611,1.948,0.005
1752732268.773,-11.679,1.953,0.009
1752732268.848,-11.754,1.944,0.000
1752732268.921,-11.821,1.948,0.005
1752732268.990,-11.890,1.948,0.005
1752732269.059,-11.960,1.948,0.005
1752732269.128,-12.024,1.948,0.005
1752732269.197,-12.096,1.951,0.007
1752732269.266,-12.163,1.951,0.007
1752732269.336,-12.231,1.944,0.000
1752732269.405,-12.300,1.955,0.011
1752732269.474,-12.370,1.951,0.007
1752732269.544,-12.435,1.944,0.000
1752732269.613,-12.509,1.946,0.002
1752732269.682,-12.575,1.948,0.005
1752732269.751,-12.645,1.951,0.007
1752732269.821,-12.714,1.951,0.007
1752732269.890,-12.783,1.944,0.000
1752732269.961,-12.851,1.944,0.000
1752732270.031,-12.925,1.944,0.000
1752732270.103,-12.991,1.948,0.005
1752732270.174,-13.059,1.944,0.000
1752732270.242,-13.135,1.940,-0.004
1752732270.314,-13.199,1.938,-0.006
1752732270.381,-13.271,1.936,-0.008
1752732270.454,-13.336,1.932,-0.012
1752732270.524,-13.408,1.932,-0.012
1752732270.595,-13.478,1.932,-0.012
1752732270.665,-13.549,1.932,-0.012
1752732270.734,-13.610,1.924,-0.020
1752732270.808,-13.676,1.924,-0.020
1752732270.879,-13.755,1.919,-0.024
1752732270.949,-13.815,1.911,-0.033
1752732271.022,-13.883,1.915,-0.029
1752732271.092,-13.963,1.913,-0.031
1752732271.161,-14.028,1.919,-0.024
1752732271.235,-14.089,1.922,-0.022
1752732271.304,-14.164,1.924,-0.020
1752732271.375,-14.235,1.928,-0.016
1752732271.446,-14.298,1.919,-0.024
1752732271.517,-14.369,1.926,-0.018
1752732271.588,-14.444,1.924,-0.020
1752732271.662,-14.508,1.928,-0.016
1752732271.735,-14.580,1.930,-0.014
1752732271.804,-14.650,1.932,-0.012
1752732271.878,-14.716,1.930,-0.014
1752732271.957,-14.799,1.926,-0.018
1752732272.032,-14.869,1.919,-0.024
1752732272.104,-14.929,1.919,-0.024
1752732272.175,-14.999,1.913,-0.031
1752732272.244,-15.073,1.911,-0.033
