Test_Time,2025-07-17 02:19:06
Well,C5
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.824
Baseline_Std(N),0.004

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752733137.967,-9.501,1.822,-0.002
1752733138.036,-9.530,1.824,-0.000
1752733138.106,-9.606,1.822,-0.002
1752733138.177,-9.686,1.826,0.002
1752733138.244,-9.754,1.751,-0.073
1752733138.314,-9.809,1.666,-0.158
1752733138.381,-9.880,1.608,-0.216
1752733138.449,-9.950,1.513,-0.312
1752733138.519,-10.013,1.401,-0.424
1752733138.587,-10.086,1.368,-0.457
1752733138.656,-10.151,1.394,-0.430
1752733138.724,-10.218,1.421,-0.403
1752733138.792,-10.286,1.463,-0.361
1752733138.861,-10.355,1.494,-0.330
1752733138.928,-10.425,1.563,-0.262
1752733138.997,-10.489,1.583,-0.241
1752733139.068,-10.560,1.590,-0.235
1752733139.138,-10.629,1.590,-0.235
1752733139.206,-10.699,1.571,-0.254
1752733139.274,-10.765,1.494,-0.330
1752733139.343,-10.835,1.417,-0.407
1752733139.412,-10.901,1.351,-0.473
1752733139.480,-10.971,1.270,-0.554
1752733139.548,-11.036,1.202,-0.623
1752733139.616,-11.106,1.106,-0.718
1752733139.685,-11.171,0.994,-0.830
1752733139.752,-11.240,0.847,-0.978
1752733139.822,-11.305,0.708,-1.117
1752733139.889,-11.375,0.544,-1.281
1752733139.958,-11.440,0.403,-1.422
1752733140.027,-11.509,0.214,-1.610
1752733140.097,-11.581,0.029,-1.795
1752733140.166,-11.645,-0.131,-1.955
1752733140.235,-11.716,-0.348,-2.173
1752733140.303,-11.784,-0.504,-2.328
1752733140.372,-11.853,-0.711,-2.536
1752733140.440,-11.919,-0.873,-2.698
1752733140.508,-11.989,-1.085,-2.909
1752733140.576,-12.053,-1.257,-3.082
1752733140.644,-12.123,-1.496,-3.320
1752733140.712,-12.194,-1.697,-3.521
1752733140.778,-12.254,-1.844,-3.669
1752733140.847,-12.325,-2.120,-3.945
1752733140.915,-12.390,-2.286,-4.111
1752733140.982,-12.456,-2.490,-4.314
1752733141.052,-12.528,-2.730,-4.555
1752733141.121,-12.591,-2.878,-4.702
1752733141.189,-12.663,-3.116,-4.941
1752733141.257,-12.729,-3.286,-5.111
1752733141.326,-12.796,-3.508,-5.333
1752733141.394,-12.863,-3.705,-5.530
1752733141.462,-12.931,-3.983,-5.808
1752733141.529,-13.001,-4.249,-6.073
1752733141.597,-13.064,-4.446,-6.271
1752733141.665,-13.135,-4.755,-6.580
1752733141.734,-13.200,-4.977,-6.802
1752733141.801,-13.266,-5.280,-7.105
1752733141.869,-13.339,-5.591,-7.416
1752733141.937,-13.400,-5.838,-7.663
1752733142.006,-13.470,-6.208,-8.032
1752733142.073,-13.536,-6.515,-8.339
1752733142.141,-13.603,-6.867,-8.692
1752733142.210,-13.674,-7.299,-9.123
1752733142.277,-13.736,-7.619,-9.443
1752733142.345,-13.806,-8.058,-9.883
1752733142.416,-13.871,-8.334,-10.159
1752733142.485,-13.943,-8.399,-10.223
1752733142.553,-14.008,-8.606,-10.431
1752733142.621,-14.078,-8.953,-10.777
1752733142.689,-14.143,-9.046,-10.870
1752733142.763,-14.213,-8.527,-10.352
1752733142.830,-14.288,-8.720,-10.545
1752733142.898,-14.344,-9.073,-10.897
1752733142.966,-14.414,-9.438,-11.263
1752733143.034,-14.483,-8.590,-10.414
1752733143.102,-14.545,-8.471,-10.296
1752733143.172,-14.616,-9.067,-10.891
1752733143.240,-14.684,-9.307,-11.132
1752733143.308,-14.750,-9.102,-10.926
1752733143.376,-14.816,-9.249,-11.074
1752733143.444,-14.886,-9.693,-11.518
1752733143.512,-14.955,-10.171,-11.995
1752733143.580,-15.018,-10.781,-12.605
