Test_Time,2025-07-16 01:59:03
Target_Z(mm),-15.000
Step_Size(mm),0.200
Force_Limit(N),45.0
Baseline_Force(N),1.824
Baseline_Std(N),0.001

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752645533.919,-8.001,1.832,0.009
1752645533.990,-8.033,1.826,0.002
1752645534.060,-8.114,1.830,0.007
1752645534.130,-8.188,1.826,0.002
1752645534.202,-8.250,1.826,0.002
1752645534.272,-8.319,1.822,-0.002
1752645534.343,-8.396,1.826,0.002
1752645534.415,-8.460,1.826,0.002
1752645534.485,-8.528,1.824,0.000
1752645534.554,-8.598,1.830,0.007
1752645534.626,-8.669,1.834,0.011
1752645534.697,-8.735,1.828,0.005
1752645534.767,-8.803,1.826,0.002
1752645534.835,-8.876,1.824,0.000
1752645534.905,-8.941,1.822,-0.002
1752645534.979,-9.015,1.828,0.005
1752645535.049,-9.081,1.826,0.002
1752645535.118,-9.145,1.832,0.009
1752645535.187,-9.220,1.824,0.000
1752645535.256,-9.284,1.822,-0.002
1752645535.326,-9.354,1.828,0.005
1752645535.396,-9.422,1.818,-0.006
1752645535.465,-9.493,1.828,0.005
1752645535.534,-9.559,1.824,0.000
1752645535.603,-9.629,1.648,-0.176
1752645535.672,-9.695,1.347,-0.477
1752645535.740,-9.765,1.040,-0.784
1752645535.811,-9.833,0.859,-0.964
1752645535.905,-9.905,0.814,-1.010
1752645536.016,-9.998,0.863,-0.960
1752645536.128,-10.076,0.919,-0.904
1752645536.200,-10.150,0.967,-0.856
1752645536.270,-10.211,0.998,-0.825
1752645536.337,-10.275,1.033,-0.790
1752645536.406,-10.350,1.025,-0.798
1752645536.474,-10.416,0.971,-0.852
1752645536.542,-10.484,0.930,-0.894
1752645536.611,-10.553,0.950,-0.873
1752645536.681,-10.623,1.056,-0.767
1752645536.749,-10.688,1.123,-0.701
1752645536.819,-10.760,1.222,-0.601
1752645536.889,-10.828,1.295,-0.529
1752645536.957,-10.896,1.365,-0.458
1752645537.026,-10.965,1.291,-0.533
1752645537.096,-11.034,0.994,-0.830
1752645537.168,-11.103,0.621,-1.203
1752645537.238,-11.176,0.195,-1.628
1752645537.309,-11.238,-0.197,-2.020
1752645537.379,-11.305,-0.788,-2.612
1752645537.449,-11.380,-1.527,-3.350
1752645537.518,-11.441,-2.141,-3.965
1752645537.589,-11.506,-2.909,-4.732
1752645537.659,-11.583,-3.822,-5.645
1752645537.728,-11.644,-4.589,-6.413
1752645537.798,-11.708,-5.477,-7.301
1752645537.868,-11.784,-6.517,-8.340
1752645537.939,-11.853,-7.368,-9.191
1752645538.009,-11.916,-8.241,-10.065
1752645538.079,-11.994,-9.245,-11.069
1752645538.149,-12.060,-10.152,-11.976
1752645538.220,-12.131,-11.154,-12.978
1752645538.289,-12.196,-12.071,-13.895
1752645538.359,-12.268,-13.096,-14.920
1752645538.427,-12.333,-14.001,-15.824
1752645538.499,-12.404,-12.982,-14.806
1752645538.568,-12.474,-12.980,-14.804
1752645538.639,-12.544,-14.107,-15.930
1752645538.709,-12.613,-15.161,-16.984
1752645538.777,-12.678,-16.127,-17.951
1752645538.847,-12.751,-17.192,-19.015
1752645538.917,-12.818,-18.148,-19.972
1752645538.987,-12.889,-19.194,-21.018
1752645539.056,-12.956,-20.148,-21.972
1752645539.126,-13.023,-21.101,-22.924
1752645539.197,-13.096,-21.703,-23.526
1752645539.269,-13.163,-21.852,-23.676
1752645539.338,-13.236,-22.995,-24.819
1752645539.408,-13.299,-23.993,-25.817
1752645539.477,-13.361,-24.941,-26.765
1752645539.548,-13.438,-25.970,-27.794
1752645539.619,-13.501,-26.798,-28.622
1752645539.689,-13.565,-27.728,-29.551
1752645539.759,-13.635,-28.757,-30.581
1752645539.829,-13.705,-29.819,-31.643
1752645539.900,-13.776,-30.931,-32.755
1752645539.971,-13.844,-32.019,-33.842
1752645540.041,-13.913,-33.181,-35.004
1752645540.110,-13.986,-34.421,-36.245
1752645540.180,-14.051,-35.556,-37.380
1752645540.251,-14.125,-36.747,-38.571
1752645540.321,-14.188,-37.780,-39.604
1752645540.389,-14.250,-38.886,-40.710
1752645540.459,-14.325,-40.164,-41.988
1752645540.528,-14.393,-41.285,-43.108
1752645540.598,-14.455,-42.360,-44.183
1752645540.667,-14.525,-43.470,-45.293
