Test_Time,2025-07-16 01:52:03
Target_Z(mm),-15.000
Step_Size(mm),0.500
Force_Limit(N),45.0
Baseline_Force(N),1.781
Baseline_Std(N),0.002

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752645116.582,-8.001,1.785,0.004
1752645116.651,-8.031,1.785,0.004
1752645116.721,-8.110,1.782,0.002
1752645116.791,-8.239,1.785,0.004
1752645116.862,-8.393,1.782,0.002
1752645116.933,-8.531,1.785,0.004
1752645117.001,-8.665,1.782,0.002
1752645117.071,-8.801,1.787,0.006
1752645117.142,-8.936,1.785,0.004
1752645117.211,-9.071,1.780,-0.000
1752645117.282,-9.208,1.782,0.002
1752645117.352,-9.345,1.789,0.008
1752645117.423,-9.479,1.785,0.004
1752645117.494,-9.616,1.782,0.002
1752645117.562,-9.751,1.758,-0.023
1752645117.633,-9.883,1.440,-0.341
1752645117.703,-10.023,1.243,-0.538
1752645117.774,-10.158,1.220,-0.561
1752645117.845,-10.294,1.195,-0.586
1752645117.915,-10.430,1.146,-0.635
1752645117.986,-10.568,1.199,-0.581
1752645118.057,-10.704,1.324,-0.457
1752645118.127,-10.841,1.415,-0.366
1752645118.196,-10.974,1.015,-0.766
1752645118.267,-11.109,0.017,-1.764
1752645118.338,-11.249,-1.230,-3.011
1752645118.408,-11.386,-2.710,-4.490
1752645118.478,-11.518,-4.369,-6.150
1752645118.547,-11.653,-6.224,-8.005
1752645118.618,-11.791,-8.110,-9.891
1752645118.689,-11.928,-9.957,-11.738
1752645118.758,-12.060,-11.662,-13.443
1752645118.829,-12.196,-11.030,-12.810
1752645118.899,-12.334,-12.627,-14.408
1752645118.969,-12.469,-14.223,-16.004
1752645119.039,-12.601,-16.130,-17.910
1752645119.113,-12.739,-18.310,-20.091
1752645119.182,-12.879,-20.252,-22.033
1752645119.250,-13.010,-21.819,-23.600
1752645119.321,-13.145,-22.983,-24.764
1752645119.392,-13.283,-25.028,-26.809
1752645119.463,-13.421,-27.016,-28.797
1752645119.532,-13.555,-29.020,-30.801
1752645119.603,-13.690,-31.145,-32.926
1752645119.674,-13.829,-33.429,-35.210
1752645119.746,-13.966,-35.772,-37.553
1752645119.814,-14.101,-38.079,-39.860
1752645119.884,-14.235,-40.455,-42.236
1752645119.954,-14.374,-42.851,-44.632
1752645120.025,-14.509,-45.167,-46.948
